name,url,status,party,year,election
John Giuffre,/candidate/119439/john-giuffre,lost,Other,2020,congressional
Jonathan Hoomanawanui,/candidate/153362/jonathan-hoomanawanui,lost,Aloha 'Aina,2020,congressional
Kai Kahele,/candidate/167669/kai-kahele,won,Democratic,2020,congressional
Michelle Tippens,/candidate/172232/michelle-tippens,lost,Libertarian,2020,congressional
Joni Ernst,/candidate/128583/joni-ernst,won,Republican,2020,congressional
Theresa Greenfield,/candidate/189932/theresa-greenfield,lost,Democratic,2020,congressional
Suzanne Herzog,/candidate/193509/suzanne-herzog,lost,Independent,2020,congressional
Rick Stewart,/candidate/155298/rick-stewart,lost,Libertarian,2020,congressional
Abby Finkenauer,/candidate/151127/abby-finkenauer,lost,Democratic,2020,congressional
Ashley Hinson,/candidate/168783/ashley-hinson,won,Republican,2020,congressional
Rita Hart,/candidate/137924/rita-hart,lost,Democratic,2020,congressional
Mariannette Miller-Meeks,/candidate/103294/mariannette-miller-meeks,won,Republican,2020,congressional
Cindy Axne,/candidate/179226/cindy-axne,won,Democratic,2020,congressional
Bryan Holder,/candidate/155344/bryan-holder,lost,Libertarian,2020,congressional
David Young,/candidate/155218/david-young,lost,Republican,2020,congressional
Randy Feenstra,/candidate/103301/randy-feenstra,won,Republican,2020,congressional
JD Scholten,/candidate/179231/jd-scholten,lost,Democratic,2020,congressional
Natalie Fleming,/candidate/183075/natalie-fleming,lost,Independent,2020,congressional
Paulette Jordan,/candidate/136969/paulette-jordan,lost,Democratic,2020,congressional
James Risch,/candidate/2919/james-risch,won,Republican,2020,congressional
"Ray Writz, Jr.",/candidate/56774/ray-writz-jr,lost,Constitution,2020,congressional
Joseph Evans,/candidate/183086/joseph-evans,lost,Libertarian,2020,congressional
Russ Fulcher,/candidate/33091/russ-fulcher,won,Republican,2020,congressional
Rudy Soto,/candidate/189970/rudy-soto,lost,Democratic,2020,congressional
Idaho Law,/candidate/189972/idaho-law,lost,Libertarian,2020,congressional
Pro-Life Pro-Life,/candidate/33099/pro-life-pro-life,lost,Constitution,2020,congressional
Mike Simpson,/candidate/2917/mike-simpson,won,Republican,2020,congressional
Aaron Swisher,/candidate/178822/aaron-swisher,lost,Democratic,2020,congressional
David Black,/candidate/117515/david-black,lost,Green Party,2020,congressional
"Mark Curran, Jr.",/candidate/188016/mark-curran-jr,lost,Republican,2020,congressional
Dick Durbin,/candidate/26847/dick-durbin,won,Democratic,2020,congressional
Danny Malouf,/candidate/194767/danny-malouf,lost,Libertarian,2020,congressional
WIllie Wilson,/candidate/156715/willie-wilson,lost,Independent,2020,congressional
Bobby Rush,/candidate/26831/bobby-rush,won,Democratic,2020,congressional
Philanise White,/candidate/188000/philanise-white,lost,Republican,2020,congressional
Robin Kelly,/candidate/33384/robin-kelly,won,Democratic,2020,congressional
Theresa Raborn,/candidate/188001/theresa-raborn,lost,Republican,2020,congressional
Mike Fricilone,/candidate/148071/mike-fricilone,lost,Republican,2020,congressional
Marie Newman,/candidate/177075/marie-newman,won,Democratic,2020,congressional
Chuy Garcia,/candidate/6261/chuy-garcia,won,Democratic,2020,congressional
Christopher Lasky,/candidate/188005/christopher-lasky,unknown,Republican,2020,congressional
"Jesus Solorio, Jr.",/candidate/192746/jesus-solorio-jr,lost,Republican,2020,congressional
Tom Hanson,/candidate/33366/tom-hanson,lost,Republican,2020,congressional
Mike Quigley,/candidate/83310/mike-quigley,won,Democratic,2020,congressional
Thomas Wilda,/candidate/193586/thomas-wilda,lost,Green Party,2020,congressional
Sean Casten,/candidate/176982/sean-casten,won,Democratic,2020,congressional
Jeanne Ives,/candidate/131103/jeanne-ives,lost,Republican,2020,congressional
William Redpath,/candidate/55856/william-redpath,lost,Libertarian,2020,congressional
Craig Cameron,/candidate/176984/craig-cameron,lost,Republican,2020,congressional
Danny Davis,/candidate/233/danny-davis,won,Democratic,2020,congressional
Tracy Jennings,/candidate/193587/tracy-jennings,lost,Independent,2020,congressional
Raja Krishnamoorthi,/candidate/117519/raja-krishnamoorthi,won,Democratic,2020,congressional
Preston Nelson,/candidate/176994/preston-nelson,lost,Libertarian,2020,congressional
Sargis Sangari,/candidate/176988/sargis-sangari,lost,Republican,2020,congressional
Jan Schakowsky,/candidate/6387/jan-schakowsky,won,Democratic,2020,congressional
Valerie Mukherjee,/candidate/187973/valerie-mukherjee,lost,Republican,2020,congressional
Brad Schneider,/candidate/134948/brad-schneider,won,Democratic,2020,congressional
Bill Foster,/candidate/101632/bill-foster,won,Democratic,2020,congressional
Rick Laib,/candidate/177211/rick-laib,lost,Republican,2020,congressional
Mike Bost,/candidate/6302/mike-bost,won,Republican,2020,congressional
Ray Lenzi,/candidate/187975/ray-lenzi,lost,Democratic,2020,congressional
Rodney Davis,/candidate/9622/rodney-davis,won,Republican,2020,congressional
Betsy Londrigan,/candidate/176997/betsy-londrigan,lost,Democratic,2020,congressional
Jim Oberweis,/candidate/33522/jim-oberweis,lost,Republican,2020,congressional
Lauren Underwood,/candidate/177001/lauren-underwood,won,Democratic,2020,congressional
Mary Miller,/candidate/187988/mary-miller,won,Republican,2020,congressional
Erika Weaver,/candidate/187985/erika-weaver,lost,Democratic,2020,congressional
Dani Brzozowski,/candidate/187990/dani-brzozowski,lost,Democratic,2020,congressional
Adam Kinzinger,/candidate/116559/adam-kinzinger,won,Republican,2020,congressional
Cheri Bustos,/candidate/134964/cheri-bustos,won,Democratic,2020,congressional
Esther King,/candidate/187993/esther-king,lost,Republican,2020,congressional
Darin LaHood,/candidate/128760/darin-lahood,won,Republican,2020,congressional
George Petrilli,/candidate/193439/george-petrilli,lost,Democratic,2020,congressional
"Mark Leyva, Sr.",/candidate/18416/mark-leyva-sr,lost,Republican,2020,congressional
Frank Mrvan,/candidate/113775/frank-mrvan,won,Democratic,2020,congressional
Michael Strauss,/candidate/193492/michael-strauss,lost,Libertarian,2020,congressional
Patricia Hackett,/candidate/177840/patricia-hackett,lost,Democratic,2020,congressional
Jackie Walorski,/candidate/34205/jackie-walorski,won,Republican,2020,congressional
Jim Banks,/candidate/116801/jim-banks,won,Republican,2020,congressional
Chip Coldiron,/candidate/189209/chip-coldiron,lost,Democratic,2020,congressional
Jim Baird,/candidate/86013/jim-baird,won,Republican,2020,congressional
Joe Mackey,/candidate/177848/joe-mackey,lost,Democratic,2020,congressional
Christina Hale,/candidate/135960/christina-hale,lost,Democratic,2020,congressional
Victoria Spartz,/candidate/178203/victoria-spartz,won,Republican,2020,congressional
Kenneth Tucker,/candidate/193491/kenneth-tucker,lost,Libertarian,2020,congressional
Thomas Ferkinhoff,/candidate/177874/thomas-ferkinhoff,lost,Libertarian,2020,congressional
Jeannine Lake,/candidate/177857/jeannine-lake,lost,Democratic,2020,congressional
Greg Pence,/candidate/177876/greg-pence,won,Republican,2020,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2020,congressional
Susan Smith,/candidate/189239/susan-smith,lost,Republican,2020,congressional
Larry Bucshon,/candidate/120335/larry-bucshon,won,Republican,2020,congressional
Thomasina Marsili,/candidate/178112/thomasina-marsili,lost,Democratic,2020,congressional
James Rodenberger,/candidate/193493/james-rodenberger,lost,Libertarian,2020,congressional
Trey Hollingsworth III,/candidate/167423/trey-hollingsworth-iii,won,Republican,2020,congressional
Tonya Millis,/candidate/193494/tonya-millis,lost,Libertarian,2020,congressional
Andy Ruff,/candidate/74953/andy-ruff,lost,Democratic,2020,congressional
Barbara Bollier,/candidate/119434/barbara-bollier,lost,Democratic,2020,congressional
Jason Buckley,/candidate/194205/jason-buckley,lost,Libertarian,2020,congressional
Roger Marshall,/candidate/172080/roger-marshall,won,Republican,2020,congressional
Kali Barnett,/candidate/192414/kali-barnett,lost,Democratic,2020,congressional
Tracey Mann,/candidate/125007/tracey-mann,won,Republican,2020,congressional
Robert Garrard,/candidate/34491/robert-garrard,lost,Libertarian,2020,congressional
Jacob LaTurner,/candidate/107024/jacob-laturner,won,Republican,2020,congressional
Michael Padilla,/candidate/146324/michael-padilla,lost,Democratic,2020,congressional
Amanda Adkins,/candidate/192432/amanda-adkins,lost,Republican,2020,congressional
Sharice Davids,/candidate/181201/sharice-davids,won,Democratic,2020,congressional
Steven Hohe,/candidate/173278/steven-hohe,lost,Libertarian,2020,congressional
Ron Estes,/candidate/125031/ron-estes,won,Republican,2020,congressional
Laura Lombard,/candidate/181208/laura-lombard,lost,Democratic,2020,congressional
Brad Barron,/candidate/194115/brad-barron,lost,Libertarian,2020,congressional
"Mitch McConnell, Jr.",/candidate/53298/mitch-mcconnell-jr,won,Republican,2020,congressional
Amy McGrath,/candidate/177897/amy-mcgrath,lost,Democratic,2020,congressional
"James Comer, Jr.",/candidate/35169/james-comer-jr,won,Republican,2020,congressional
James Rhodes,/candidate/188820/james-rhodes,lost,Democratic,2020,congressional
Lewis Carter,/candidate/194112/lewis-carter,lost,Populist,2020,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2020,congressional
Hank Linderman,/candidate/177886/hank-linderman,lost,Democratic,2020,congressional
Robert Perry,/candidate/194114/robert-perry,lost,Libertarian,2020,congressional
Rhonda Palazzo,/candidate/177890/rhonda-palazzo,lost,Republican,2020,congressional
John Yarmuth,/candidate/58579/john-yarmuth,won,Democratic,2020,congressional
Thomas Massie,/candidate/132068/thomas-massie,won,Republican,2020,congressional
Alexandra Owensby,/candidate/188823/alexandra-owensby,lost,Democratic,2020,congressional
Matthew Best,/candidate/188825/matthew-best,lost,Democratic,2020,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2020,congressional
Andy Barr,/candidate/117290/andy-barr,won,Republican,2020,congressional
Frank Harris,/candidate/184221/frank-harris,lost,Libertarian,2020,congressional
Josh Hicks,/candidate/177967/josh-hicks,lost,Democratic,2020,congressional
Beryl Billiot,/candidate/165505/beryl-billiot,lost,No Party Affiliation,2020,congressional
John Bourgeois,/candidate/193795/john-bourgeois,lost,No Party Affiliation,2020,congressional
Bill Cassidy,/candidate/69494/bill-cassidy,won,Republican,2020,congressional
Reno Daret III,/candidate/193796/reno-daret-iii,lost,No Party Affiliation,2020,congressional
Derrick Edwards,/candidate/174372/derrick-edwards,lost,Democratic,2020,congressional
Xan John,/candidate/193797/xan-john,lost,Independent,2020,congressional
Drew Knight,/candidate/193798/drew-knight,lost,Democratic,2020,congressional
MV Mendoza,/candidate/155410/mv-mendoza,lost,Independent,2020,congressional
Jamar Montgomery,/candidate/193799/jamar-montgomery,lost,No Party Affiliation,2020,congressional
Dustin Murphy,/candidate/193800/dustin-murphy,lost,Republican,2020,congressional
Adrian Perkins,/candidate/187175/adrian-perkins,lost,Democratic,2020,congressional
Antoine Pierce,/candidate/165571/antoine-pierce,lost,Democratic,2020,congressional
Melinda Price,/candidate/193801/melinda-price,lost,Independent,2020,congressional
Aaron Sigler,/candidate/193802/aaron-sigler,lost,Libertarian,2020,congressional
Peter Wenstrup,/candidate/193803/peter-wenstrup,lost,Democratic,2020,congressional
Lee Dugas,/candidate/155460/lee-dugas,lost,Democratic,2020,congressional
Howard Kearney,/candidate/174476/howard-kearney,lost,Libertarian,2020,congressional
Steve Scalise,/candidate/9026/steve-scalise,won,Republican,2020,congressional
Belden Batiste,/candidate/185406/belden-batiste,lost,Independent,2020,congressional
Glenn Harris,/candidate/193804/glenn-harris,lost,Democratic,2020,congressional
Colby James,/candidate/193805/colby-james,lost,Independent,2020,congressional
Cedric Richmond,/candidate/35384/cedric-richmond,won,Democratic,2020,congressional
David Schilling,/candidate/193806/david-schilling,lost,Republican,2020,congressional
"Sheldon Vincent, Sr.",/candidate/193807/sheldon-vincent-sr,lost,Republican,2020,congressional
Rob Anderson,/candidate/185409/rob-anderson,lost,Democratic,2020,congressional
Braylon Harris,/candidate/193808/braylon-harris,lost,Democratic,2020,congressional
Clay Higgins,/candidate/174484/clay-higgins,won,Republican,2020,congressional
Brandon Leleux,/candidate/193809/brandon-leleux,lost,Libertarian,2020,congressional
Ben Gibson,/candidate/193810/ben-gibson,lost,Republican,2020,congressional
Kenny Houston,/candidate/193811/kenny-houston,lost,Democratic,2020,congressional
Mike Johnson,/candidate/156097/mike-johnson,won,Republican,2020,congressional
Ryan Trundle,/candidate/185414/ryan-trundle,lost,Democratic,2020,congressional
Sandra Christophe,/candidate/193812/sandra-christophe,lost,Democratic,2020,congressional
"Allen Guillory, Sr.",/candidate/165617/allen-guillory-sr,lost,Republican,2020,congressional
Lance Harris,/candidate/134728/lance-harris,won,Republican,2020,congressional
Matt Hasty,/candidate/193813/matt-hasty,lost,Republican,2020,congressional
Jesse Lagarde,/candidate/193814/jesse-lagarde,lost,Democratic,2020,congressional
Martin Lemelle,/candidate/193815/martin-lemelle,lost,Democratic,2020,congressional
Luke Letlow,/candidate/193816/luke-letlow,won,Republican,2020,congressional
Scotty Robinson,/candidate/107139/scotty-robinson,lost,Republican,2020,congressional
Phillip Snowden,/candidate/193817/phillip-snowden,lost,Democratic,2020,congressional
Garret Graves,/candidate/155424/garret-graves,won,Republican,2020,congressional
Shannon Sloan,/candidate/193818/shannon-sloan,lost,Libertarian,2020,congressional
Richard Torregano,/candidate/143030/richard-torregano,lost,No Party Affiliation,2020,congressional
Dartanyon Williams,/candidate/193819/dartanyon-williams,lost,Democratic,2020,congressional
Andre Gray,/candidate/195211/andre-gray,unknown,Green Party,2020,congressional
Ed Markey,/candidate/26900/ed-markey,won,Democratic,2020,congressional
Frederick Mayock,/candidate/175645/frederick-mayock,unknown,Independent,2020,congressional
Kevin O'Connor,/candidate/192573/kevin-oconnor,lost,Republican,2020,congressional
Frederick Mayock,/candidate/175645/frederick-mayock,unknown,Independent,2020,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2020,congressional
Tracy Lovvorn,/candidate/182325/tracy-lovvorn,lost,Republican,2020,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2020,congressional
Lori Trahan,/candidate/182310/lori-trahan,won,Democratic,2020,congressional
Jake Auchincloss,/candidate/173832/jake-auchincloss,won,Democratic,2020,congressional
Julie Hall,/candidate/173834/julie-hall,lost,Republican,2020,congressional
Katherine Clark,/candidate/35858/katherine-clark,won,Democratic,2020,congressional
Caroline Colarusso,/candidate/154071/caroline-colarusso,lost,Republican,2020,congressional
Matthew Mixon,/candidate/195210/matthew-mixon,unknown,Independent,2020,congressional
John Moran,/candidate/192574/john-moran,lost,Republican,2020,congressional
Seth Moulton,/candidate/146299/seth-moulton,won,Democratic,2020,congressional
Roy Owens,/candidate/35701/roy-owens,lost,Independent,2020,congressional
Ayanna Pressley,/candidate/122700/ayanna-pressley,won,Democratic,2020,congressional
Jonathan Lott,/candidate/175665/jonathan-lott,lost,Independent,2020,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2020,congressional
Helen Brady,/candidate/172879/helen-brady,lost,Republican,2020,congressional
Bill Keating,/candidate/4743/bill-keating,won,Democratic,2020,congressional
Michael Manley,/candidate/195293/michael-manley,lost,Independent,2020,congressional
Andy Harris,/candidate/19157/andy-harris,won,Republican,2020,congressional
Mia Mason,/candidate/189315/mia-mason,lost,Democratic,2020,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2020,congressional
John Salling,/candidate/149058/john-salling,lost,Republican,2020,congressional
Charles Anthony,/candidate/178236/charles-anthony,lost,Republican,2020,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2020,congressional
Anthony Brown,/candidate/19344/anthony-brown,won,Democratic,2020,congressional
George McDermott,/candidate/36120/george-mcdermott,lost,Republican,2020,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2020,congressional
Rashad Lloyd,/candidate/189334/rashad-lloyd,unknown,Unaffiliated,2020,congressional
Chris Palombi,/candidate/189329/chris-palombi,lost,Republican,2020,congressional
George Gluck,/candidate/139849/george-gluck,lost,Green Party,2020,congressional
Neil Parrott,/candidate/125708/neil-parrott,lost,Republican,2020,congressional
David Trone,/candidate/167336/david-trone,won,Democratic,2020,congressional
Kim Klacik,/candidate/187916/kim-klacik,lost,Republican,2020,congressional
Kweisi Mfume,/candidate/26892/kweisi-mfume,won,Democratic,2020,congressional
Kim Klacik,/candidate/187916/kim-klacik,lost,Republican,2020,congressional
Kweisi Mfume,/candidate/26892/kweisi-mfume,won,Democratic,2020,congressional
Gregory Coll,/candidate/189342/gregory-coll,lost,Republican,2020,congressional
Jamie Raskin,/candidate/65904/jamie-raskin,won,Democratic,2020,congressional
Susan Collins,/candidate/379/susan-collins,won,Republican,2020,congressional
Sara Gideon,/candidate/137334/sara-gideon,lost,Democratic,2020,congressional
Max Linn,/candidate/68225/max-linn,lost,Independent,2020,congressional
Lisa Savage,/candidate/193554/lisa-savage,lost,Independent,2020,congressional
Jay Allen,/candidate/189975/jay-allen,lost,Republican,2020,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2020,congressional
Dale Crafts,/candidate/19597/dale-crafts,lost,Republican,2020,congressional
Jared Golden,/candidate/151420/jared-golden,won,Democratic,2020,congressional
Doug Dern,/candidate/37454/doug-dern,lost,Natural Law Party,2020,congressional
John James,/candidate/181062/john-james,lost,Republican,2020,congressional
Gary Peters,/candidate/8749/gary-peters,won,Democratic,2020,congressional
Marcia Squier,/candidate/175698/marcia-squier,lost,Green Party,2020,congressional
Valerie Willis,/candidate/195377/valerie-willis,lost,U.S. Taxpayers Party of Michigan,2020,congressional
Jack Bergman,/candidate/170172/jack-bergman,won,Republican,2020,congressional
Ben Boren,/candidate/193559/ben-boren,lost,Libertarian,2020,congressional
Dana Ferguson,/candidate/191580/dana-ferguson,lost,Democratic,2020,congressional
Bryan Berghoef,/candidate/191583/bryan-berghoef,lost,Democratic,2020,congressional
Jean-Michel Creviere,/candidate/193560/jean-michel-creviere,lost,Green Party,2020,congressional
Bill Huizenga,/candidate/38351/bill-huizenga,won,Republican,2020,congressional
Max Riekse,/candidate/20188/max-riekse,lost,Libertarian,2020,congressional
Gerald Van Sickle,/candidate/128214/gerald-van-sickle,lost,U.S. Taxpayers Party of Michigan,2020,congressional
Peter Meijer,/candidate/191586/peter-meijer,won,Republican,2020,congressional
Hillary Scholten,/candidate/191584/hillary-scholten,lost,Democratic,2020,congressional
David Canny,/candidate/193561/david-canny,lost,Libertarian,2020,congressional
Jerry Hilliard,/candidate/181070/jerry-hilliard,lost,Democratic,2020,congressional
John Moolenaar,/candidate/37676/john-moolenaar,won,Republican,2020,congressional
Amy Slepr,/candidate/193562/amy-slepr,lost,Green Party,2020,congressional
Kathy Goodwin,/candidate/184735/kathy-goodwin,lost,Working Class,2020,congressional
James Harris,/candidate/193563/james-harris,lost,Libertarian,2020,congressional
Tim Kelly,/candidate/65644/tim-kelly,lost,Republican,2020,congressional
Dan Kildee,/candidate/136102/dan-kildee,won,Democratic,2020,congressional
Jeff DePoy,/candidate/193564/jeff-depoy,lost,Libertarian,2020,congressional
Jon Hoadley,/candidate/153515/jon-hoadley,lost,Democratic,2020,congressional
John Lawrence,/candidate/155055/john-lawrence,lost,Green Party,2020,congressional
Fred Upton,/candidate/26906/fred-upton,won,Republican,2020,congressional
Gretchen Driskell,/candidate/139948/gretchen-driskell,lost,Democratic,2020,congressional
Tim Walberg,/candidate/8618/tim-walberg,won,Republican,2020,congressional
Joe Hartman,/candidate/193565/joe-hartman,lost,Libertarian,2020,congressional
Paul Junge,/candidate/191628/paul-junge,lost,Republican,2020,congressional
Elissa Slotkin,/candidate/181080/elissa-slotkin,won,Democratic,2020,congressional
Andrea Kirby,/candidate/184740/andrea-kirby,lost,Working Class,2020,congressional
Charles Langworthy,/candidate/191631/charles-langworthy,lost,Republican,2020,congressional
Andy Levin,/candidate/66287/andy-levin,won,Democratic,2020,congressional
Mike Saliba,/candidate/174423/mike-saliba,lost,Libertarian,2020,congressional
Kimberly Bizon,/candidate/181085/kimberly-bizon,lost,Democratic,2020,congressional
Lisa McClain,/candidate/191633/lisa-mcclain,won,Republican,2020,congressional
Eric Esshaki,/candidate/191637/eric-esshaki,lost,Republican,2020,congressional
Leonard Schwartz,/candidate/68850/leonard-schwartz,lost,Libertarian,2020,congressional
Haley Stevens,/candidate/181092/haley-stevens,won,Democratic,2020,congressional
Debbie Dingell,/candidate/152482/debbie-dingell,won,Democratic,2020,congressional
Jeff Jones,/candidate/170251/jeff-jones,lost,Republican,2020,congressional
Gary Walkowicz,/candidate/155060/gary-walkowicz,lost,Working Class,2020,congressional
Articia Bomer,/candidate/182700/articia-bomer,lost,US Taxpayers,2020,congressional
Dude Dudenhoefer,/candidate/191641/dude-dudenhoefer,lost,Republican,2020,congressional
"Donald Eason, Jr.",/candidate/177878/donald-eason-jr,lost,Write-In,2020,congressional
Sam Johnson,/candidate/155061/sam-johnson,lost,Working Class,2020,congressional
Rashida Tlaib,/candidate/105368/rashida-tlaib,won,Democratic,2020,congressional
D. Etta Wilcoxon,/candidate/38277/d-etta-wilcoxon,lost,Green Party,2020,congressional
Lisa Gioia,/candidate/174413/lisa-gioia,lost,Libertarian,2020,congressional
Philip Kolody,/candidate/184749/philip-kolody,lost,Working Class,2020,congressional
Brenda Lawrence,/candidate/78851/brenda-lawrence,won,Democratic,2020,congressional
R. Patrick,/candidate/191644/r-patrick,lost,Republican,2020,congressional
Clyde Shabazz,/candidate/110176/clyde-shabazz,lost,Green Party,2020,congressional
Jason Lewis,/candidate/171558/jason-lewis,lost,Republican,2020,congressional
Kevin O'Connor,/candidate/192379/kevin-oconnor,lost,Legal Marijuana Now,2020,congressional
Tina Smith,/candidate/152968/tina-smith,won,Democratic/Farmer/Labor,2020,congressional
Oliver Steinberg,/candidate/192380/oliver-steinberg,lost,Grassroots - Legalize Cannabis,2020,congressional
Dan Feehan,/candidate/181355/dan-feehan,lost,Democratic/Farmer/Labor,2020,congressional
Jim Hagedorn,/candidate/146027/jim-hagedorn,won,Republican,2020,congressional
William Rood,/candidate/192392/william-rood,lost,"Grassroots Party, Legalize Cannabis",2020,congressional
Angie Craig,/candidate/166261/angie-craig,won,Democratic,2020,congressional
Tyler Kistner,/candidate/192397/tyler-kistner,lost,Republican,2020,congressional
Adam Weeks,/candidate/192395/adam-weeks,unknown,Legal Marijuana Now,2020,congressional
Dean Phillips,/candidate/181357/dean-phillips,won,Democratic/Farmer/Labor,2020,congressional
Kendall Qualls,/candidate/192401/kendall-qualls,lost,Republican,2020,congressional
Betty McCollum,/candidate/3812/betty-mccollum,won,Democratic/Farmer/Labor,2020,congressional
Gene Rechtzigel,/candidate/171582/gene-rechtzigel,lost,Republican,2020,congressional
Susan Sindt,/candidate/171578/susan-sindt,lost,"Grassroots Party, Legalize Cannabis",2020,congressional
Lacy Johnson,/candidate/183835/lacy-johnson,lost,Republican,2020,congressional
Michael Moore,/candidate/192408/michael-moore,lost,Legal Marijuana Now,2020,congressional
Ilhan Omar,/candidate/171628/ilhan-omar,won,Democratic/Farmer/Labor,2020,congressional
Tom Emmer,/candidate/38894/tom-emmer,won,Republican,2020,congressional
Tawnja Zahradka,/candidate/192421/tawnja-zahradka,lost,Democratic/Farmer/Labor,2020,congressional
Rae Anderson,/candidate/192423/rae-anderson,lost,Grassroots - Legalize Cannabis,2020,congressional
Michelle Fischbach,/candidate/3882/michelle-fischbach,won,Republican,2020,congressional
Slater Johnson,/candidate/192422/slater-johnson,lost,Legal Marijuana Now,2020,congressional
Collin Peterson,/candidate/26926/collin-peterson,lost,Democratic/Farmer/Labor,2020,congressional
Quinn Nystrom,/candidate/171472/quinn-nystrom,lost,Democratic/Farmer/Labor,2020,congressional
Judith Schwartzbacker,/candidate/152803/judith-schwartzbacker,lost,"Grassroots Party, Legalize Cannabis",2020,congressional
Peter Stauber,/candidate/159954/peter-stauber,won,Republican,2020,congressional
Cori Bush,/candidate/169020/cori-bush,won,Democratic,2020,congressional
Alex Furman,/candidate/192064/alex-furman,lost,Libertarian,2020,congressional
Anthony Rogers,/candidate/192063/anthony-rogers,lost,Republican,2020,congressional
Martin Schulte,/candidate/192065/martin-schulte,lost,Libertarian,2020,congressional
Jill Schupp,/candidate/104579/jill-schupp,lost,Democratic,2020,congressional
Ann Wagner,/candidate/136083/ann-wagner,won,Republican,2020,congressional
Blaine Luetkemeyer,/candidate/20400/blaine-luetkemeyer,won,Republican,2020,congressional
Megan Rezabek,/candidate/192071/megan-rezabek,lost,Democratic,2020,congressional
Leonard Steinman II,/candidate/104616/leonard-steinman-ii,lost,Libertarian,2020,congressional
Vicky Hartzler,/candidate/8783/vicky-hartzler,won,Republican,2020,congressional
Steven Koonse,/candidate/180518/steven-koonse,lost,Libertarian,2020,congressional
Lindsey Simmons,/candidate/192075/lindsey-simmons,lost,Democratic,2020,congressional
Emanuel Cleaver II,/candidate/39507/emanuel-cleaver-ii,won,Democratic,2020,congressional
Ryan Derks,/candidate/192092/ryan-derks,lost,Republican,2020,congressional
Robin Dominick,/candidate/192102/robin-dominick,lost,Libertarian,2020,congressional
Sam Graves,/candidate/9425/sam-graves,won,Republican,2020,congressional
Jim Higgins,/candidate/1309/jim-higgins,lost,Libertarian,2020,congressional
Gena Ross,/candidate/192091/gena-ross,lost,Democratic,2020,congressional
Kevin Craig,/candidate/39580/kevin-craig,lost,Libertarian,2020,congressional
Billy Long,/candidate/123401/billy-long,won,Republican,2020,congressional
Teresa Montseny,/candidate/192082/teresa-montseny,lost,Democratic,2020,congressional
Kathy Ellis,/candidate/180530/kathy-ellis,lost,Democratic,2020,congressional
Tom Schmitz,/candidate/192087/tom-schmitz,lost,Libertarian,2020,congressional
Jason Smith,/candidate/59318/jason-smith,won,Republican,2020,congressional
Jimmy Edwards,/candidate/188873/jimmy-edwards,lost,Libertarian,2020,congressional
Mike Espy,/candidate/2142/mike-espy,lost,Democratic,2020,congressional
Cindy Hyde-Smith,/candidate/20784/cindy-hyde-smith,won,Republican,2020,congressional
Antonia Eliason,/candidate/188866/antonia-eliason,lost,Democratic,2020,congressional
Trent Kelly,/candidate/156389/trent-kelly,won,Republican,2020,congressional
Brian Flowers,/candidate/188869/brian-flowers,lost,Republican,2020,congressional
Bennie Thompson,/candidate/26929/bennie-thompson,won,Democratic,2020,congressional
Dorothy Benford,/candidate/2139/dorothy-benford,lost,Democratic,2020,congressional
Michael Guest,/candidate/179667/michael-guest,won,Republican,2020,congressional
Steven Palazzo,/candidate/69521/steven-palazzo,won,Republican,2020,congressional
Steve Bullock,/candidate/110899/steve-bullock,lost,Democratic,2020,congressional
Steve Daines,/candidate/135720/steve-daines,won,Republican,2020,congressional
Susan Geise,/candidate/147084/susan-geise,unknown,Libertarian,2020,congressional
Matt Rosendale,/candidate/120815/matt-rosendale,won,Republican,2020,congressional
Kathleen Williams,/candidate/120842/kathleen-williams,lost,Democratic,2020,congressional
Shannon Bray,/candidate/186258/shannon-bray,lost,Libertarian,2020,congressional
Cal Cunningham,/candidate/40999/cal-cunningham,lost,Democratic,2020,congressional
Kevin Hayes,/candidate/136147/kevin-hayes,lost,Constitution,2020,congressional
Thom Tillis,/candidate/57717/thom-tillis,won,Republican,2020,congressional
"G. K. Butterfield, Jr.",/candidate/41077/g-k-butterfield-jr,won,Democratic,2020,congressional
Sandra Smith,/candidate/188546/sandra-smith,lost,Republican,2020,congressional
Japheth Matemu,/candidate/178274/japheth-matemu,lost,Libertarian,2020,congressional
Deborah Ross,/candidate/41560/deborah-ross,won,Democratic,2020,congressional
Alan Swain,/candidate/188557/alan-swain,lost,Republican,2020,congressional
Daryl Farrow,/candidate/188559/daryl-farrow,lost,Democratic,2020,congressional
Greg Murphy,/candidate/166135/greg-murphy,won,Republican,2020,congressional
David Price,/candidate/119/david-price,won,Democratic,2020,congressional
Robert Thomas,/candidate/188561/robert-thomas,lost,Republican,2020,congressional
David Brown,/candidate/178291/david-brown,lost,Democratic,2020,congressional
