name,url,status,party,year,election
Michael Kielsky,/candidate/28379/michael-kielsky,lost,Libertarian,2004,congressional
Elizabeth Rogers,/candidate/28350/elizabeth-rogers,lost,Democratic,2004,congressional
Jeff Flake,/candidate/28128/jeff-flake,won,Republican,2004,congressional
Craig Stritar,/candidate/28096/craig-stritar,lost,Libertarian,2004,congressional
Raul Grijalva,/candidate/28253/raul-grijalva,won,Democratic,2004,congressional
Dave Kaplan,/candidate/28320/dave-kaplan,lost,Libertarian,2004,congressional
Joe Sweeney,/candidate/1055/joe-sweeney,lost,Republican,2004,congressional
Robert Anderson,/candidate/625/robert-anderson,lost,Libertarian,2004,congressional
Eva Bacal,/candidate/28140/eva-bacal,lost,Democratic,2004,congressional
James Kolbe,/candidate/26722/james-kolbe,won,Republican,2004,congressional
Barbara Boxer,/candidate/53274/barbara-boxer,won,Democratic,2004,congressional
Marsha Feinland,/candidate/16581/marsha-feinland,lost,Peace and Freedom,2004,congressional
Don Grundmann,/candidate/29304/don-grundmann,lost,,2004,congressional
Bill Jones,/candidate/28581/bill-jones,lost,Republican,2004,congressional
Pamela Elizondo,/candidate/16873/pamela-elizondo,lost,Green Party,2004,congressional
Mike Thompson,/candidate/3564/mike-thompson,won,Democratic,2004,congressional
Lawrence Wiesner,/candidate/29503/lawrence-wiesner,lost,Republican,2004,congressional
"Wally Herger, Jr.",/candidate/26728/wally-herger-jr,won,Republican,2004,congressional
Michael Johnson,/candidate/28914/michael-johnson,lost,Democratic,2004,congressional
Gabe Castillo,/candidate/29519/gabe-castillo,lost,Democratic,2004,congressional
Dan Lungren,/candidate/16730/dan-lungren,won,Republican,2004,congressional
Art Tuma,/candidate/16540/art-tuma,lost,Libertarian,2004,congressional
John Doolittle,/candidate/26743/john-doolittle,won,Republican,2004,congressional
David Winters,/candidate/29177/david-winters,lost,Democratic,2004,congressional
Pat Driscoll,/candidate/29411/pat-driscoll,lost,Green Party,2004,congressional
Mike Dugas,/candidate/28635/mike-dugas,lost,Republican,2004,congressional
Robert Matsui,/candidate/26730/robert-matsui,won,Democratic,2004,congressional
John Reiger,/candidate/29583/john-reiger,lost,Peace and Freedom,2004,congressional
Paul Erickson,/candidate/28565/paul-erickson,lost,Republican,2004,congressional
Lynn Woolsey,/candidate/26733/lynn-woolsey,won,Democratic,2004,congressional
Charles Hargrave,/candidate/29718/charles-hargrave,lost,Republican,2004,congressional
George Miller,/candidate/26734/george-miller,won,Democratic,2004,congressional
Jennifer Depalma,/candidate/29638/jennifer-depalma,lost,Republican,2004,congressional
Leilani Dowell,/candidate/29246/leilani-dowell,lost,Peace and Freedom,2004,congressional
Nancy Pelosi,/candidate/26732/nancy-pelosi,won,Democratic,2004,congressional
Claudia Bermudez,/candidate/28831/claudia-bermudez,lost,Republican,2004,congressional
Jim Eyer,/candidate/29081/jim-eyer,lost,Libertarian,2004,congressional
Barbara Lee,/candidate/8315/barbara-lee,won,Democratic,2004,congressional
"Jeff Ketelson, Sr.",/candidate/28691/jeff-ketelson-sr,lost,Republican,2004,congressional
Ellen Tauscher,/candidate/94/ellen-tauscher,won,Democratic,2004,congressional
Jerry McNerney,/candidate/29474/jerry-mcnerney,lost,Democratic,2004,congressional
Richard Pombo,/candidate/26740/richard-pombo,won,Republican,2004,congressional
Mike Garza,/candidate/29384/mike-garza,lost,Republican,2004,congressional
Patricia Gray,/candidate/28787/patricia-gray,lost,Green Party,2004,congressional
Harland Harrison,/candidate/29290/harland-harrison,lost,Libertarian,2004,congressional
Tom Lantos,/candidate/26739/tom-lantos,won,Democratic,2004,congressional
George Bruno,/candidate/29753/george-bruno,lost,Republican,2004,congressional
Pete Stark,/candidate/26736/pete-stark,won,Democratic,2004,congressional
Mark Stroberg,/candidate/28942/mark-stroberg,lost,Libertarian,2004,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,2004,congressional
John Haugen,/candidate/16556/john-haugen,lost,Republican,2004,congressional
Brian Holtz,/candidate/29084/brian-holtz,lost,Libertarian,2004,congressional
Raymond Chukwu,/candidate/29475/raymond-chukwu,lost,Republican,2004,congressional
Mike Honda,/candidate/9674/mike-honda,won,Democratic,2004,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,2004,congressional
Douglas McNea,/candidate/29626/douglas-mcnea,lost,Republican,2004,congressional
Markus Welch,/candidate/29553/markus-welch,lost,Libertarian,2004,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,2004,congressional
Raymond Glock-Grueneich,/candidate/29447/raymond-glock-grueneich,lost,Green Party,2004,congressional
Mark Risley,/candidate/29611/mark-risley,lost,Republican,2004,congressional
Joel Smolen,/candidate/29302/joel-smolen,lost,Libertarian,2004,congressional
Joseph Williams,/candidate/29739/joseph-williams,lost,Peace and Freedom,2004,congressional
Dennis Cardoza,/candidate/9680/dennis-cardoza,won,Democratic,2004,congressional
"Charles Pringle, Sr.",/candidate/29433/charles-pringle-sr,lost,Republican,2004,congressional
James Bufford,/candidate/29078/james-bufford,lost,Democratic,2004,congressional
Larry Mullen,/candidate/28795/larry-mullen,lost,Green Party,2004,congressional
George Radanovich,/candidate/21911/george-radanovich,won,Republican,2004,congressional
Roy Ashburn,/candidate/9694/roy-ashburn,lost,Republican,2004,congressional
Jim Costa,/candidate/3577/jim-costa,won,Democratic,2004,congressional
Fred Davis,/candidate/29361/fred-davis,lost,Democratic,2004,congressional
Devin Nunes,/candidate/16725/devin-nunes,won,Republican,2004,congressional
William Thomas,/candidate/26747/william-thomas,won,Republican,2004,congressional
Lois Capps,/candidate/16886/lois-capps,won,Democratic,2004,congressional
Michael Favorite,/candidate/29579/michael-favorite,lost,Libertarian,2004,congressional
Donald Regan,/candidate/29166/donald-regan,lost,Republican,2004,congressional
Stuart Bechman,/candidate/29416/stuart-bechman,lost,Green Party,2004,congressional
Elton Gallegly,/candidate/26750/elton-gallegly,won,Republican,2004,congressional
Brett Wagner,/candidate/28906/brett-wagner,lost,Democratic,2004,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,2004,congressional
Fred Willoughby,/candidate/28729/fred-willoughby,lost,Democratic,2004,congressional
David Dreier,/candidate/26765/david-dreier,won,Republican,2004,congressional
Cynthia Rodriguez Matthews,/candidate/28822/cynthia-rodriguez-matthews,lost,Democratic,2004,congressional
Randy Weissbuch,/candidate/29452/randy-weissbuch,lost,Libertarian,2004,congressional
Eric Carter,/candidate/28716/eric-carter,lost,Green Party,2004,congressional
Robert Levy,/candidate/29521/robert-levy,lost,Republican,2004,congressional
Brad Sherman,/candidate/142/brad-sherman,won,Democratic,2004,congressional
Howard Berman,/candidate/26756/howard-berman,won,Democratic,2004,congressional
"David Hernandez, Jr.",/candidate/29476/david-hernandez-jr,lost,Republican,2004,congressional
Kelley Ross,/candidate/9758/kelley-ross,lost,Libertarian,2004,congressional
Ted Brown,/candidate/9771/ted-brown,lost,Libertarian,2004,congressional
Philip Koebel,/candidate/29130/philip-koebel,lost,Green Party,2004,congressional
Adam Schiff,/candidate/9489/adam-schiff,won,Democratic,2004,congressional
Harry Frank Scolinos,/candidate/28583/harry-frank-scolinos,lost,Republican,2004,congressional
Victor Elizalde,/candidate/28627/victor-elizalde,lost,Republican,2004,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,2004,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,2004,congressional
Luis Vega,/candidate/28689/luis-vega,lost,Republican,2004,congressional
Leland Thomas Faegre,/candidate/16793/leland-thomas-faegre,lost,Libertarian,2004,congressional
Hilda Solis,/candidate/3585/hilda-solis,won,Democratic,2004,congressional
Diane Watson,/candidate/3587/diane-watson,won,Democratic,2004,congressional
"Robert Weber, Jr.",/candidate/9774/robert-weber-jr,lost,Libertarian,2004,congressional
Wayne Miller,/candidate/16538/wayne-miller,lost,Republican,2004,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,2004,congressional
Gordon Michael Mego,/candidate/505/gordon-michael-mego,lost,,2004,congressional
Ross Moen,/candidate/29550/ross-moen,lost,Republican,2004,congressional
Charles Tate,/candidate/29256/charles-tate,lost,Libertarian,2004,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,2004,congressional
Mike Binkley,/candidate/165/mike-binkley,lost,Libertarian,2004,congressional
Jane Harman,/candidate/26768/jane-harman,won,Democratic,2004,congressional
Alice Stek,/candidate/29565/alice-stek,lost,Peace and Freedom,2004,congressional
Paul Whitehead,/candidate/28634/paul-whitehead,lost,Republican,2004,congressional
Juanita Millender-McDonald,/candidate/183/juanita-millender-mcdonald,won,Democratic,2004,congressional
Herbert Peters,/candidate/29387/herbert-peters,lost,Libertarian,2004,congressional
Vernon Van,/candidate/28978/vernon-van,lost,Republican,2004,congressional
Grace Napolitano,/candidate/8393/grace-napolitano,won,Democratic,2004,congressional
Tim Escobar,/candidate/28556/tim-escobar,lost,Republican,2004,congressional
Linda Sánchez,/candidate/29674/linda-sanchez,won,Democratic,2004,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,2004,congressional
J. Tillman Williams,/candidate/29570/j-tillman-williams,lost,Democratic,2004,congressional
Jerry Lewis,/candidate/26769/jerry-lewis,won,Republican,2004,congressional
Peymon Mottahedek,/candidate/29372/peymon-mottahedek,lost,Libertarian,2004,congressional
Gary Miller,/candidate/8346/gary-miller,won,Republican,2004,congressional
Lewis Myers,/candidate/28874/lewis-myers,lost,Democratic,2004,congressional
"Joe Baca, Sr.",/candidate/8039/joe-baca-sr,won,Democratic,2004,congressional
Ed Laning,/candidate/28598/ed-laning,lost,Republican,2004,congressional
Kevin Akin,/candidate/195/kevin-akin,lost,Peace and Freedom,2004,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,2004,congressional
Louis Vandenberg,/candidate/29449/louis-vandenberg,lost,Democratic,2004,congressional
Mary Bono Mack,/candidate/1434/mary-bono-mack,won,Republican,2004,congressional
Richard Meyer,/candidate/29605/richard-meyer,lost,Democratic,2004,congressional
Jim Brandt,/candidate/28738/jim-brandt,lost,Democratic,2004,congressional
Keith Gann,/candidate/29561/keith-gann,lost,Libertarian,2004,congressional
Thomas Lash,/candidate/29203/thomas-lash,lost,Green,2004,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,2004,congressional
Alexandria Coronado,/candidate/29115/alexandria-coronado,lost,Republican,2004,congressional
Loretta Sanchez,/candidate/203/loretta-sanchez,won,Democratic,2004,congressional
Bruce David Cohen,/candidate/28750/bruce-david-cohen,lost,Libertarian,2004,congressional
Christopher Cox,/candidate/26773/christopher-cox,won,Republican,2004,congressional
John Graham,/candidate/29066/john-graham,lost,Democratic,2004,congressional
Michael Byron,/candidate/28702/michael-byron,lost,Democratic,2004,congressional
Lars Grossmith,/candidate/29434/lars-grossmith,lost,Libertarian,2004,congressional
Darrell Issa,/candidate/16553/darrell-issa,won,Republican,2004,congressional
Francine Busby,/candidate/28563/francine-busby,lost,Democratic,2004,congressional
Randall Cunningham,/candidate/26779/randall-cunningham,won,Republican,2004,congressional
Brandon Osborne,/candidate/28886/brandon-osborne,lost,Libertarian,2004,congressional
Diane Templin,/candidate/29190/diane-templin,lost,,2004,congressional
Gary Waayers,/candidate/28717/gary-waayers,lost,Green Party,2004,congressional
Bob Filner,/candidate/26774/bob-filner,won,Democratic,2004,congressional
Michael Steven Giorgino,/candidate/29155/michael-steven-giorgino,lost,Republican,2004,congressional
Michael Gorgino,/candidate/29439/michael-gorgino,lost,Republican,2004,congressional
Michael Metti,/candidate/16605/michael-metti,lost,Libertarian,2004,congressional
Mike Benoit,/candidate/29420/mike-benoit,lost,Libertarian,2004,congressional
Duncan Hunter,/candidate/26776/duncan-hunter,won,Republican,2004,congressional
Brian Keliher,/candidate/29144/brian-keliher,lost,Democratic,2004,congressional
Susan Davis,/candidate/8168/susan-davis,won,Democratic,2004,congressional
Darin Hunzeker,/candidate/29209/darin-hunzeker,lost,Republican,2004,congressional
Lawrence Rockwood,/candidate/29634/lawrence-rockwood,lost,Green Party,2004,congressional
Adam Van Susteren,/candidate/29769/adam-van-susteren,lost,Libertarian,2004,congressional
Raul Acosta,/candidate/29928/raul-acosta,lost,,2004,congressional
Daniel Barnett,/candidate/29775/daniel-barnett,lost,,2004,congressional
John Berntson,/candidate/29897/john-berntson,unknown,Libertarian,2004,congressional
Joyce Cumbie Broughton,/candidate/29989/joyce-cumbie-broughton,lost,,2004,congressional
Douglas Campbell,/candidate/29892/douglas-campbell,lost,American Constitution Party,2004,congressional
Gary Cooper,/candidate/22149/gary-cooper,lost,,2004,congressional
Pete Coors,/candidate/30158/pete-coors,lost,Republican,2004,congressional
Victor Good,/candidate/53439/victor-good,lost,Colorado Reform Party,2004,congressional
Finn Gotaas,/candidate/29920/finn-gotaas,lost,Unaffiliated,2004,congressional
Robert Greenheck,/candidate/29830/robert-greenheck,lost,,2004,congressional
John Harris,/candidate/29890/john-harris,lost,Independent,2004,congressional
"John Heckman, Jr.",/candidate/22244/john-heckman-jr,lost,Concerns of People,2004,congressional
Dwight Henson,/candidate/29926/dwight-henson,lost,Unaffiliated,2004,congressional
Daniel Masia-s,/candidate/29983/daniel-masia-s,lost,,2004,congressional
Ken Salazar,/candidate/1541/ken-salazar,won,Democratic,2004,congressional
George Walker,/candidate/30100/george-walker,lost,,2004,congressional
Roland Chicas,/candidate/30097/roland-chicas,lost,Republican,2004,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,2004,congressional
George Lilly,/candidate/30070/george-lilly,lost,American Constitution Party,2004,congressional
Stephen Hackman,/candidate/29904/stephen-hackman,lost,Republican,2004,congressional
Norman Olsen,/candidate/53429/norman-olsen,lost,Libertarian,2004,congressional
Mark Udall,/candidate/12329/mark-udall,won,Democratic,2004,congressional
Jim Fritz,/candidate/29833/jim-fritz,unknown,Democratic,2004,congressional
Jim Krug,/candidate/30116/jim-krug,lost,Unaffiliated,2004,congressional
Bruce Lohmiller,/candidate/30059/bruce-lohmiller,unknown,Green,2004,congressional
John Salazar,/candidate/29778/john-salazar,won,Democratic,2004,congressional
Greg Walcher,/candidate/30132/greg-walcher,lost,Republican,2004,congressional
Bob Kinsey,/candidate/30118/bob-kinsey,lost,Green,2004,congressional
Stanley Matsunaka,/candidate/2646/stanley-matsunaka,lost,Democratic,2004,congressional
Marilyn Musgrave,/candidate/2703/marilyn-musgrave,won,Republican,2004,congressional
Fred Hardee,/candidate/29917/fred-hardee,lost,Democratic,2004,congressional
Joel Hefley,/candidate/26784/joel-hefley,won,Republican,2004,congressional
Arthur Roberts,/candidate/29921/arthur-roberts,lost,Libertarian,2004,congressional
Joanna Conti,/candidate/29975/joanna-conti,lost,Democratic,2004,congressional
Peter Shevchuck,/candidate/29856/peter-shevchuck,lost,American Constitution Party,2004,congressional
Tom Tancredo,/candidate/17030/tom-tancredo,won,Republican,2004,congressional
Jack Woehr,/candidate/16966/jack-woehr,lost,Libertarian,2004,congressional
Bob Beauprez,/candidate/29880/bob-beauprez,won,Republican,2004,congressional
Clyde Harkins,/candidate/29793/clyde-harkins,lost,American Constitution Party,2004,congressional
Dave Thomas,/candidate/16983/dave-thomas,lost,Democratic,2004,congressional
Chris Dodd,/candidate/53277/chris-dodd,won,Democratic,2004,congressional
Timothy Knibbs,/candidate/746/timothy-knibbs,lost,Concerned Citizens,2004,congressional
Jack Orchulli,/candidate/30247/jack-orchulli,lost,Republican,2004,congressional
Leonard Rasch,/candidate/30248/leonard-rasch,lost,Libertarian,2004,congressional
John Halstead,/candidate/30326/john-halstead,lost,Republican,2004,congressional
John Larson,/candidate/17188/john-larson,won,Democratic,2004,congressional
David Lyon,/candidate/30541/david-lyon,lost,Write-In,2004,congressional
Robert Ruhl Simmons,/candidate/7274/robert-ruhl-simmons,won,Republican,2004,congressional
Jim Sullivan,/candidate/30590/jim-sullivan,lost,Democratic,2004,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,2004,congressional
Richter Elser,/candidate/30524/richter-elser,lost,Republican,2004,congressional
Ralph Ferrucci,/candidate/30513/ralph-ferrucci,lost,Green,2004,congressional
Diane Farrell,/candidate/30479/diane-farrell,lost,Democratic,2004,congressional
Christopher Shays,/candidate/26789/christopher-shays,won,Republican,2004,congressional
Carl Vassar,/candidate/15133/carl-vassar,lost,Write-In,2004,congressional
Terry Gerratana,/candidate/7190/terry-gerratana,lost,Democratic,2004,congressional
Nancy Johnson,/candidate/26791/nancy-johnson,won,Republican,2004,congressional
Robert Marconi,/candidate/30353/robert-marconi,unknown,Democratic,2004,congressional
Wildey Judd Moore,/candidate/14039/wildey-judd-moore,lost,Concerned Citizens,2004,congressional
Fernando Ramirez,/candidate/30417/fernando-ramirez,lost,Working Families,2004,congressional
Maurice Barros,/candidate/30661/maurice-barros,lost,Independent Party of Delaware,2004,congressional
Mike Castle,/candidate/26792/mike-castle,won,Republican,2004,congressional
Paul Donnelly,/candidate/30710/paul-donnelly,lost,Democratic,2004,congressional
William Morris,/candidate/30697/william-morris,lost,Libertarian,2004,congressional
Piotr Blass,/candidate/31261/piotr-blass,lost,Write-In,2004,congressional
Dennis Bradley,/candidate/30838/dennis-bradley,lost,Veterans,2004,congressional
Betty Castor,/candidate/31298/betty-castor,lost,Democratic,2004,congressional
Rachele Fruit,/candidate/31268/rachele-fruit,lost,Write-In,2004,congressional
Melquiades Martinez,/candidate/31193/melquiades-martinez,won,Republican,2004,congressional
Mark Stufft,/candidate/31085/mark-stufft,lost,Write-In,2004,congressional
Nancy Travis,/candidate/30858/nancy-travis,lost,Write-In,2004,congressional
Mark Coutu,/candidate/30899/mark-coutu,lost,Democratic,2004,congressional
Jeff Miller,/candidate/17276/jeff-miller,won,Republican,2004,congressional
"Allen Boyd, Jr.",/candidate/729/allen-boyd-jr,won,Democratic,2004,congressional
Thomas Frederick,/candidate/17448/thomas-frederick,lost,Write-In,2004,congressional
Bev Kilmer,/candidate/17280/bev-kilmer,lost,Republican,2004,congressional
Corrine Brown,/candidate/26797/corrine-brown,won,Democratic,2004,congressional
Johnny Brown,/candidate/31128/johnny-brown,lost,Write-In,2004,congressional
Ander Crenshaw,/candidate/31130/ander-crenshaw,won,Republican,2004,congressional
Richard Grayson,/candidate/874/richard-grayson,lost,Write-In,2004,congressional
Ginny Brown-Waite,/candidate/8077/ginny-brown-waite,won,Republican,2004,congressional
H. Werder,/candidate/31038/h-werder,lost,Write-In,2004,congressional
Robert Whittel,/candidate/31218/robert-whittel,lost,Democratic,2004,congressional
David Bruderly,/candidate/30946/david-bruderly,lost,Democratic,2004,congressional
Newell  W. O'Brien,/candidate/31301/newell-w-obrien,lost,Write-In,2004,congressional
Cliff Stearns,/candidate/26803/cliff-stearns,won,Republican,2004,congressional
John Mica,/candidate/26805/john-mica,won,Republican,2004,congressional
Richard Keller,/candidate/30865/richard-keller,won,Republican,2004,congressional
Stephen Murray,/candidate/30861/stephen-murray,lost,Democratic,2004,congressional
Michael Bilirakis,/candidate/26807/michael-bilirakis,won,Republican,2004,congressional
Andrew Pasayan,/candidate/31250/andrew-pasayan,lost,Write-In,2004,congressional
Robert Derry,/candidate/31048/robert-derry,lost,Democratic,2004,congressional
Bill Young,/candidate/26802/bill-young,won,Republican,2004,congressional
Karl Butts,/candidate/31175/karl-butts,lost,Write-In,2004,congressional
James Davis,/candidate/864/james-davis,won,Democratic,2004,congressional
Robert Edward Johnson,/candidate/30857/robert-edward-johnson,lost,Libertarian,2004,congressional
Robert Hagenmaier,/candidate/30768/robert-hagenmaier,lost,Democratic,2004,congressional
Adam Putnam,/candidate/12913/adam-putnam,won,Republican,2004,congressional
Katherine Harris,/candidate/1617/katherine-harris,won,Republican,2004,congressional
Jan Schneider,/candidate/31281/jan-schneider,lost,Democratic,2004,congressional
Connie Mack IV,/candidate/53996/connie-mack-iv,won,Republican,2004,congressional
Robert Neeld,/candidate/30998/robert-neeld,lost,Democratic,2004,congressional
Simon Pristoop,/candidate/30848/simon-pristoop,lost,Democratic,2004,congressional
David Weldon,/candidate/22159/david-weldon,won,Republican,2004,congressional
Jeff Fisher,/candidate/31133/jeff-fisher,lost,Democratic,2004,congressional
Mark Foley,/candidate/22160/mark-foley,won,Republican,2004,congressional
"Kendrick Meek, Sr.",/candidate/8092/kendrick-meek-sr,won,Democratic,2004,congressional
Omari Musa,/candidate/31088/omari-musa,lost,Write-In,2004,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,2004,congressional
Sam Sheldon,/candidate/31258/sam-sheldon,lost,Democratic,2004,congressional
Robert Wexler,/candidate/882/robert-wexler,won,Democratic,2004,congressional
Margaret Hostetter,/candidate/30911/margaret-hostetter,lost,Republican,2004,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2004,congressional
Lincoln Diaz-Balart,/candidate/26796/lincoln-diaz-balart,won,Republican,2004,congressional
Seth Galinsky,/candidate/1597/seth-galinsky,unknown,Write-In,2004,congressional
Frank Gonzalez,/candidate/31279/frank-gonzalez,lost,Libertarian,2004,congressional
Donald Kennedy,/candidate/30892/donald-kennedy,lost,Write-In,2004,congressional
John McLain,/candidate/31206/john-mclain,lost,Constitution,2004,congressional
"E. Clay Shaw, Jr.",/candidate/26809/e-clay-shaw-jr,won,Republican,2004,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,2004,congressional
Tom Feeney,/candidate/12856/tom-feeney,won,Republican,2004,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2004,congressional
Allen Buckley,/candidate/32098/allen-buckley,lost,Libertarian,2004,congressional
Johnny Isakson,/candidate/1721/johnny-isakson,won,Republican,2004,congressional
Denise Majette,/candidate/31516/denise-majette,lost,Democratic,2004,congressional
Jack Kingston,/candidate/26816/jack-kingston,won,Republican,2004,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2004,congressional
"Dave Eversman, Sr.",/candidate/31724/dave-eversman-sr,lost,Republican,2004,congressional
Calder Clay III,/candidate/31912/calder-clay-iii,lost,Republican,2004,congressional
Jim Marshall,/candidate/31916/jim-marshall,won,Democratic,2004,congressional
Catherine Davis,/candidate/31759/catherine-davis,lost,Republican,2004,congressional
Cynthia Ann McKinney,/candidate/26826/cynthia-ann-mckinney,won,Democratic,2004,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,2004,congressional
Tom Price,/candidate/11853/tom-price,won,Republican,2004,congressional
John Linder,/candidate/26825/john-linder,won,Republican,2004,congressional
Silvia Delamar,/candidate/31388/silvia-delamar,lost,Democratic,2004,congressional
Lynn Westmoreland,/candidate/8001/lynn-westmoreland,won,Republican,2004,congressional
Bob Ellis,/candidate/193354/bob-ellis,lost,Democratic,2004,congressional
"Charles Norwood, Jr.",/candidate/22030/charles-norwood-jr,won,Republican,2004,congressional
Nathan Deal,/candidate/26824/nathan-deal,won,Republican,2004,congressional
Rick Crawford,/candidate/31538/rick-crawford,lost,Democratic,2004,congressional
Phil Gingrey,/candidate/17644/phil-gingrey,won,Republican,2004,congressional
John Barrow,/candidate/31780/john-barrow,won,Democratic,2004,congressional
Max Burns,/candidate/32069/max-burns,lost,Republican,2004,congressional
Robert Finch,/candidate/31352/robert-finch,unknown,Democratic,2004,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2004,congressional
