name,url,status,party,year,election
Barry Hess II,/candidate/28455/barry-hess-ii,lost,Libertarian,2000,congressional
Jon Kyl,/candidate/26721/jon-kyl,won,Republican,2000,congressional
Jon Burroughs,/candidate/34562/jon-burroughs,lost,Libertarian,2000,congressional
Jeff Flake,/candidate/28128/jeff-flake,won,Republican,2000,congressional
David Mendoza,/candidate/16302/david-mendoza,lost,Democratic,2000,congressional
Bill Barenholtz,/candidate/28470/bill-barenholtz,lost,Republican,2000,congressional
Ed Pastor,/candidate/26719/ed-pastor,won,Democratic,2000,congressional
Barbara Shelor,/candidate/28389/barbara-shelor,lost,Natural Law Party,2000,congressional
Geoffrey Weber,/candidate/28249/geoffrey-weber,lost,Libertarian,2000,congressional
Edward Carlson,/candidate/28167/edward-carlson,lost,Libertarian,2000,congressional
Gene Scharer,/candidate/141245/gene-scharer,lost,Democratic,2000,congressional
Bob Stump,/candidate/26720/bob-stump,won,Republican,2000,congressional
Ernest Hancock III,/candidate/12307/ernest-hancock-iii,lost,Libertarian,2000,congressional
"Benjamin Jankowski, Jr.",/candidate/16315/benjamin-jankowski-jr,lost,Democratic,2000,congressional
John Shadegg,/candidate/22186/john-shadegg,won,Republican,2000,congressional
Michael Jay Green,/candidate/28460/michael-jay-green,lost,Green Party,2000,congressional
James Kolbe,/candidate/26722/james-kolbe,won,Republican,2000,congressional
Aage Nost,/candidate/28131/aage-nost,lost,Libertarian,2000,congressional
Richard Duncan,/candidate/12232/richard-duncan,lost,Libertarian,2000,congressional
"J.D. Hayworth, Jr.",/candidate/22187/jd-hayworth-jr,won,Republican,2000,congressional
Larry Nelson,/candidate/28158/larry-nelson,lost,Democratic,2000,congressional
Medea Susan Benjamin,/candidate/29206/medea-susan-benjamin,lost,Green Party,2000,congressional
Jose Luis Camahort,/candidate/29738/jose-luis-camahort,lost,Reform,2000,congressional
Thomas Campbell,/candidate/71/thomas-campbell,lost,Republican,2000,congressional
Dianne Feinstein,/candidate/53273/dianne-feinstein,won,Democratic,2000,congressional
Gail Lightfoot,/candidate/138/gail-lightfoot,lost,Libertarian,2000,congressional
Brian Rees,/candidate/167/brian-rees,lost,,2000,congressional
Diane Templin,/candidate/29190/diane-templin,lost,,2000,congressional
Russel James Chase,/candidate/16670/russel-james-chase,lost,Republican,2000,congressional
Pamela Elizondo,/candidate/16873/pamela-elizondo,lost,Reform,2000,congressional
Cheryl Kreier,/candidate/29758/cheryl-kreier,lost,Natural Law Party,2000,congressional
Emil Rossi,/candidate/74/emil-rossi,lost,Libertarian,2000,congressional
Mike Thompson,/candidate/3564/mike-thompson,won,Democratic,2000,congressional
"Wally Herger, Jr.",/candidate/26728/wally-herger-jr,won,Republican,2000,congressional
Charles Martin,/candidate/29529/charles-martin,lost,Libertarian,2000,congressional
John McDermott,/candidate/29303/john-mcdermott,lost,Natural Law Party,2000,congressional
Stan Morgan,/candidate/29185/stan-morgan,lost,Democratic,2000,congressional
Howard Beeman,/candidate/16659/howard-beeman,unknown,Democratic,2000,congressional
Channing Jones,/candidate/28686/channing-jones,lost,Natural Law Party,2000,congressional
Bob Kent,/candidate/16476/bob-kent,lost,Democratic,2000,congressional
Doug Ose,/candidate/16472/doug-ose,won,Republican,2000,congressional
Art Tuma,/candidate/16540/art-tuma,lost,Libertarian,2000,congressional
John Doolittle,/candidate/26743/john-doolittle,won,Republican,2000,congressional
William Fritz Frey,/candidate/28966/william-fritz-frey,lost,Libertarian,2000,congressional
Mark Norberg,/candidate/16724/mark-norberg,lost,Democratic,2000,congressional
Robert Ray,/candidate/29480/robert-ray,lost,Natural Law Party,2000,congressional
Ken Adams,/candidate/28879/ken-adams,lost,Green Party,2000,congressional
Charles Kersey,/candidate/85/charles-kersey,lost,,2000,congressional
Cullene Lang,/candidate/28907/cullene-lang,lost,Libertarian,2000,congressional
Robert Matsui,/candidate/26730/robert-matsui,won,Democratic,2000,congressional
Kenneth Payne,/candidate/28701/kenneth-payne,lost,Republican,2000,congressional
Alan Barreca,/candidate/9527/alan-barreca,lost,,2000,congressional
Richard Barton,/candidate/28666/richard-barton,lost,Libertarian,2000,congressional
Kenneth McAuliffe,/candidate/16796/kenneth-mcauliffe,lost,Republican,2000,congressional
Justin Moscoso,/candidate/29192/justin-moscoso,lost,Green Party,2000,congressional
Lynn Woolsey,/candidate/26733/lynn-woolsey,won,Democratic,2000,congressional
Christopher Hoffman,/candidate/29342/christopher-hoffman,lost,Republican,2000,congressional
George Miller,/candidate/26734/george-miller,won,Democratic,2000,congressional
J. Martin Sproul,/candidate/9653/j-martin-sproul,lost,,2000,congressional
Erik Bauman,/candidate/29357/erik-bauman,lost,Libertarian,2000,congressional
Nancy Pelosi,/candidate/26732/nancy-pelosi,won,Democratic,2000,congressional
David Smithstein,/candidate/91/david-smithstein,lost,Natural Law Party,2000,congressional
Adam Sparks,/candidate/29226/adam-sparks,lost,Republican,2000,congressional
Fred Foldvary,/candidate/29567/fred-foldvary,lost,Libertarian,2000,congressional
Ellen Jefferds,/candidate/28956/ellen-jefferds,lost,Natural Law Party,2000,congressional
Barbara Lee,/candidate/8315/barbara-lee,won,Democratic,2000,congressional
Arneze Washington,/candidate/29455/arneze-washington,lost,Republican,2000,congressional
"Claude Hutchison, Jr.",/candidate/28780/claude-hutchison-jr,lost,Republican,2000,congressional
Valerie Janlois,/candidate/96/valerie-janlois,lost,Natural Law Party,2000,congressional
Ellen Tauscher,/candidate/94/ellen-tauscher,won,Democratic,2000,congressional
Jon Kurey,/candidate/28873/jon-kurey,lost,Natural Law Party,2000,congressional
Richard Pombo,/candidate/26740/richard-pombo,won,Republican,2000,congressional
Kathryn Russow,/candidate/29182/kathryn-russow,lost,Libertarian,2000,congressional
Tom Santos,/candidate/29344/tom-santos,lost,Democratic,2000,congressional
Mike Garza,/candidate/29384/mike-garza,lost,Republican,2000,congressional
Tom Lantos,/candidate/26739/tom-lantos,won,Democratic,2000,congressional
Barbara Less,/candidate/29286/barbara-less,lost,Libertarian,2000,congressional
Rifkin Young,/candidate/28672/rifkin-young,lost,Natural Law Party,2000,congressional
James Goetz,/candidate/16517/james-goetz,lost,Republican,2000,congressional
Don Grundmann,/candidate/29304/don-grundmann,lost,,2000,congressional
Timothy Hoehner,/candidate/29156/timothy-hoehner,lost,Natural Law Party,2000,congressional
Howard Mora,/candidate/29126/howard-mora,lost,Libertarian,2000,congressional
Pete Stark,/candidate/26736/pete-stark,won,Democratic,2000,congressional
John Black,/candidate/126/john-black,lost,,2000,congressional
Joe Dehn,/candidate/107/joe-dehn,lost,Libertarian,2000,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,2000,congressional
Bill Quraishi,/candidate/29152/bill-quraishi,lost,Republican,2000,congressional
James Cunneen,/candidate/8167/james-cunneen,lost,Republican,2000,congressional
Douglas Gorney,/candidate/29333/douglas-gorney,lost,Natural Law Party,2000,congressional
Richard Holland,/candidate/28854/richard-holland,unknown,Democratic,2000,congressional
Mike Honda,/candidate/9674/mike-honda,won,Democratic,2000,congressional
William Peacock,/candidate/29230/william-peacock,lost,Democratic,2000,congressional
Ed Wimmers,/candidate/111/ed-wimmers,lost,Libertarian,2000,congressional
Edward Klein,/candidate/29244/edward-klein,lost,Natural Law Party,2000,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,2000,congressional
Horace Eugene Thayn,/candidate/16622/horace-eugene-thayn,lost,Republican,2000,congressional
Dennis Michael Umphress,/candidate/29682/dennis-michael-umphress,lost,Libertarian,2000,congressional
E. Craig Coffin,/candidate/9484/e-craig-coffin,lost,Green,2000,congressional
Clint Engler,/candidate/29277/clint-engler,lost,Republican,2000,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,2000,congressional
Larry Fenton,/candidate/29468/larry-fenton,lost,Reform,2000,congressional
Rick Garrett,/candidate/16558/rick-garrett,lost,Libertarian,2000,congressional
Scott Hartley,/candidate/9485/scott-hartley,lost,,2000,congressional
Charles Henderson,/candidate/28733/charles-henderson,unknown,Reform,2000,congressional
Gary Condit,/candidate/26744/gary-condit,won,Democratic,2000,congressional
Linda DeGroat,/candidate/16871/linda-degroat,unknown,Libertarian,2000,congressional
Page Roth Riskin,/candidate/1473/page-roth-riskin,lost,Natural Law Party,2000,congressional
Steve Wilson,/candidate/29702/steve-wilson,lost,Republican,2000,congressional
Jay Hubbell,/candidate/29150/jay-hubbell,unknown,Democratic,2000,congressional
Edmon Kaiser,/candidate/29211/edmon-kaiser,lost,,2000,congressional
Robert Miller,/candidate/29695/robert-miller,lost,Natural Law Party,2000,congressional
George Radanovich,/candidate/21911/george-radanovich,won,Republican,2000,congressional
Daniel Rosenberg,/candidate/29284/daniel-rosenberg,lost,Democratic,2000,congressional
Elizabeth Taylor,/candidate/29442/elizabeth-taylor,lost,Libertarian,2000,congressional
Calvin Dooley,/candidate/26746/calvin-dooley,won,Democratic,2000,congressional
John Estrada,/candidate/16866/john-estrada,unknown,Democratic,2000,congressional
Steve Greydanus,/candidate/28901/steve-greydanus,lost,Republican,2000,congressional
Arnold Kriegbaum,/candidate/28925/arnold-kriegbaum,lost,Libertarian,2000,congressional
Rich Rodriguez,/candidate/29610/rich-rodriguez,lost,Republican,2000,congressional
Walter Kenneth Ruehlig,/candidate/16494/walter-kenneth-ruehlig,lost,Natural Law Party,2000,congressional
Steve Guich,/candidate/29655/steve-guich,unknown,Natural Law Party,2000,congressional
James Manion,/candidate/29231/james-manion,lost,Libertarian,2000,congressional
Pedro Martinez,/candidate/29006/pedro-martinez,lost,Democratic,2000,congressional
William Thomas,/candidate/26747/william-thomas,won,Republican,2000,congressional
J. Carlos Aguirre,/candidate/28844/j-carlos-aguirre,lost,Natural Law Party,2000,congressional
Lois Capps,/candidate/16886/lois-capps,won,Democratic,2000,congressional
Joe Furcinite,/candidate/29236/joe-furcinite,lost,Libertarian,2000,congressional
Richard Porter,/candidate/136/richard-porter,lost,Reform,2000,congressional
Mike Stoker,/candidate/29575/mike-stoker,lost,Republican,2000,congressional
Michael Case,/candidate/29710/michael-case,lost,Democratic,2000,congressional
Elton Gallegly,/candidate/26750/elton-gallegly,won,Republican,2000,congressional
Stephen Hospodar,/candidate/141/stephen-hospodar,lost,,2000,congressional
Roger Peebles,/candidate/29260/roger-peebles,lost,Libertarian,2000,congressional
Cary Savitch,/candidate/29719/cary-savitch,lost,Reform,2000,congressional
Jack Anderson,/candidate/29461/jack-anderson,unknown,,2000,congressional
Michael Cuddehe,/candidate/29095/michael-cuddehe,lost,Natural Law Party,2000,congressional
Jerry Doyle,/candidate/29000/jerry-doyle,lost,Republican,2000,congressional
Juan Carlos Ros,/candidate/16530/juan-carlos-ros,lost,Libertarian,2000,congressional
Brad Sherman,/candidate/142/brad-sherman,won,Democratic,2000,congressional
Bruce Acker,/candidate/149/bruce-acker,lost,Libertarian,2000,congressional
Sidney Gold,/candidate/29034/sidney-gold,lost,Democratic,2000,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,2000,congressional
Mews Small,/candidate/28535/mews-small,lost,Natural Law Party,2000,congressional
Howard Berman,/candidate/26756/howard-berman,won,Democratic,2000,congressional
David Cossak,/candidate/9759/david-cossak,lost,,2000,congressional
Bill Farley,/candidate/28656/bill-farley,lost,Libertarian,2000,congressional
Ted Brown,/candidate/9771/ted-brown,lost,Libertarian,2000,congressional
Howell Hargett,/candidate/29551/howell-hargett,unknown,Democratic,2000,congressional
Stephen Hopsodar,/candidate/29516/stephen-hopsodar,lost,Natural Law Party,2000,congressional
Miriam Hospodar,/candidate/9702/miriam-hospodar,lost,,2000,congressional
James Rogan,/candidate/156/james-rogan,lost,Republican,2000,congressional
Adam Schiff,/candidate/9489/adam-schiff,won,Democratic,2000,congressional
M. Lawrence Allison,/candidate/16883/m-lawrence-allison,lost,Natural Law Party,2000,congressional
David Dreier,/candidate/26765/david-dreier,won,Republican,2000,congressional
Martin Harper,/candidate/29229/martin-harper,unknown,Democratic,2000,congressional
Joseph Haytas,/candidate/29701/joseph-haytas,lost,,2000,congressional
Janice Nelson,/candidate/16485/janice-nelson,lost,Democratic,2000,congressional
Randy Weissbuch,/candidate/29452/randy-weissbuch,lost,Libertarian,2000,congressional
J. C. Anderson,/candidate/16733/j-c-anderson,lost,Libertarian,2000,congressional
Bruce Currivan,/candidate/113/bruce-currivan,lost,,2000,congressional
Jim Scileppi III,/candidate/29370/jim-scileppi-iii,lost,Republican,2000,congressional
Brian Stransky,/candidate/29754/brian-stransky,unknown,Reform,2000,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,2000,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,2000,congressional
Tony Goss,/candidate/29320/tony-goss,lost,Republican,2000,congressional
Gary Hearne,/candidate/811/gary-hearne,lost,,2000,congressional
Jason Heath,/candidate/16483/jason-heath,lost,Libertarian,2000,congressional
Richard Griffin,/candidate/29686/richard-griffin,lost,Natural Law Party,2000,congressional
Krista Lieberg-Wong,/candidate/16874/krista-lieberg-wong,lost,Green Party,2000,congressional
Michael McGuire,/candidate/28573/michael-mcguire,lost,Libertarian,2000,congressional
Hilda Solis,/candidate/3585/hilda-solis,won,Democratic,2000,congressional
Julian Dixon,/candidate/26758/julian-dixon,won,Democratic,2000,congressional
Rashied Jibri,/candidate/1502/rashied-jibri,lost,Natural Law Party,2000,congressional
"Robert Weber, Jr.",/candidate/9774/robert-weber-jr,lost,Libertarian,2000,congressional
Kathy Williamson,/candidate/29631/kathy-williamson,lost,Republican,2000,congressional
Nathan Thomas Craddock,/candidate/28926/nathan-thomas-craddock,lost,Libertarian,2000,congressional
Charles William Harpur,/candidate/28586/charles-william-harpur,lost,Natural Law Party,2000,congressional
Wayne Miller,/candidate/16538/wayne-miller,lost,Republican,2000,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,2000,congressional
Robert Arthur Canales,/candidate/28809/robert-arthur-canales,lost,Republican,2000,congressional
Grace Napolitano,/candidate/8393/grace-napolitano,won,Democratic,2000,congressional
Julia Simon,/candidate/16844/julia-simon,lost,Natural Law Party,2000,congressional
Rick Dunstan,/candidate/9482/rick-dunstan,lost,,2000,congressional
Carl McGill,/candidate/28876/carl-mcgill,lost,Republican,2000,congressional
Gordon Michael Mego,/candidate/505/gordon-michael-mego,lost,,2000,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,2000,congressional
Jane Harman,/candidate/26768/jane-harman,won,Democratic,2000,congressional
John R Konopka,/candidate/16743/john-r-konopka,lost,Reform,2000,congressional
Steven Kuykendall,/candidate/8311/steven-kuykendall,lost,Republican,2000,congressional
Matt Ornati,/candidate/28870/matt-ornati,lost,Natural Law Party,2000,congressional
Daniel Sherman,/candidate/29033/daniel-sherman,lost,Libertarian,2000,congressional
Margaret Glazer,/candidate/29727/margaret-glazer,lost,Natural Law Party,2000,congressional
Mark Lewis,/candidate/28561/mark-lewis,unknown,Democratic,2000,congressional
Juanita Millender-McDonald,/candidate/183/juanita-millender-mcdonald,won,Democratic,2000,congressional
Herbert Peters,/candidate/29387/herbert-peters,lost,Libertarian,2000,congressional
Vernon Van,/candidate/28978/vernon-van,lost,Republican,2000,congressional
Karen Blasdell-Wilkinson,/candidate/16640/karen-blasdell-wilkinson,lost,Natural Law Party,2000,congressional
Stephen Horn,/candidate/26762/stephen-horn,won,Republican,2000,congressional
Jack Neglia,/candidate/28590/jack-neglia,lost,Libertarian,2000,congressional
Gerrie Schipske,/candidate/10149/gerrie-schipske,lost,Democratic,2000,congressional
Keith Gann,/candidate/29561/keith-gann,lost,Libertarian,2000,congressional
Ron Jevning,/candidate/16519/ron-jevning,lost,Natural Law Party,2000,congressional
Gil Kanel,/candidate/29525/gil-kanel,lost,Democratic,2000,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,2000,congressional
Jerry Lewis,/candidate/26769/jerry-lewis,won,Republican,2000,congressional
Marion Lindberg,/candidate/16891/marion-lindberg,lost,Libertarian,2000,congressional
Frank Schmit,/candidate/29632/frank-schmit,lost,Natural Law Party,2000,congressional
Rodolfo Favila,/candidate/28636/rodolfo-favila,lost,Democratic,2000,congressional
David Kramer,/candidate/191/david-kramer,lost,Natural Law Party,2000,congressional
Gary Miller,/candidate/8346/gary-miller,won,Republican,2000,congressional
"Joe Baca, Sr.",/candidate/8039/joe-baca-sr,won,Democratic,2000,congressional
John Scott Ballard,/candidate/16613/john-scott-ballard,lost,Libertarian,2000,congressional
Gwyn Hartley,/candidate/28953/gwyn-hartley,lost,Natural Law Party,2000,congressional
Elia Pirozzi,/candidate/16727/elia-pirozzi,lost,Republican,2000,congressional
Nathaniel Adam,/candidate/29151/nathaniel-adam,lost,Natural Law Party,2000,congressional
Dom Betro,/candidate/28843/dom-betro,unknown,Democratic,2000,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,2000,congressional
William Reed,/candidate/29613/william-reed,lost,Libertarian,2000,congressional
Mary Bono Mack,/candidate/1434/mary-bono-mack,won,Republican,2000,congressional
Jim Meuer,/candidate/9507/jim-meuer,lost,Natural Law Party,2000,congressional
Ron Oden,/candidate/29041/ron-oden,lost,Democratic,2000,congressional
Gene Smith,/candidate/28756/gene-smith,lost,Reform,2000,congressional
Constance Betton,/candidate/29164/constance-betton,lost,Natural Law Party,2000,congressional
Ted Crisell,/candidate/28897/ted-crisell,lost,Democratic,2000,congressional
Don Hull,/candidate/16818/don-hull,lost,Libertarian,2000,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,2000,congressional
Richard Benjamin Boddie,/candidate/22073/richard-benjamin-boddie,lost,Libertarian,2000,congressional
Larry Engwall,/candidate/9733/larry-engwall,lost,,2000,congressional
Howard Gardner,/candidate/29544/howard-gardner,unknown,Republican,2000,congressional
Gloria Matta Tuchman,/candidate/29641/gloria-matta-tuchman,lost,Republican,2000,congressional
Loretta Sanchez,/candidate/203/loretta-sanchez,won,Democratic,2000,congressional
Iris Adam,/candidate/1452/iris-adam,lost,Natural Law Party,2000,congressional
Jane Adam,/candidate/29398/jane-adam,lost,Natural Law Party,2000,congressional
Christopher Cox,/candidate/26773/christopher-cox,won,Republican,2000,congressional
John Graham,/candidate/29066/john-graham,lost,Democratic,2000,congressional
David Nolan,/candidate/29354/david-nolan,lost,Libertarian,2000,congressional
Joe Michael Cobb,/candidate/29263/joe-michael-cobb,lost,Libertarian,2000,congressional
Darrell Issa,/candidate/16553/darrell-issa,won,Republican,2000,congressional
Peter Kouvelis,/candidate/29218/peter-kouvelis,lost,Democratic,2000,congressional
Sharon Miles,/candidate/209/sharon-miles,lost,Natural Law Party,2000,congressional
Eddie Rose,/candidate/28574/eddie-rose,lost,Reform,2000,congressional
Doris Ball,/candidate/29668/doris-ball,lost,Libertarian,2000,congressional
Tahir Bhatti,/candidate/28912/tahir-bhatti,lost,Natural Law Party,2000,congressional
Brian Bilbray,/candidate/21916/brian-bilbray,lost,Republican,2000,congressional
Susan Davis,/candidate/8168/susan-davis,won,Democratic,2000,congressional
Wade Sanders,/candidate/28883/wade-sanders,unknown,Democratic,2000,congressional
Bob Divine,/candidate/9751/bob-divine,lost,Republican,2000,congressional
Bob Filner,/candidate/26774/bob-filner,won,Democratic,2000,congressional
LeeAnn Kendall,/candidate/29515/leeann-kendall,lost,Natural Law Party,2000,congressional
David Willoughby,/candidate/28662/david-willoughby,lost,Libertarian,2000,congressional
Jorge Luis Barraza,/candidate/28868/jorge-luis-barraza,lost,Democratic,2000,congressional
Eric Hunter Bourdette,/candidate/221/eric-hunter-bourdette,lost,Natural Law Party,2000,congressional
Randall Cunningham,/candidate/26779/randall-cunningham,won,Republican,2000,congressional
Daniel Muhe,/candidate/16721/daniel-muhe,lost,Libertarian,2000,congressional
Craig Barkacs,/candidate/29622/craig-barkacs,lost,Democratic,2000,congressional
Mike Benoit,/candidate/29420/mike-benoit,lost,Libertarian,2000,congressional
Duncan Hunter,/candidate/26776/duncan-hunter,won,Republican,2000,congressional
Robert Sherman,/candidate/28704/robert-sherman,lost,Natural Law Party,2000,congressional
Richard Combs,/candidate/949/richard-combs,lost,Libertarian,2000,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,2000,congressional
Jack Fitzgibbons,/candidate/29924/jack-fitzgibbons,lost,Republican,2000,congressional
Bill Maddox,/candidate/30014/bill-maddox,lost,Republican,2000,congressional
Ian Miller,/candidate/30112/ian-miller,lost,Republican,2000,congressional
Lyle Nasser,/candidate/53443/lyle-nasser,lost,Reform,2000,congressional
Jesse Thomas,/candidate/29819/jesse-thomas,lost,Republican,2000,congressional
Andrea Till,/candidate/30143/andrea-till,lost,Republican,2000,congressional
David Baker,/candidate/53438/david-baker,lost,Libertarian,2000,congressional
Carolyn Cox,/candidate/30137/carolyn-cox,lost,Republican,2000,congressional
Ronald Forthofer,/candidate/29988/ronald-forthofer,lost,Green Party,2000,congressional
Sandy Hume,/candidate/30139/sandy-hume,lost,Republican,2000,congressional
Mark Udall,/candidate/12329/mark-udall,won,Democratic,2000,congressional
Victor Good,/candidate/53439/victor-good,lost,Reform,2000,congressional
Scott McInnis,/candidate/26782/scott-mcinnis,won,Republican,2000,congressional
Drew Sakson,/candidate/53445/drew-sakson,lost,Libertarian,2000,congressional
Kordon Baker,/candidate/53500/kordon-baker,lost,Libertarian,2000,congressional
Leslie Hanks,/candidate/29966/leslie-hanks,lost,American Constitution Party,2000,congressional
Ernesto Lopez,/candidate/29896/ernesto-lopez,unknown,Democratic,2000,congressional
Robert Schaffer,/candidate/568/robert-schaffer,won,Republican,2000,congressional
Dan Sewell Ward,/candidate/53484/dan-sewell-ward,lost,Natural Law Party,2000,congressional
Joel Hefley,/candidate/26784/joel-hefley,won,Republican,2000,congressional
"Curtis Imrie, Jr.",/candidate/29939/curtis-imrie-jr,lost,Democratic,2000,congressional
Kerry Kantor,/candidate/53427/kerry-kantor,lost,Libertarian,2000,congressional
Randall MacKenzie,/candidate/948/randall-mackenzie,lost,,2000,congressional
"John Heckman, Jr.",/candidate/22244/john-heckman-jr,lost,Concerns of People,2000,congressional
Adam David Katz,/candidate/53468/adam-david-katz,lost,Libertarian,2000,congressional
Tom Tancredo,/candidate/17030/tom-tancredo,won,Republican,2000,congressional
Ken Toltz,/candidate/29912/ken-toltz,lost,Democratic,2000,congressional
Philip Giordano,/candidate/53527/philip-giordano,lost,Republican,2000,congressional
"William Kozak, Jr.",/candidate/17073/william-kozak-jr,lost,Concerned Citizens,2000,congressional
Joe Lieberman,/candidate/53278/joe-lieberman,won,Democratic,2000,congressional
Wildey Judd Moore,/candidate/14039/wildey-judd-moore,lost,Libertarian,2000,congressional
Bob Backlund,/candidate/53579/bob-backlund,lost,Republican,2000,congressional
John Larson,/candidate/17188/john-larson,won,Democratic,2000,congressional
Sam Gejdenson,/candidate/26787/sam-gejdenson,lost,Democratic,2000,congressional
Robert Ruhl Simmons,/candidate/7274/robert-ruhl-simmons,won,,2000,congressional
Gail Dalby,/candidate/932/gail-dalby,lost,Natural Law Party,2000,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,2000,congressional
June Gold,/candidate/53511/june-gold,lost,Republican,2000,congressional
Frank Don,/candidate/53606/frank-don,lost,Independence Party,2000,congressional
Daniel Gislao,/candidate/53556/daniel-gislao,lost,Libertarian,2000,congressional
Stephanie Sanchez,/candidate/13202/stephanie-sanchez,lost,Democratic,2000,congressional
Christopher Shays,/candidate/26789/christopher-shays,won,Republican,2000,congressional
James Maloney,/candidate/743/james-maloney,won,Democratic,2000,congressional
Mark Nielsen,/candidate/7122/mark-nielsen,lost,Republican,2000,congressional
Joseph Zdonczyk,/candidate/22469/joseph-zdonczyk,lost,Concerned Citizens,2000,congressional
Audrey Cole,/candidate/53531/audrey-cole,lost,Green Party,2000,congressional
Nancy Johnson,/candidate/26791/nancy-johnson,won,Republican,2000,congressional
Timothy Knibbs,/candidate/746/timothy-knibbs,lost,Concerned Citizens,2000,congressional
Paul Valenti,/candidate/53604/paul-valenti,lost,Democratic,2000,congressional
Tom Carper,/candidate/22421/tom-carper,won,Democratic,2000,congressional
Mark Dankof,/candidate/53652/mark-dankof,lost,Constitution,2000,congressional
Robert Mattson,/candidate/1587/robert-mattson,lost,Natural Law Party,2000,congressional
J. Burke Morrison,/candidate/15112/j-burke-morrison,lost,Libertarian,2000,congressional
"William Roth, Jr.",/candidate/53280/william-roth-jr,lost,Republican,2000,congressional
