name,url,status,party,year,election
Lynn Woolsey,/candidate/26733/lynn-woolsey,won,Democratic,1996,congressional
Bob Liatunick,/candidate/1477/bob-liatunick,lost,Natural Law Party,1996,congressional
George Miller,/candidate/26734/george-miller,won,Democratic,1996,congressional
Norman Reece,/candidate/89/norman-reece,lost,Republican,1996,congressional
William Thompson,/candidate/1484/william-thompson,lost,Reform,1996,congressional
Ed Murray,/candidate/1492/ed-murray,lost,Write-In,1996,congressional
Nancy Pelosi,/candidate/26732/nancy-pelosi,won,Democratic,1996,congressional
Justin Raimondo,/candidate/90/justin-raimondo,lost,Republican,1996,congressional
David Smithstein,/candidate/91/david-smithstein,lost,Natural Law Party,1996,congressional
John Thomas Condit,/candidate/93/john-thomas-condit,lost,Peace and Freedom,1996,congressional
Ronald Dellums,/candidate/26735/ronald-dellums,won,Democratic,1996,congressional
Jack Forem,/candidate/810/jack-forem,lost,Natural Law Party,1996,congressional
Omari Musa,/candidate/1468/omari-musa,lost,Write-In,1996,congressional
Deborah Wright,/candidate/92/deborah-wright,lost,Republican,1996,congressional
William Baker,/candidate/26738/william-baker,lost,Republican,1996,congressional
Valerie Janlois,/candidate/96/valerie-janlois,lost,Natural Law Party,1996,congressional
Gregory Lyon,/candidate/95/gregory-lyon,lost,Libertarian,1996,congressional
John Place,/candidate/97/john-place,lost,Reform,1996,congressional
Ellen Tauscher,/candidate/94/ellen-tauscher,won,Democratic,1996,congressional
Selene Bush,/candidate/100/selene-bush,lost,Natural Law Party,1996,congressional
Richard Pombo,/candidate/26740/richard-pombo,won,Republican,1996,congressional
Kelly Rego,/candidate/99/kelly-rego,lost,Libertarian,1996,congressional
Jason Silva,/candidate/98/jason-silva,lost,Democratic,1996,congressional
Richard Borg,/candidate/103/richard-borg,lost,Natural Law Party,1996,congressional
Storm Jenkins,/candidate/101/storm-jenkins,lost,Republican,1996,congressional
Tom Lantos,/candidate/26739/tom-lantos,won,Democratic,1996,congressional
Christopher V. A. Schmidt,/candidate/102/christopher-v-a-schmidt,lost,Libertarian,1996,congressional
James Fay,/candidate/104/james-fay,lost,Republican,1996,congressional
Terry Savage,/candidate/105/terry-savage,lost,Libertarian,1996,congressional
Pete Stark,/candidate/26736/pete-stark,won,Democratic,1996,congressional
Benjamin McAlester Brink,/candidate/106/benjamin-mcalester-brink,lost,Republican,1996,congressional
Joe Dehn,/candidate/107/joe-dehn,lost,Libertarian,1996,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,1996,congressional
Timothy Thompson,/candidate/108/timothy-thompson,lost,Peace and Freedom,1996,congressional
Robert Wells,/candidate/1485/robert-wells,lost,Natural Law Party,1996,congressional
Thomas Campbell,/candidate/71/thomas-campbell,won,Republican,1996,congressional
Bruce Currivan,/candidate/113/bruce-currivan,lost,Natural Law Party,1996,congressional
Linh Kieu Dao,/candidate/16617/linh-kieu-dao,lost,Write-In,1996,congressional
Dick Lane,/candidate/109/dick-lane,lost,Democratic,1996,congressional
Valli Sharpe-Geisler,/candidate/116/valli-sharpe-geisler,lost,Reform,1996,congressional
Connor Vlakancic,/candidate/1011/connor-vlakancic,lost,Write-In,1996,congressional
Ed Wimmers,/candidate/111/ed-wimmers,lost,Libertarian,1996,congressional
Abaan Abu-Shumays,/candidate/124/abaan-abu-shumays,lost,Natural Law Party,1996,congressional
David Bonino,/candidate/123/david-bonino,lost,Libertarian,1996,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,1996,congressional
Chuck Wojslaw,/candidate/122/chuck-wojslaw,lost,Republican,1996,congressional
John Black,/candidate/126/john-black,lost,Natural Law Party,1996,congressional
Jess Brown,/candidate/125/jess-brown,lost,Republican,1996,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,1996,congressional
Gary Condit,/candidate/26744/gary-condit,won,Democratic,1996,congressional
William Conrad,/candidate/127/william-conrad,lost,Republican,1996,congressional
James Morzella,/candidate/22051/james-morzella,lost,Libertarian,1996,congressional
Page Roth Riskin,/candidate/1473/page-roth-riskin,lost,Natural Law Party,1996,congressional
"David Adalian, Sr.",/candidate/130/david-adalian-sr,lost,Natural Law Party,1996,congressional
Paul Barile,/candidate/128/paul-barile,lost,Democratic,1996,congressional
Pamela Pescosolido,/candidate/129/pamela-pescosolido,lost,Libertarian,1996,congressional
George Radanovich,/candidate/21911/george-radanovich,won,Republican,1996,congressional
Calvin Dooley,/candidate/26746/calvin-dooley,unknown,Democratic,1996,congressional
Trice Harvey,/candidate/8254/trice-harvey,lost,Republican,1996,congressional
Jonathan Richter,/candidate/16747/jonathan-richter,lost,Libertarian,1996,congressional
Jane Bialosky,/candidate/256/jane-bialosky,lost,Natural Law Party,1996,congressional
John Evans,/candidate/133/john-evans,lost,Reform,1996,congressional
Karen Gentry,/candidate/1420/karen-gentry,lost,Write-In,1996,congressional
Michael David Hodges,/candidate/132/michael-david-hodges,lost,Libertarian,1996,congressional
William Thomas,/candidate/26747/william-thomas,won,Republican,1996,congressional
Deborah Vollmer,/candidate/131/deborah-vollmer,lost,Democratic,1996,congressional
David Bersohn,/candidate/135/david-bersohn,lost,Libertarian,1996,congressional
Walter Holden Capps,/candidate/134/walter-holden-capps,won,Democratic,1996,congressional
Richard Porter,/candidate/136/richard-porter,lost,Reform,1996,congressional
Andrea Seastrand,/candidate/21913/andrea-seastrand,lost,Republican,1996,congressional
Dawn Tomastik,/candidate/1414/dawn-tomastik,lost,Natural Law Party,1996,congressional
Steven Wheeler,/candidate/1443/steven-wheeler,lost,Independent,1996,congressional
Elton Gallegly,/candidate/26750/elton-gallegly,won,Republican,1996,congressional
Stephen Hospodar,/candidate/141/stephen-hospodar,lost,Natural Law Party,1996,congressional
Gail Lightfoot,/candidate/138/gail-lightfoot,lost,Libertarian,1996,congressional
Robert Unruhe,/candidate/137/robert-unruhe,lost,Democratic,1996,congressional
Ron Lawrence,/candidate/147/ron-lawrence,lost,Natural Law Party,1996,congressional
Erich Miller,/candidate/144/erich-miller,lost,Libertarian,1996,congressional
Brad Sherman,/candidate/142/brad-sherman,won,Democratic,1996,congressional
Ralph Shroyer,/candidate/146/ralph-shroyer,lost,Peace and Freedom,1996,congressional
Richard Sybert,/candidate/143/richard-sybert,lost,Republican,1996,congressional
Bruce Acker,/candidate/149/bruce-acker,lost,Libertarian,1996,congressional
Justin Charles Gerber,/candidate/1486/justin-charles-gerber,lost,Peace and Freedom,1996,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,1996,congressional
Diane Trautman,/candidate/148/diane-trautman,lost,Democratic,1996,congressional
Howard Berman,/candidate/26756/howard-berman,won,Democratic,1996,congressional
Scott Fritschler,/candidate/152/scott-fritschler,lost,Libertarian,1996,congressional
Bill Glass,/candidate/151/bill-glass,lost,Republican,1996,congressional
Gary Hearne,/candidate/811/gary-hearne,lost,Natural Law Party,1996,congressional
Doug Thompson Kahn,/candidate/154/doug-thompson-kahn,lost,Democratic,1996,congressional
Elizabeth Michael,/candidate/157/elizabeth-michael,lost,Libertarian,1996,congressional
James Rogan,/candidate/156/james-rogan,won,Republican,1996,congressional
Walt Contreras Sheasby,/candidate/158/walt-contreras-sheasby,lost,Green Party,1996,congressional
Martin Zucker,/candidate/159/martin-zucker,lost,Natural Law Party,1996,congressional
David Dreier,/candidate/26765/david-dreier,won,Republican,1996,congressional
David Levering,/candidate/161/david-levering,lost,Democratic,1996,congressional
Ken Saurenman,/candidate/16616/ken-saurenman,lost,Libertarian,1996,congressional
Mike Binkley,/candidate/165/mike-binkley,lost,Libertarian,1996,congressional
John Peter Daly,/candidate/166/john-peter-daly,lost,Peace and Freedom,1996,congressional
Brian Rees,/candidate/167/brian-rees,lost,Natural Law Party,1996,congressional
Paul James Stepanek,/candidate/164/paul-james-stepanek,lost,Republican,1996,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,1996,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,1996,congressional
Shirley Mandel,/candidate/170/shirley-mandel,lost,Peace and Freedom,1996,congressional
Patricia Jean Parker,/candidate/168/patricia-jean-parker,lost,Republican,1996,congressional
Pam Probst,/candidate/169/pam-probst,lost,Libertarian,1996,congressional
Rosemary Watson-Frith,/candidate/1450/rosemary-watson-frith,lost,Natural Law Party,1996,congressional
Michael Everling,/candidate/172/michael-everling,lost,Libertarian,1996,congressional
John Vincent Flores,/candidate/171/john-vincent-flores,lost,Republican,1996,congressional
Matthew Martinez,/candidate/26760/matthew-martinez,won,Democratic,1996,congressional
Larry Ardito,/candidate/173/larry-ardito,lost,Republican,1996,congressional
Julian Dixon,/candidate/26758/julian-dixon,won,Democratic,1996,congressional
Neal Donner,/candidate/174/neal-donner,lost,Libertarian,1996,congressional
Rashied Jibri,/candidate/1502/rashied-jibri,lost,Natural Law Party,1996,congressional
Howard Johnson,/candidate/137167/howard-johnson,lost,Libertarian,1996,congressional
John Leonard,/candidate/175/john-leonard,lost,Republican,1996,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,1996,congressional
David Argall,/candidate/178/david-argall,lost,Libertarian,1996,congressional
David Nunez,/candidate/177/david-nunez,lost,Republican,1996,congressional
James Walter Scott,/candidate/16461/james-walter-scott,lost,,1996,congressional
Esteban Edward Torres,/candidate/26764/esteban-edward-torres,won,Democratic,1996,congressional
Eric Carlson,/candidate/179/eric-carlson,lost,Republican,1996,congressional
Gordon Michael Mego,/candidate/505/gordon-michael-mego,lost,,1996,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,1996,congressional
Susan Brooks,/candidate/180/susan-brooks,lost,Republican,1996,congressional
Bruce Dovner,/candidate/181/bruce-dovner,lost,Libertarian,1996,congressional
Jane Harman,/candidate/26768/jane-harman,won,Democratic,1996,congressional
Bradley McManus,/candidate/182/bradley-mcmanus,lost,Natural Law Party,1996,congressional
Juanita Millender-McDonald,/candidate/183/juanita-millender-mcdonald,won,Democratic,1996,congressional
Michael Voetee,/candidate/184/michael-voetee,lost,Republican,1996,congressional
Paul Gautreau,/candidate/1459/paul-gautreau,lost,Libertarian,1996,congressional
Stephen Horn,/candidate/26762/stephen-horn,won,Republican,1996,congressional
William Yeager,/candidate/186/william-yeager,lost,Green Party,1996,congressional
Rick Zbur,/candidate/185/rick-zbur,lost,Democratic,1996,congressional
Robert Davis,/candidate/187/robert-davis,lost,Democratic,1996,congressional
Jack Dean,/candidate/188/jack-dean,lost,Libertarian,1996,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,1996,congressional
Robert Conaway,/candidate/230/robert-conaway,lost,Democratic,1996,congressional
Joseph Kelley,/candidate/1498/joseph-kelley,lost,Libertarian,1996,congressional
Jerry Lewis,/candidate/26769/jerry-lewis,won,Republican,1996,congressional
John Hale McGee,/candidate/16704/john-hale-mcgee,lost,,1996,congressional
Jay Kim,/candidate/26775/jay-kim,won,Republican,1996,congressional
David Kramer,/candidate/191/david-kramer,lost,Natural Law Party,1996,congressional
Marjorie Musser Mikels,/candidate/1418/marjorie-musser-mikels,lost,Write-In,1996,congressional
Richard Newhouse,/candidate/190/richard-newhouse,lost,Libertarian,1996,congressional
Richard Waldron,/candidate/189/richard-waldron,lost,Democratic,1996,congressional
"George Brown, Jr.",/candidate/26767/george-brown-jr,won,Democratic,1996,congressional
Linda Wilde,/candidate/192/linda-wilde,lost,Republican,1996,congressional
Kevin Akin,/candidate/195/kevin-akin,lost,Peace and Freedom,1996,congressional
Gene Berkman,/candidate/194/gene-berkman,lost,Libertarian,1996,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,1996,congressional
Colleen Cummings,/candidate/1488/colleen-cummings,lost,Write-In,1996,congressional
Guy Kimbrough,/candidate/193/guy-kimbrough,lost,Democratic,1996,congressional
Annie Wallack,/candidate/196/annie-wallack,lost,Natural Law Party,1996,congressional
Sonny Bono,/candidate/21915/sonny-bono,won,Republican,1996,congressional
Donald Cochran,/candidate/198/donald-cochran,lost,Alaska Independent,1996,congressional
Amos Mathewson,/candidate/1480/amos-mathewson,lost,Write-In,1996,congressional
Anita Rufus,/candidate/197/anita-rufus,lost,Democratic,1996,congressional
Karen Wilkinson,/candidate/199/karen-wilkinson,lost,Natural Law Party,1996,congressional
Sally Alexander,/candidate/200/sally-alexander,lost,Democratic,1996,congressional
Rand McDevitt,/candidate/202/rand-mcdevitt,lost,Natural Law Party,1996,congressional
Mark Murphy,/candidate/201/mark-murphy,lost,Libertarian,1996,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,1996,congressional
J. Carlos Aguirre,/candidate/28844/j-carlos-aguirre,lost,Natural Law Party,1996,congressional
Robert Dornan,/candidate/26757/robert-dornan,lost,Republican,1996,congressional
Thomas Reimer,/candidate/204/thomas-reimer,lost,Libertarian,1996,congressional
Loretta Sanchez,/candidate/203/loretta-sanchez,won,Democratic,1996,congressional
Lawrence Stafford,/candidate/205/lawrence-stafford,lost,Reform,1996,congressional
Iris Adam,/candidate/1452/iris-adam,lost,Natural Law Party,1996,congressional
Christopher Cox,/candidate/26773/christopher-cox,won,Republican,1996,congressional
Tina Louise Laine,/candidate/206/tina-louise-laine,lost,Democratic,1996,congressional
"Victor Wagner, Jr.",/candidate/207/victor-wagner-jr,lost,Libertarian,1996,congressional
William Dreu,/candidate/210/william-dreu,lost,Reform,1996,congressional
Daniel Farrell,/candidate/208/daniel-farrell,lost,Democratic,1996,congressional
Sharon Miles,/candidate/209/sharon-miles,lost,Natural Law Party,1996,congressional
Ronald Packard,/candidate/26778/ronald-packard,won,Republican,1996,congressional
Brian Bilbray,/candidate/21916/brian-bilbray,won,Republican,1996,congressional
Kevin Philip Hambsch,/candidate/214/kevin-philip-hambsch,lost,Reform,1996,congressional
Ernest Lippe,/candidate/212/ernest-lippe,lost,Libertarian,1996,congressional
Peter Navarro,/candidate/211/peter-navarro,lost,Democratic,1996,congressional
Peter Sterling,/candidate/213/peter-sterling,lost,Natural Law Party,1996,congressional
James Baize,/candidate/215/james-baize,lost,Republican,1996,congressional
Dan Clark,/candidate/218/dan-clark,lost,Reform,1996,congressional
Bob Filner,/candidate/26774/bob-filner,won,Democratic,1996,congressional
Earl Shepard,/candidate/217/earl-shepard,lost,Natural Law Party,1996,congressional
Philip Zoebisch,/candidate/216/philip-zoebisch,lost,Libertarian,1996,congressional
J. C. Anderson,/candidate/16733/j-c-anderson,lost,Libertarian,1996,congressional
Eric Hunter Bourdette,/candidate/221/eric-hunter-bourdette,lost,Natural Law Party,1996,congressional
Randall Cunningham,/candidate/26779/randall-cunningham,won,Republican,1996,congressional
Miriam McCombe Clark,/candidate/220/miriam-mccombe-clark,lost,Peace and Freedom,1996,congressional
Rita Kay Tamerius,/candidate/219/rita-kay-tamerius,lost,Democratic,1996,congressional
Peter Robert Ballantyne,/candidate/1508/peter-robert-ballantyne,lost,Natural Law Party,1996,congressional
Duncan Hunter,/candidate/26776/duncan-hunter,unknown,Republican,1996,congressional
Janice Ellen Jordan,/candidate/224/janice-ellen-jordan,lost,Peace and Freedom,1996,congressional
Dante Ridley,/candidate/223/dante-ridley,lost,Libertarian,1996,congressional
Darity Wesley,/candidate/222/darity-wesley,lost,Democratic,1996,congressional
Wayne Allard,/candidate/26783/wayne-allard,won,Republican,1996,congressional
Gary Cooper,/candidate/22149/gary-cooper,lost,Write-In,1996,congressional
Randall MacKenzie,/candidate/948/randall-mackenzie,lost,Natural Law Party,1996,congressional
Tom Strickland,/candidate/733/tom-strickland,lost,Democratic,1996,congressional
Richard Combs,/candidate/949/richard-combs,lost,Libertarian,1996,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,1996,congressional
Joe Rogers,/candidate/566/joe-rogers,lost,Republican,1996,congressional
W. Allen,/candidate/812/w-allen,lost,Libertarian,1996,congressional
Larry Johnson,/candidate/16915/larry-johnson,lost,Reform,1996,congressional
Pat Miller,/candidate/567/pat-miller,lost,Republican,1996,congressional
David Skaggs,/candidate/26781/david-skaggs,won,Democratic,1996,congressional
Albert Gurule,/candidate/562/albert-gurule,lost,Democratic,1996,congressional
Scott McInnis,/candidate/26782/scott-mcinnis,won,Republican,1996,congressional
Guy Kelley,/candidate/563/guy-kelley,lost,Democratic,1996,congressional
Wes McKinley,/candidate/1544/wes-mckinley,lost,,1996,congressional
Cynthia Parker,/candidate/930/cynthia-parker,lost,Natural Law Party,1996,congressional
Robert Schaffer,/candidate/568/robert-schaffer,won,Republican,1996,congressional
Joel Hefley,/candidate/26784/joel-hefley,won,Republican,1996,congressional
Mike Robinson,/candidate/564/mike-robinson,lost,Democratic,1996,congressional
Joan Fitz-Gerald,/candidate/29938/joan-fitz-gerald,lost,Democratic,1996,congressional
Daniel Schaefer,/candidate/26785/daniel-schaefer,won,Republican,1996,congressional
John Francis Forry III,/candidate/739/john-francis-forry-iii,lost,Concerned Citizens,1996,congressional
Barbara Bailey Kennelly,/candidate/26786/barbara-bailey-kennelly,won,Democratic,1996,congressional
B. Kent Sleath,/candidate/738/b-kent-sleath,lost,Republican,1996,congressional
Daniel Wasielewski,/candidate/1551/daniel-wasielewski,lost,Natural Law Party,1996,congressional
Sam Gejdenson,/candidate/26787/sam-gejdenson,won,Democratic,1996,congressional
Thomas Hall,/candidate/931/thomas-hall,lost,Natural Law Party,1996,congressional
Howard Proper Lamchick,/candidate/1549/howard-proper-lamchick,lost,Write-In,1996,congressional
Edward Munster,/candidate/740/edward-munster,lost,Republican,1996,congressional
Dianne Ondusko,/candidate/17076/dianne-ondusko,lost,Independent,1996,congressional
John Coppola,/candidate/741/john-coppola,lost,Republican,1996,congressional
Gail Dalby,/candidate/932/gail-dalby,lost,Natural Law Party,1996,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,1996,congressional
William Finch,/candidate/742/william-finch,lost,Democratic,1996,congressional
Terry Mina Nevas,/candidate/933/terry-mina-nevas,lost,Natural Law Party,1996,congressional
Christopher Shays,/candidate/26789/christopher-shays,won,Republican,1996,congressional
Edward Tonkin,/candidate/883/edward-tonkin,lost,Libertarian,1996,congressional
Gary Franks,/candidate/26790/gary-franks,lost,Republican,1996,congressional
James Maloney,/candidate/743/james-maloney,won,Democratic,1996,congressional
Rosita Rodriguez,/candidate/22249/rosita-rodriguez,lost,Concerned Citizens,1996,congressional
"Walter Thiessen, Jr.",/candidate/744/walter-thiessen-jr,lost,Libertarian,1996,congressional
Nancy Johnson,/candidate/26791/nancy-johnson,won,Republican,1996,congressional
Timothy Knibbs,/candidate/746/timothy-knibbs,lost,Concerned Citizens,1996,congressional
Charlotte Koskoff,/candidate/745/charlotte-koskoff,lost,Democratic,1996,congressional
Faith,/candidate/1585/faith,lost,Independent,1996,congressional
Sam Manuel,/candidate/1579/sam-manuel,lost,,1996,congressional
Eleanor Norton,/candidate/775/eleanor-norton,won,Democratic,1996,congressional
Sprague Simonds,/candidate/1583/sprague-simonds,lost,Republican,1996,congressional
"Joe Biden, Jr.",/candidate/53279/joe-biden-jr,won,Democratic,1996,congressional
Raymond Clatworthy,/candidate/736/raymond-clatworthy,lost,Republican,1996,congressional
Mark Jones,/candidate/1021/mark-jones,lost,Libertarian,1996,congressional
Jacqueline Kossoff,/candidate/1026/jacqueline-kossoff,lost,Natural Law Party,1996,congressional
Mike Castle,/candidate/26792/mike-castle,won,Republican,1996,congressional
Felicia Johnson,/candidate/1023/felicia-johnson,lost,U.S. Taxpayers,1996,congressional
George Jurgensen,/candidate/1030/george-jurgensen,lost,Libertarian,1996,congressional
Robert Mattson,/candidate/1587/robert-mattson,lost,Natural Law Party,1996,congressional
Dennis Williams,/candidate/737/dennis-williams,lost,Democratic,1996,congressional
Kevin Beck,/candidate/728/kevin-beck,lost,Democratic,1996,congressional
Joe Scarborough,/candidate/22155/joe-scarborough,won,Republican,1996,congressional
Richard Vajs,/candidate/747/richard-vajs,lost,,1996,congressional
Thomas Wells,/candidate/748/thomas-wells,lost,Write-In,1996,congressional
"Allen Boyd, Jr.",/candidate/729/allen-boyd-jr,won,Democratic,1996,congressional
James Graham,/candidate/730/james-graham,lost,Write-In,1996,congressional
Suzanne Stein,/candidate/749/suzanne-stein,lost,Write-In,1996,congressional
Bill Sutton,/candidate/731/bill-sutton,lost,Republican,1996,congressional
Corrine Brown,/candidate/26797/corrine-brown,won,Democratic,1996,congressional
Preston James Fields,/candidate/750/preston-james-fields,lost,Republican,1996,congressional
Tillie Fowler,/candidate/26799/tillie-fowler,won,Republican,1996,congressional
David Gentry,/candidate/751/david-gentry,lost,Republican,1996,congressional
