name,url,status,party,year,election
Benjamin McAlester Brink,/candidate/106/benjamin-mcalester-brink,lost,Republican,1994,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,1994,congressional
Doris Liu,/candidate/15769/doris-liu,lost,Write-In,1994,congressional
Norman Mineta,/candidate/26742/norman-mineta,won,Democratic,1994,congressional
Robert Wick,/candidate/21908/robert-wick,lost,Republican,1994,congressional
Fred Luke Barraza,/candidate/1424/fred-luke-barraza,lost,Write-In,1994,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,1994,congressional
Lyle Smith,/candidate/21909/lyle-smith,lost,Republican,1994,congressional
E. Craig Coffin,/candidate/9484/e-craig-coffin,lost,Green,1994,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,1994,congressional
Bill McCampbell,/candidate/16522/bill-mccampbell,lost,Republican,1994,congressional
Tom Carter,/candidate/21910/tom-carter,lost,Republican,1994,congressional
Gary Condit,/candidate/26744/gary-condit,won,Democratic,1994,congressional
James Morzella,/candidate/22051/james-morzella,lost,Libertarian,1994,congressional
Dolores Ann Comstock,/candidate/22052/dolores-ann-comstock,lost,Libertarian,1994,congressional
Richard Lehman,/candidate/26748/richard-lehman,lost,Democratic,1994,congressional
George Radanovich,/candidate/21911/george-radanovich,won,Republican,1994,congressional
Calvin Dooley,/candidate/26746/calvin-dooley,won,Democratic,1994,congressional
Paul Young,/candidate/21912/paul-young,lost,Republican,1994,congressional
John Evans,/candidate/133/john-evans,lost,Democratic,1994,congressional
Michael David Hodges,/candidate/132/michael-david-hodges,lost,Libertarian,1994,congressional
William Thomas,/candidate/26747/william-thomas,won,Republican,1994,congressional
Deborah Vollmer,/candidate/131/deborah-vollmer,lost,Write-In,1994,congressional
David Bersohn,/candidate/135/david-bersohn,lost,Libertarian,1994,congressional
Walter Holden Capps,/candidate/134/walter-holden-capps,lost,Democratic,1994,congressional
Andrea Seastrand,/candidate/21913/andrea-seastrand,won,Republican,1994,congressional
Bill Brown,/candidate/22053/bill-brown,lost,Libertarian,1994,congressional
Elton Gallegly,/candidate/26750/elton-gallegly,won,Republican,1994,congressional
Robert Marston,/candidate/22054/robert-marston,lost,Green,1994,congressional
Mark Nagode,/candidate/1497/mark-nagode,lost,Write-In,1994,congressional
Kevin Ready,/candidate/21900/kevin-ready,lost,Democratic,1994,congressional
Anthony Beilenson,/candidate/26752/anthony-beilenson,won,Democratic,1994,congressional
John Charles Koehler,/candidate/22055/john-charles-koehler,lost,Libertarian,1994,congressional
Richard Sybert,/candidate/143/richard-sybert,lost,Republican,1994,congressional
Devin Lawrence Cutler,/candidate/22056/devin-lawrence-cutler,lost,Libertarian,1994,congressional
James Gilmartin,/candidate/1094/james-gilmartin,lost,Democratic,1994,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,1994,congressional
Sandra Tulley,/candidate/1467/sandra-tulley,lost,Write-In,1994,congressional
Howard Berman,/candidate/26756/howard-berman,won,Democratic,1994,congressional
Gary Forsch,/candidate/1371/gary-forsch,lost,Republican,1994,congressional
Erich Miller,/candidate/144/erich-miller,lost,Libertarian,1994,congressional
Dennis Stephen Decherd,/candidate/1088/dennis-stephen-decherd,lost,Libertarian,1994,congressional
Irwin William Gibbs,/candidate/22057/irwin-william-gibbs,lost,,1994,congressional
Doug Thompson Kahn,/candidate/154/doug-thompson-kahn,lost,Democratic,1994,congressional
Carlos Moorhead,/candidate/26751/carlos-moorhead,won,Republican,1994,congressional
Jorj Clayton Baker,/candidate/22058/jorj-clayton-baker,lost,Libertarian,1994,congressional
David Dreier,/candidate/26765/david-dreier,won,Republican,1994,congressional
Barry Hatch,/candidate/1493/barry-hatch,lost,Write-In,1994,congressional
Tommy Randle,/candidate/9500/tommy-randle,lost,Democratic,1994,congressional
Mike Binkley,/candidate/165/mike-binkley,lost,Libertarian,1994,congressional
Paul James Stepanek,/candidate/164/paul-james-stepanek,lost,Republican,1994,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,1994,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,1994,congressional
David Ramirez,/candidate/21929/david-ramirez,lost,Republican,1994,congressional
Richard William Weilburg,/candidate/22059/richard-william-weilburg,lost,Libertarian,1994,congressional
John Vincent Flores,/candidate/171/john-vincent-flores,lost,Republican,1994,congressional
Matthew Martinez,/candidate/26760/matthew-martinez,won,Democratic,1994,congressional
Julian Dixon,/candidate/26758/julian-dixon,won,Democratic,1994,congressional
Ernie Farhat,/candidate/21914/ernie-farhat,lost,Republican,1994,congressional
John Honigsfeld,/candidate/9762/john-honigsfeld,lost,,1994,congressional
Kermit Booker,/candidate/22060/kermit-booker,lost,Peace and Freedom,1994,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,1994,congressional
Albert Nunez,/candidate/10156/albert-nunez,lost,Republican,1994,congressional
James Walter Scott,/candidate/16461/james-walter-scott,lost,Write-In,1994,congressional
Carl Swinney,/candidate/1118/carl-swinney,lost,Libertarian,1994,congressional
Esteban Edward Torres,/candidate/26764/esteban-edward-torres,won,Democratic,1994,congressional
Gordon Michael Mego,/candidate/505/gordon-michael-mego,lost,Write-In,1994,congressional
Nathan Lee Truman,/candidate/1119/nathan-lee-truman,lost,Republican,1994,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,1994,congressional
Susan Brooks,/candidate/180/susan-brooks,lost,Republican,1994,congressional
Joseph Gregory Fields,/candidate/22061/joseph-gregory-fields,lost,,1994,congressional
Jane Harman,/candidate/26768/jane-harman,won,Democratic,1994,congressional
Jack Tyler,/candidate/22062/jack-tyler,lost,Libertarian,1994,congressional
Lewis Prutlitsky,/candidate/1415/lewis-prutlitsky,lost,Write-In,1994,congressional
Walter Tucker III,/candidate/26761/walter-tucker-iii,won,Democratic,1994,congressional
James Tucker,/candidate/9664/james-tucker,won,Republican,1994,congressional
Guy Leroy Wilson,/candidate/16643/guy-leroy-wilson,lost,Libertarian,1994,congressional
John Duke,/candidate/1429/john-duke,lost,Write-In,1994,congressional
Richard Keith Green,/candidate/22064/richard-keith-green,lost,Peace and Freedom,1994,congressional
Stephen Horn,/candidate/26762/stephen-horn,won,Republican,1994,congressional
Peter Mathews,/candidate/29305/peter-mathews,lost,Democratic,1994,congressional
Lester Walter Mueller,/candidate/22063/lester-walter-mueller,lost,Libertarian,1994,congressional
Robert Davis,/candidate/187/robert-davis,lost,Democratic,1994,congressional
Jack Dean,/candidate/188/jack-dean,lost,Libertarian,1994,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,1994,congressional
Jerry Lewis,/candidate/26769/jerry-lewis,won,Republican,1994,congressional
Donald Myers Rusk,/candidate/1128/donald-myers-rusk,lost,Democratic,1994,congressional
Jay Kim,/candidate/26775/jay-kim,won,Republican,1994,congressional
Edward Dennis Tessier,/candidate/22247/edward-dennis-tessier,lost,Democratic,1994,congressional
"George Brown, Jr.",/candidate/26767/george-brown-jr,won,Democratic,1994,congressional
Rob Guzman,/candidate/16647/rob-guzman,lost,Republican,1994,congressional
Denis La Bine,/candidate/1479/denis-la-bine,lost,Write-In,1994,congressional
Manuel Sanchez,/candidate/1469/manuel-sanchez,lost,Write-In,1994,congressional
Gene Berkman,/candidate/194/gene-berkman,lost,Libertarian,1994,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,1994,congressional
Velma Hickey,/candidate/1483/velma-hickey,lost,Write-In,1994,congressional
John Schwab,/candidate/1489/john-schwab,lost,Write-In,1994,congressional
Mark Takano,/candidate/22337/mark-takano,lost,Democratic,1994,congressional
Sonny Bono,/candidate/21915/sonny-bono,won,Republican,1994,congressional
Steve Clute,/candidate/9752/steve-clute,lost,Democratic,1994,congressional
Donald Cochran,/candidate/198/donald-cochran,lost,,1994,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,1994,congressional
Brett Johnston Williamson,/candidate/22004/brett-johnston-williamson,lost,Democratic,1994,congressional
Robert Dornan,/candidate/26757/robert-dornan,won,Republican,1994,congressional
Michael Farber,/candidate/1143/michael-farber,lost,Democratic,1994,congressional
Richard Newhouse,/candidate/190/richard-newhouse,lost,Libertarian,1994,congressional
Christopher Cox,/candidate/26773/christopher-cox,won,Republican,1994,congressional
Gary Joseph Kingsbury,/candidate/21901/gary-joseph-kingsbury,lost,Democratic,1994,congressional
"Victor Wagner, Jr.",/candidate/207/victor-wagner-jr,lost,Libertarian,1994,congressional
Andrei Leschick,/candidate/21902/andrei-leschick,lost,Democratic,1994,congressional
Ronald Packard,/candidate/26778/ronald-packard,won,Republican,1994,congressional
Donna White,/candidate/22065/donna-white,lost,Peace and Freedom,1994,congressional
Brian Bilbray,/candidate/21916/brian-bilbray,won,Republican,1994,congressional
Chris Hoogenboom,/candidate/22066/chris-hoogenboom,lost,Libertarian,1994,congressional
Renate Kline,/candidate/22067/renate-kline,lost,Peace and Freedom,1994,congressional
Lynn Schenk,/candidate/26771/lynn-schenk,lost,Democratic,1994,congressional
Perry Thompson,/candidate/1466/perry-thompson,lost,Write-In,1994,congressional
Mary Alice Acevedo,/candidate/22335/mary-alice-acevedo,lost,Republican,1994,congressional
Ricardo Duenez,/candidate/22068/ricardo-duenez,lost,Libertarian,1994,congressional
Bob Filner,/candidate/26774/bob-filner,won,Democratic,1994,congressional
Kip Krueger,/candidate/22070/kip-krueger,lost,Green,1994,congressional
Guillermo Ramirez,/candidate/22069/guillermo-ramirez,lost,Peace and Freedom,1994,congressional
Randall Cunningham,/candidate/26779/randall-cunningham,won,Republican,1994,congressional
William Terry Holmes,/candidate/1135/william-terry-holmes,lost,Libertarian,1994,congressional
Miriam McCombe Clark,/candidate/220/miriam-mccombe-clark,lost,Peace and Freedom,1994,congressional
Rita Kay Tamerius,/candidate/219/rita-kay-tamerius,lost,Democratic,1994,congressional
Art Edelman,/candidate/22071/art-edelman,lost,Peace and Freedom,1994,congressional
Janet Manly Gastil,/candidate/9746/janet-manly-gastil,lost,Democratic,1994,congressional
Duncan Hunter,/candidate/26776/duncan-hunter,won,Republican,1994,congressional
Joseph Blackwood Shea,/candidate/1134/joseph-blackwood-shea,lost,Libertarian,1994,congressional
Gary Cooper,/candidate/22149/gary-cooper,lost,Unaffiliated,1994,congressional
William Eggert,/candidate/17010/william-eggert,lost,Republican,1994,congressional
Pat Schroeder,/candidate/26780/pat-schroeder,won,Democratic,1994,congressional
Larry Johnson,/candidate/16915/larry-johnson,lost,Write-In,1994,congressional
Pat Miller,/candidate/567/pat-miller,lost,Republican,1994,congressional
David Skaggs,/candidate/26781/david-skaggs,won,Democratic,1994,congressional
Scott McInnis,/candidate/26782/scott-mcinnis,won,Republican,1994,congressional
Linda Powers,/candidate/2654/linda-powers,lost,Democratic,1994,congressional
Wayne Allard,/candidate/26783/wayne-allard,won,Republican,1994,congressional
Cathy Kipp,/candidate/21982/cathy-kipp,lost,Democratic,1994,congressional
Joel Hefley,/candidate/26784/joel-hefley,won,Republican,1994,congressional
Stephen Dawson,/candidate/22262/stephen-dawson,lost,Natural Law Party,1994,congressional
John Frederick Hallen,/candidate/21983/john-frederick-hallen,lost,Democratic,1994,congressional
"John Heckman, Jr.",/candidate/22244/john-heckman-jr,lost,,1994,congressional
Daniel Schaefer,/candidate/26785/daniel-schaefer,won,Republican,1994,congressional
Edward James Arrowsmith,/candidate/22251/edward-james-arrowsmith,lost,Write-In,1994,congressional
Clarisse DiCandia,/candidate/1555/clarisse-dicandia,lost,Write-In,1994,congressional
Gary Garneau,/candidate/22250/gary-garneau,lost,Concerned Citizens,1994,congressional
Gerald Labriola,/candidate/22190/gerald-labriola,lost,Republican,1994,congressional
Joe Lieberman,/candidate/53278/joe-lieberman,won,Democratic,1994,congressional
Wildey Judd Moore,/candidate/14039/wildey-judd-moore,lost,Write-In,1994,congressional
John Francis Forry III,/candidate/739/john-francis-forry-iii,lost,Concerned Citizens,1994,congressional
Barbara Bailey Kennelly,/candidate/26786/barbara-bailey-kennelly,won,Democratic,1994,congressional
Douglas Tyler Putnam,/candidate/22188/douglas-tyler-putnam,lost,Republican,1994,congressional
David Bingham,/candidate/13119/david-bingham,lost,,1994,congressional
Sam Gejdenson,/candidate/26787/sam-gejdenson,won,Democratic,1994,congressional
Howard Proper Lamchick,/candidate/1549/howard-proper-lamchick,lost,Write-In,1994,congressional
Edward Munster,/candidate/740/edward-munster,lost,Republican,1994,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,1994,congressional
Susan Johnson,/candidate/22189/susan-johnson,lost,Republican,1994,congressional
Richard Green,/candidate/1565/richard-green,lost,Write-In,1994,congressional
Jonathan Kantrowitz,/candidate/17172/jonathan-kantrowitz,lost,Democratic,1994,congressional
Terry Mina Nevas,/candidate/933/terry-mina-nevas,lost,,1994,congressional
Christopher Shays,/candidate/26789/christopher-shays,won,Republican,1994,congressional
Irving Sussman,/candidate/22199/irving-sussman,lost,Libertarian,1994,congressional
Gary Franks,/candidate/26790/gary-franks,won,Republican,1994,congressional
James Maloney,/candidate/743/james-maloney,lost,Democratic,1994,congressional
Rosita Rodriguez,/candidate/22249/rosita-rodriguez,lost,Concerned Citizens,1994,congressional
Patrick James Danford,/candidate/14163/patrick-james-danford,lost,Concerned Citizens,1994,congressional
Nancy Johnson,/candidate/26791/nancy-johnson,won,Republican,1994,congressional
Charlotte Koskoff,/candidate/745/charlotte-koskoff,lost,Democratic,1994,congressional
Rasco Braswell,/candidate/1584/rasco-braswell,lost,,1994,congressional
Bradley Downs,/candidate/1578/bradley-downs,lost,,1994,congressional
Eleanor Norton,/candidate/775/eleanor-norton,won,Democratic,1994,congressional
Donald Saltz,/candidate/1581/donald-saltz,lost,Republican,1994,congressional
John Dierickx,/candidate/22143/john-dierickx,lost,Libertarian,1994,congressional
Charles Oberly,/candidate/22137/charles-oberly,lost,Democratic,1994,congressional
"William Roth, Jr.",/candidate/53280/william-roth-jr,won,Republican,1994,congressional
Danny Ray Beaver,/candidate/22142/danny-ray-beaver,lost,Libertarian,1994,congressional
Mike Castle,/candidate/26792/mike-castle,won,Republican,1994,congressional
Carol Ann DeSantis,/candidate/22136/carol-ann-desantis,lost,Democratic,1994,congressional
Donald Hockmuth,/candidate/22141/donald-hockmuth,lost,,1994,congressional
Johnny Durell Ardis,/candidate/21821/johnny-durell-ardis,lost,Green,1994,congressional
Connie Mack,/candidate/53281/connie-mack,won,Republican,1994,congressional
Ernest Mailhot,/candidate/22167/ernest-mailhot,lost,,1994,congressional
Hugh Rodham,/candidate/22154/hugh-rodham,lost,Democratic,1994,congressional
"Ralph Boone, Jr.",/candidate/21810/ralph-boone-jr,lost,,1994,congressional
William Bill Miller,/candidate/21811/william-bill-miller,lost,Independent,1994,congressional
Allen Wayne Robinson,/candidate/22162/allen-wayne-robinson,lost,,1994,congressional
Joe Scarborough,/candidate/22155/joe-scarborough,won,Republican,1994,congressional
Mike John Simpson,/candidate/21812/mike-john-simpson,lost,,1994,congressional
Richard Vajs,/candidate/747/richard-vajs,lost,Libertarian,1994,congressional
"Vince Whibbs, Jr.",/candidate/22150/vince-whibbs-jr,lost,Democratic,1994,congressional
Joseph Robert Bayba,/candidate/21815/joseph-robert-bayba,lost,,1994,congressional
Carole Griffin,/candidate/22156/carole-griffin,lost,Republican,1994,congressional
Pete Peterson,/candidate/26795/pete-peterson,won,Democratic,1994,congressional
Dennis Michael Prescott,/candidate/1161/dennis-michael-prescott,lost,Write-In,1994,congressional
Corrine Brown,/candidate/26797/corrine-brown,won,Democratic,1994,congressional
Marc Little,/candidate/22157/marc-little,lost,Republican,1994,congressional
Tillie Fowler,/candidate/26799/tillie-fowler,won,Republican,1994,congressional
Don Garlits,/candidate/22158/don-garlits,lost,Republican,1994,congressional
Karen Thurman,/candidate/26801/karen-thurman,won,Democratic,1994,congressional
Phil Denton,/candidate/21816/phil-denton,lost,,1994,congressional
Cliff Stearns,/candidate/26803/cliff-stearns,won,Republican,1994,congressional
Scott Dart,/candidate/21817/scott-dart,lost,Independent,1994,congressional
Edward Goddard,/candidate/22151/edward-goddard,lost,Democratic,1994,congressional
John Mica,/candidate/26805/john-mica,won,Republican,1994,congressional
Ron Bedell,/candidate/22163/ron-bedell,lost,,1994,congressional
Bill McCollum,/candidate/26800/bill-mccollum,won,Republican,1994,congressional
Michael Bilirakis,/candidate/26807/michael-bilirakis,won,Republican,1994,congressional
Richard Grayson,/candidate/874/richard-grayson,lost,Write-In,1994,congressional
Bill Young,/candidate/26802/bill-young,won,Republican,1994,congressional
Sam Gibbons,/candidate/26804/sam-gibbons,won,Democratic,1994,congressional
Mark Sharpe,/candidate/865/mark-sharpe,lost,Republican,1994,congressional
David Kenneth Weeks,/candidate/22164/david-kenneth-weeks,lost,,1994,congressional
Charles Canady,/candidate/26811/charles-canady,won,Republican,1994,congressional
Robert Connors,/candidate/1637/robert-connors,lost,Democratic,1994,congressional
Dan Miller,/candidate/26814/dan-miller,won,Republican,1994,congressional
Porter Goss,/candidate/26813/porter-goss,won,Republican,1994,congressional
Sue Munsey,/candidate/22152/sue-munsey,lost,Democratic,1994,congressional
James McMillen Owen,/candidate/21818/james-mcmillen-owen,lost,,1994,congressional
Richard Andrew Smith,/candidate/21819/richard-andrew-smith,lost,,1994,congressional
David Weldon,/candidate/22159/david-weldon,won,Republican,1994,congressional
John Comerford,/candidate/1172/john-comerford,lost,Democratic,1994,congressional
Mark Foley,/candidate/22160/mark-foley,won,Republican,1994,congressional
Maureen Anne Coletta,/candidate/22165/maureen-anne-coletta,lost,Socialist Workers Party,1994,congressional
Carrie Meek,/candidate/26812/carrie-meek,won,Democratic,1994,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,1994,congressional
Harry Johnston,/candidate/26808/harry-johnston,won,Democratic,1994,congressional
Peter James Tsakanikas,/candidate/22161/peter-james-tsakanikas,lost,Republican,1994,congressional
Peter Deutsch,/candidate/26794/peter-deutsch,won,Democratic,1994,congressional
Beverly Kennedy,/candidate/875/beverly-kennedy,lost,Republican,1994,congressional
Lincoln Diaz-Balart,/candidate/26796/lincoln-diaz-balart,won,Republican,1994,congressional
Laura Ellen Garza,/candidate/22166/laura-ellen-garza,lost,Socialist Workers Party,1994,congressional
Tobias,/candidate/21820/tobias,lost,,1994,congressional
"E. Clay Shaw, Jr.",/candidate/26809/e-clay-shaw-jr,won,Republican,1994,congressional
Hermine Wiener,/candidate/22153/hermine-wiener,lost,Democratic,1994,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,1994,congressional
Ray Beckworth,/candidate/31624/ray-beckworth,lost,Democratic,1994,congressional
Jack Kingston,/candidate/26816/jack-kingston,won,Republican,1994,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,1994,congressional
John Bell Clayton,/candidate/21936/john-bell-clayton,lost,Republican,1994,congressional
Bob Mays,/candidate/1744/bob-mays,lost,Write-In,1994,congressional
Michael Collins,/candidate/26818/michael-collins,won,Republican,1994,congressional
Fred Overby,/candidate/22023/fred-overby,lost,Democratic,1994,congressional
John Linder,/candidate/26825/john-linder,won,Republican,1994,congressional
Comer Yates,/candidate/22024/comer-yates,lost,Democratic,1994,congressional
Roger Dale Dixon,/candidate/22027/roger-dale-dixon,lost,Republican,1994,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,1994,congressional
Newt Gingrich,/candidate/26821/newt-gingrich,won,Republican,1994,congressional
Ben Jones,/candidate/22025/ben-jones,lost,Democratic,1994,congressional
"Bob Barr, Jr.",/candidate/22028/bob-barr-jr,won,Republican,1994,congressional
George Darden III,/candidate/26822/george-darden-iii,lost,Democratic,1994,congressional
