name,url,status,party,year,election
Lucy Brenton,/candidate/173264/lucy-brenton,lost,Libertarian,2018,congressional
"Joe Donnelly, Sr.",/candidate/34212/joe-donnelly-sr,lost,Democratic,2018,congressional
"Mark Leyva, Sr.",/candidate/18416/mark-leyva-sr,lost,Republican,2018,congressional
Pete Visclosky,/candidate/26851/pete-visclosky,won,Democratic,2018,congressional
Mel Hall,/candidate/177841/mel-hall,lost,Democratic,2018,congressional
Jackie Walorski,/candidate/34205/jackie-walorski,won,Republican,2018,congressional
Jim Banks,/candidate/116801/jim-banks,won,Republican,2018,congressional
Courtney Tritch,/candidate/177845/courtney-tritch,lost,Democratic,2018,congressional
Jim Baird,/candidate/86013/jim-baird,won,Republican,2018,congressional
Tobi Beck,/candidate/177846/tobi-beck,lost,Democratic,2018,congressional
Susan Brooks,/candidate/135988/susan-brooks,won,Republican,2018,congressional
Dee Thornton,/candidate/177856/dee-thornton,lost,Democratic,2018,congressional
Thomas Ferkinhoff,/candidate/177874/thomas-ferkinhoff,lost,"Libertarian, Republican",2018,congressional
Jeannine Lake,/candidate/177857/jeannine-lake,lost,Democratic,2018,congressional
Greg Pence,/candidate/177876/greg-pence,won,Republican,2018,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2018,congressional
Wayne Harmon,/candidate/120330/wayne-harmon,lost,Republican,2018,congressional
Larry Bucshon,/candidate/120335/larry-bucshon,won,Republican,2018,congressional
William Tanoos,/candidate/177862/william-tanoos,lost,Democratic,2018,congressional
Trey Hollingsworth III,/candidate/167423/trey-hollingsworth-iii,won,Republican,2018,congressional
Liz Watson,/candidate/177865/liz-watson,lost,Democratic,2018,congressional
Alan LaPolice,/candidate/152445/alan-lapolice,lost,Democratic,2018,congressional
Roger Marshall,/candidate/172080/roger-marshall,won,Republican,2018,congressional
Paul Davis,/candidate/34518/paul-davis,lost,Democratic,2018,congressional
Kelly Standley,/candidate/184116/kelly-standley,lost,Libertarian,2018,congressional
"Steven Watkins, Jr.",/candidate/181200/steven-watkins-jr,won,Republican,2018,congressional
Christopher Clemmons,/candidate/155223/christopher-clemmons,lost,Libertarian,2018,congressional
Sharice Davids,/candidate/181201/sharice-davids,won,Democratic,2018,congressional
Kevin Yoder,/candidate/34433/kevin-yoder,lost,Republican,2018,congressional
Ron Estes,/candidate/125031/ron-estes,won,Republican,2018,congressional
James Thompson,/candidate/176143/james-thompson,lost,Democratic,2018,congressional
"James Comer, Jr.",/candidate/35169/james-comer-jr,won,Republican,2018,congressional
Paul Walker,/candidate/177885/paul-walker,lost,Democratic,2018,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2018,congressional
Hank Linderman,/candidate/177886/hank-linderman,lost,Democratic,2018,congressional
Thomas Loecken,/candidate/184217/thomas-loecken,lost,Independent,2018,congressional
Gregory Boles,/candidate/184218/gregory-boles,lost,Libertarian,2018,congressional
Vickie Glisson,/candidate/177889/vickie-glisson,lost,Republican,2018,congressional
John Yarmuth,/candidate/58579/john-yarmuth,won,Democratic,2018,congressional
Seth Hall,/candidate/177891/seth-hall,lost,Democratic,2018,congressional
Thomas Massie,/candidate/132068/thomas-massie,won,Republican,2018,congressional
Mike Moffett,/candidate/184219/mike-moffett,lost,Independent,2018,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2018,congressional
Ken Stepp,/candidate/56959/ken-stepp,lost,Democratic,2018,congressional
Andy Barr,/candidate/117290/andy-barr,won,Republican,2018,congressional
Frank Harris,/candidate/184221/frank-harris,lost,Libertarian,2018,congressional
Amy McGrath,/candidate/177897/amy-mcgrath,lost,Democratic,2018,congressional
Rikka Wallin,/candidate/184286/rikka-wallin,lost,Independent,2018,congressional
Shiva Ayyadurai,/candidate/185805/shiva-ayyadurai,lost,Independent,2018,congressional
Geoff Diehl,/candidate/124854/geoff-diehl,lost,Republican,2018,congressional
Elizabeth Warren,/candidate/141272/elizabeth-warren,won,Democratic,2018,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2018,congressional
Tracy Lovvorn,/candidate/182325/tracy-lovvorn,lost,Republican,2018,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2018,congressional
Rick Green,/candidate/182327/rick-green,lost,Republican,2018,congressional
Michael Mullen,/candidate/185809/michael-mullen,lost,Independent,2018,congressional
Lori Trahan,/candidate/182310/lori-trahan,won,Democratic,2018,congressional
Joe Kennedy III,/candidate/141275/joe-kennedy-iii,won,Democratic,2018,congressional
Katherine Clark,/candidate/35858/katherine-clark,won,Democratic,2018,congressional
John Hugo,/candidate/54308/john-hugo,lost,Republican,2018,congressional
Mary Charbonneau,/candidate/185810/mary-charbonneau,lost,Independent,2018,congressional
Seth Moulton,/candidate/146299/seth-moulton,won,Democratic,2018,congressional
Joseph Schneider,/candidate/182329/joseph-schneider,lost,Republican,2018,congressional
Ayanna Pressley,/candidate/122700/ayanna-pressley,won,Democratic,2018,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2018,congressional
Bill Keating,/candidate/4743/bill-keating,won,Democratic,2018,congressional
Peter Tedeschi,/candidate/182330/peter-tedeschi,lost,Republican,2018,congressional
Tony Campbell,/candidate/36214/tony-campbell,lost,Republican,2018,congressional
Ben Cardin,/candidate/26888/ben-cardin,won,Democratic,2018,congressional
Michael Puskar,/candidate/185830/michael-puskar,lost,No Party Affiliation,2018,congressional
Neal Simon,/candidate/184734/neal-simon,lost,Unaffiliated,2018,congressional
Arvin Vohra,/candidate/125768/arvin-vohra,lost,Libertarian,2018,congressional
Jesse Colvin,/candidate/178229/jesse-colvin,lost,Democratic,2018,congressional
Andy Harris,/candidate/19157/andy-harris,won,Republican,2018,congressional
Jenica Martin,/candidate/184736/jenica-martin,lost,Libertarian,2018,congressional
Michael Carney,/candidate/184738/michael-carney,lost,Libertarian,2018,congressional
Liz Matory,/candidate/149133/liz-matory,lost,Republican,2018,congressional
Guy Mimoun,/candidate/184739/guy-mimoun,lost,Green Party,2018,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2018,congressional
Charles Anthony,/candidate/178236/charles-anthony,lost,Republican,2018,congressional
David Lashar,/candidate/184741/david-lashar,lost,Libertarian,2018,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2018,congressional
Dave Bishop,/candidate/184743/dave-bishop,lost,Libertarian,2018,congressional
Anthony Brown,/candidate/19344/anthony-brown,won,Democratic,2018,congressional
George McDermott,/candidate/36120/george-mcdermott,lost,Republican,2018,congressional
William Devine III,/candidate/178240/william-devine-iii,lost,Republican,2018,congressional
Patrick Elder,/candidate/184746/patrick-elder,lost,Green Party,2018,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2018,congressional
Jacob Pulcher,/candidate/184745/jacob-pulcher,lost,Libertarian,2018,congressional
Kevin Caldwell,/candidate/184747/kevin-caldwell,lost,Libertarian,2018,congressional
George Gluck,/candidate/139849/george-gluck,lost,Green Party,2018,congressional
Amie Hoeber,/candidate/166294/amie-hoeber,lost,Republican,2018,congressional
David Trone,/candidate/167336/david-trone,won,Democratic,2018,congressional
Elijah Cummings,/candidate/345/elijah-cummings,won,Democratic,2018,congressional
Richmond Davis,/candidate/178249/richmond-davis,lost,Republican,2018,congressional
David Griggs,/candidate/184748/david-griggs,lost,Libertarian,2018,congressional
Jamie Raskin,/candidate/65904/jamie-raskin,won,Democratic,2018,congressional
John Walsh,/candidate/178254/john-walsh,lost,Republican,2018,congressional
Jasen Wunder,/candidate/174799/jasen-wunder,lost,Libertarian,2018,congressional
Eric Brakey,/candidate/151349/eric-brakey,lost,Republican,2018,congressional
"Angus King, Jr.",/candidate/22381/angus-king-jr,won,Independent,2018,congressional
Zackary Ringelstein,/candidate/178810/zackary-ringelstein,lost,Democratic,2018,congressional
Martin Grohman,/candidate/151421/martin-grohman,lost,Independent,2018,congressional
Mark Holbrook,/candidate/151433/mark-holbrook,lost,Republican,2018,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2018,congressional
Tiffany Bond,/candidate/183598/tiffany-bond,lost,Non-partisan,2018,congressional
Jared Golden,/candidate/151420/jared-golden,won,Democratic,2018,congressional
William Hoar,/candidate/183597/william-hoar,lost,Independent,2018,congressional
Bruce Poliquin,/candidate/120909/bruce-poliquin,lost,Republican,2018,congressional
George Huffman III,/candidate/124584/george-huffman-iii,lost,U.S. Taxpayers,2018,congressional
John James,/candidate/181062/john-james,lost,Republican,2018,congressional
Marcia Squier,/candidate/175698/marcia-squier,lost,Green Party,2018,congressional
Debbie Stabenow,/candidate/515/debbie-stabenow,won,Democratic,2018,congressional
John Wilhelm,/candidate/184733/john-wilhelm,lost,Natural Law Party,2018,congressional
Jack Bergman,/candidate/170172/jack-bergman,won,Republican,2018,congressional
Matthew Morgan,/candidate/181064/matthew-morgan,lost,Democratic,2018,congressional
Rob Davidson,/candidate/181065/rob-davidson,lost,Democratic,2018,congressional
Ronald Graeser,/candidate/54478/ronald-graeser,lost,U.S. Taxpayers,2018,congressional
Bill Huizenga,/candidate/38351/bill-huizenga,won,Republican,2018,congressional
Cathy Albro,/candidate/181068/cathy-albro,lost,Democratic,2018,congressional
Justin Amash,/candidate/105566/justin-amash,won,Republican,2018,congressional
Ted Gerrard,/candidate/128220/ted-gerrard,lost,U.S. Taxpayers,2018,congressional
Jerry Hilliard,/candidate/181070/jerry-hilliard,lost,Democratic,2018,congressional
John Moolenaar,/candidate/37676/john-moolenaar,won,Republican,2018,congressional
Kathy Goodwin,/candidate/184735/kathy-goodwin,lost,Working Class,2018,congressional
Dan Kildee,/candidate/136102/dan-kildee,won,Democratic,2018,congressional
Travis Wines,/candidate/181072/travis-wines,lost,Republican,2018,congressional
Matt Longjohn,/candidate/181077/matt-longjohn,lost,Democratic,2018,congressional
Fred Upton,/candidate/26906/fred-upton,won,Republican,2018,congressional
Stephen Young,/candidate/184737/stephen-young,lost,U.S. Taxpayers,2018,congressional
Gretchen Driskell,/candidate/139948/gretchen-driskell,lost,Democratic,2018,congressional
Tim Walberg,/candidate/8618/tim-walberg,won,Republican,2018,congressional
Mike Bishop,/candidate/152471/mike-bishop,lost,Republican,2018,congressional
Brian Ellison,/candidate/181082/brian-ellison,lost,Libertarian,2018,congressional
David Lillis,/candidate/19947/david-lillis,lost,U.S. Taxpayers,2018,congressional
Elissa Slotkin,/candidate/181080/elissa-slotkin,won,Democratic,2018,congressional
Andrea Kirby,/candidate/184740/andrea-kirby,lost,Working Class,2018,congressional
Andy Levin,/candidate/66287/andy-levin,won,Democratic,2018,congressional
John McDermott,/candidate/155059/john-mcdermott,lost,Green Party,2018,congressional
Candius Stearns,/candidate/181083/candius-stearns,lost,Republican,2018,congressional
Kimberly Bizon,/candidate/181085/kimberly-bizon,lost,Democratic,2018,congressional
Harley Mikkelson,/candidate/37761/harley-mikkelson,lost,Green Party,2018,congressional
Paul Mitchell,/candidate/152464/paul-mitchell,won,Republican,2018,congressional
Jeremy Peruski,/candidate/184742/jeremy-peruski,lost,Independent,2018,congressional
Lena Epstein,/candidate/181088/lena-epstein,lost,Republican,2018,congressional
Cooper Nye,/candidate/184744/cooper-nye,lost,Independent,2018,congressional
Leonard Schwartz,/candidate/68850/leonard-schwartz,lost,Libertarian,2018,congressional
Haley Stevens,/candidate/181092/haley-stevens,won,Democratic,2018,congressional
Debbie Dingell,/candidate/152482/debbie-dingell,won,Democratic,2018,congressional
Jeff Jones,/candidate/170251/jeff-jones,lost,Republican,2018,congressional
Niles Niemuth,/candidate/175750/niles-niemuth,lost,Socialist Equality,2018,congressional
Gary Walkowicz,/candidate/155060/gary-walkowicz,lost,Working Class,2018,congressional
Sam Johnson,/candidate/155061/sam-johnson,lost,Working Class,2018,congressional
Brenda Jones,/candidate/75766/brenda-jones,won,Democratic,2018,congressional
Rashida Tlaib,/candidate/105368/rashida-tlaib,won,Democratic,2018,congressional
D. Etta Wilcoxon,/candidate/38277/d-etta-wilcoxon,lost,Green Party,2018,congressional
Marc Herschfus,/candidate/181095/marc-herschfus,lost,Republican,2018,congressional
Philip Kolody,/candidate/184749/philip-kolody,lost,Working Class,2018,congressional
Brenda Lawrence,/candidate/78851/brenda-lawrence,won,Democratic,2018,congressional
Amy Klobuchar,/candidate/65092/amy-klobuchar,won,Democratic/Farmer/Labor,2018,congressional
Jim Newberger,/candidate/140974/jim-newberger,lost,Republican,2018,congressional
Paula Overby,/candidate/146030/paula-overby,lost,Minnesota Green Party,2018,congressional
Dennis Schuller,/candidate/171586/dennis-schuller,lost,Legal Marijuana Now,2018,congressional
Karin Housley,/candidate/123021/karin-housley,lost,Republican,2018,congressional
Tina Smith,/candidate/152968/tina-smith,won,Democratic/Farmer/Labor,2018,congressional
Jerry Trooien,/candidate/181618/jerry-trooien,lost,Unaffiliated,2018,congressional
Sarah Wellington,/candidate/181619/sarah-wellington,lost,Legal Marijuana Now,2018,congressional
Dan Feehan,/candidate/181355/dan-feehan,lost,Democratic/Farmer/Labor,2018,congressional
Jim Hagedorn,/candidate/146027/jim-hagedorn,won,Republican,2018,congressional
Angie Craig,/candidate/166261/angie-craig,won,Democratic/Farmer/Labor,2018,congressional
Jason Lewis,/candidate/171558/jason-lewis,lost,Republican,2018,congressional
Erik Paulsen,/candidate/3833/erik-paulsen,lost,Republican,2018,congressional
Dean Phillips,/candidate/181357/dean-phillips,won,Democratic/Farmer/Labor,2018,congressional
Betty McCollum,/candidate/3812/betty-mccollum,won,Democratic/Farmer/Labor,2018,congressional
Greg Ryan,/candidate/171583/greg-ryan,lost,Republican,2018,congressional
Susan Sindt,/candidate/171578/susan-sindt,lost,Legal Marijuana Now,2018,congressional
Ilhan Omar,/candidate/171628/ilhan-omar,won,Democratic/Farmer/Labor,2018,congressional
Jennifer Zielinski,/candidate/181362/jennifer-zielinski,lost,Republican,2018,congressional
Tom Emmer,/candidate/38894/tom-emmer,won,Republican,2018,congressional
Ian Todd,/candidate/181366/ian-todd,lost,Democratic/Farmer/Labor,2018,congressional
David Hughes,/candidate/171609/david-hughes,lost,Republican,2018,congressional
Collin Peterson,/candidate/26926/collin-peterson,won,Democratic/Farmer/Labor,2018,congressional
Joe Radinovich,/candidate/140958/joe-radinovich,lost,Democratic/Farmer/Labor,2018,congressional
Skip Sandman,/candidate/152791/skip-sandman,lost,Independence,2018,congressional
Peter Stauber,/candidate/159954/peter-stauber,won,Republican,2018,congressional
Japheth Campbell,/candidate/180501/japheth-campbell,lost,Libertarian,2018,congressional
Jo Crain,/candidate/180502/jo-crain,lost,Green Party,2018,congressional
Josh Hawley,/candidate/169716/josh-hawley,won,Republican,2018,congressional
Claire McCaskill,/candidate/2109/claire-mccaskill,lost,Democratic,2018,congressional
Craig O'Dear,/candidate/184850/craig-odear,lost,Independent,2018,congressional
"Lacy Clay, Jr.",/candidate/8967/lacy-clay-jr,won,Democratic,2018,congressional
Robb Cunningham,/candidate/39078/robb-cunningham,lost,Libertarian,2018,congressional
Robert Vroman,/candidate/152656/robert-vroman,lost,Republican,2018,congressional
David Arnold,/candidate/123319/david-arnold,lost,Green Party,2018,congressional
Larry Kirk,/candidate/180512/larry-kirk,lost,Libertarian,2018,congressional
Cort VanOstran,/candidate/180509/cort-vanostran,lost,Democratic,2018,congressional
Ann Wagner,/candidate/136083/ann-wagner,won,Republican,2018,congressional
Katy Geppert,/candidate/180514/katy-geppert,lost,Democratic,2018,congressional
Blaine Luetkemeyer,/candidate/20400/blaine-luetkemeyer,won,Republican,2018,congressional
Donald Stolle,/candidate/180515/donald-stolle,lost,Libertarian,2018,congressional
Mark Bliss,/candidate/169120/mark-bliss,lost,Libertarian,2018,congressional
Vicky Hartzler,/candidate/8783/vicky-hartzler,won,Republican,2018,congressional
Renee Hoagenson,/candidate/180516/renee-hoagenson,lost,Democratic,2018,congressional
Emanuel Cleaver II,/candidate/39507/emanuel-cleaver-ii,won,Democratic,2018,congressional
Maurice Copeland,/candidate/180522/maurice-copeland,lost,Green Party,2018,congressional
E. Fredland,/candidate/180523/e-fredland,lost,Constitution,2018,congressional
Alexander Howell,/candidate/180521/alexander-howell,lost,Libertarian,2018,congressional
Jacob Turk,/candidate/65309/jacob-turk,lost,Republican,2018,congressional
Sam Graves,/candidate/9425/sam-graves,won,Republican,2018,congressional
Dan Hogan,/candidate/169117/dan-hogan,lost,Libertarian,2018,congressional
Henry Martin,/candidate/180524/henry-martin,lost,Democratic,2018,congressional
Benjamin Brixey,/candidate/169160/benjamin-brixey,lost,Libertarian,2018,congressional
Billy Long,/candidate/123401/billy-long,won,Republican,2018,congressional
Jamie Schoolcraft,/candidate/66459/jamie-schoolcraft,lost,Democratic,2018,congressional
Kathy Ellis,/candidate/180530/kathy-ellis,lost,Democratic,2018,congressional
Jonathan Shell,/candidate/169171/jonathan-shell,lost,Libertarian,2018,congressional
Jason Smith,/candidate/59318/jason-smith,won,Republican,2018,congressional
David Baria,/candidate/69821/david-baria,lost,Democratic,2018,congressional
Danny Bedwell,/candidate/135362/danny-bedwell,lost,Libertarian,2018,congressional
Shawn O'Hara,/candidate/1399/shawn-ohara,lost,Reform,2018,congressional
Roger Wicker,/candidate/21926/roger-wicker,won,Republican,2018,congressional
Tobey Bartee,/candidate/182343/tobey-bartee,lost,Non-partisan,2018,congressional
Mike Espy,/candidate/2142/mike-espy,won,Non-partisan,2018,congressional
Cindy Hyde-Smith,/candidate/20784/cindy-hyde-smith,won,Non-partisan,2018,congressional
Chris McDaniel,/candidate/69837/chris-mcdaniel,lost,Non-partisan,2018,congressional
Trent Kelly,/candidate/156389/trent-kelly,won,Republican,2018,congressional
Tracella O'Hara Hill,/candidate/40294/tracella-ohara-hill,lost,Reform,2018,congressional
Randy Wadkins,/candidate/179663/randy-wadkins,lost,Democratic,2018,congressional
Irving Harris,/candidate/179672/irving-harris,lost,Reform,2018,congressional
Troy Ray,/candidate/150214/troy-ray,lost,Independent,2018,congressional
Bennie Thompson,/candidate/26929/bennie-thompson,won,Democratic,2018,congressional
Michael Evans,/candidate/130553/michael-evans,lost,Democratic,2018,congressional
Michael Guest,/candidate/179667/michael-guest,won,Republican,2018,congressional
Matthew Holland,/candidate/179673/matthew-holland,lost,Reform,2018,congressional
Jeramey Anderson,/candidate/145360/jeramey-anderson,lost,Democratic,2018,congressional
Steven Palazzo,/candidate/69521/steven-palazzo,won,Republican,2018,congressional
Lajena Sheets,/candidate/167074/lajena-sheets,lost,Reform,2018,congressional
Rick Breckenridge,/candidate/175669/rick-breckenridge,lost,Libertarian,2018,congressional
Matt Rosendale,/candidate/120815/matt-rosendale,lost,Republican,2018,congressional
Jon Tester,/candidate/20928/jon-tester,won,Democratic,2018,congressional
Greg Gianforte,/candidate/168594/greg-gianforte,won,Republican,2018,congressional
Elinor Swanson,/candidate/178618/elinor-swanson,lost,Libertarian,2018,congressional
Kathleen Williams,/candidate/120842/kathleen-williams,lost,Democratic,2018,congressional
Roger Allison,/candidate/178270/roger-allison,lost,Republican,2018,congressional
"G. K. Butterfield, Jr.",/candidate/41077/g-k-butterfield-jr,won,Democratic,2018,congressional
Linda Coleman,/candidate/41303/linda-coleman,lost,Democratic,2018,congressional
George Holding,/candidate/136462/george-holding,won,Republican,2018,congressional
Japheth Matemu,/candidate/178274/japheth-matemu,lost,Libertarian,2018,congressional
"Walter Jones, Jr.",/candidate/21785/walter-jones-jr,won,Republican,2018,congressional
Barbara Howe,/candidate/673/barbara-howe,lost,Libertarian,2018,congressional
Steve Loor,/candidate/178277/steve-loor,lost,Republican,2018,congressional
David Price,/candidate/119/david-price,won,Democratic,2018,congressional
Denise Adams,/candidate/132900/denise-adams,lost,Democratic,2018,congressional
Virginia Foxx,/candidate/6051/virginia-foxx,won,Republican,2018,congressional
Mark Walker,/candidate/146255/mark-walker,won,Republican,2018,congressional
Ryan Watts,/candidate/178281/ryan-watts,lost,Democratic,2018,congressional
David Fallin,/candidate/183314/david-fallin,lost,Constitution,2018,congressional
Kyle Horton,/candidate/178283/kyle-horton,lost,Democratic,2018,congressional
David Rouzer,/candidate/102964/david-rouzer,won,Republican,2018,congressional
"Richard Hudson, Jr.",/candidate/136448/richard-hudson-jr,won,Republican,2018,congressional
"Frank McNeill, Jr.",/candidate/178286/frank-mcneill-jr,lost,Democratic,2018,congressional
Mark Harris,/candidate/146230/mark-harris,lost,Republican,2018,congressional
Dan McCready,/candidate/178288/dan-mccready,lost,Democratic,2018,congressional
Jeffery Scott,/candidate/178290/jeffery-scott,lost,Libertarian,2018,congressional
David Brown,/candidate/178291/david-brown,lost,Democratic,2018,congressional
Patrick McHenry,/candidate/21031/patrick-mchenry,won,Republican,2018,congressional
"Clifton Ingram, Jr.",/candidate/178299/clifton-ingram-jr,lost,Libertarian,2018,congressional
Mark Meadows,/candidate/136459/mark-meadows,won,Republican,2018,congressional
Phillip Price,/candidate/178295/phillip-price,lost,Democratic,2018,congressional
Alma Adams,/candidate/5935/alma-adams,won,Democratic,2018,congressional
Paul Wright,/candidate/136133/paul-wright,lost,Republican,2018,congressional
Tom Bailey,/candidate/12998/tom-bailey,lost,Libertarian,2018,congressional
Ted Budd,/candidate/171489/ted-budd,won,Republican,2018,congressional
Robert Corriher,/candidate/183315/robert-corriher,lost,Green Party,2018,congressional
Kathy Manning,/candidate/178304/kathy-manning,lost,Democratic,2018,congressional
Kevin Cramer,/candidate/444/kevin-cramer,won,Republican,2018,congressional
Heidi Heitkamp,/candidate/41716/heidi-heitkamp,lost,Democratic-NPL,2018,congressional
Kelly Armstrong,/candidate/139338/kelly-armstrong,won,Republican,2018,congressional
Mac Schneider,/candidate/104827/mac-schneider,lost,Democratic-NPL,2018,congressional
Charles Tuttle,/candidate/185657/charles-tuttle,lost,Independent,2018,congressional
Deb Fischer,/candidate/41963/deb-fischer,won,Republican,2018,congressional
Jane Raybould,/candidate/143871/jane-raybould,lost,Democratic,2018,congressional
Jim Schultz,/candidate/178662/jim-schultz,lost,Libertarian,2018,congressional
Jeff Fortenberry,/candidate/41929/jeff-fortenberry,won,Republican,2018,congressional
Jessica McClure,/candidate/178663/jessica-mcclure,lost,Democratic,2018,congressional
Donald Bacon,/candidate/166299/donald-bacon,won,Republican,2018,congressional
Kara Eastman,/candidate/178664/kara-eastman,lost,Democratic,2018,congressional
Adrian Smith,/candidate/21284/adrian-smith,won,Republican,2018,congressional
Paul Theobald,/candidate/178666/paul-theobald,lost,Democratic,2018,congressional
Dan Belforti,/candidate/54953/dan-belforti,lost,Libertarian,2018,congressional
Eddie Edwards,/candidate/154387/eddie-edwards,lost,Republican,2018,congressional
Chris Pappas,/candidate/42635/chris-pappas,won,Democratic,2018,congressional
Annie Kuster,/candidate/122256/annie-kuster,won,Democratic,2018,congressional
Steven Negron,/candidate/173033/steven-negron,lost,Republican,2018,congressional
Justin O'Donnell,/candidate/182342/justin-odonnell,lost,Libertarian,2018,congressional
Tricia Flanagan,/candidate/184163/tricia-flanagan,lost,New Day NJ,2018,congressional
Madelyn Hoffman,/candidate/17451/madelyn-hoffman,lost,Green Party,2018,congressional
Bob Hugin,/candidate/179633/bob-hugin,lost,Republican,2018,congressional
Kevin Kimple,/candidate/184165/kevin-kimple,lost,Make It Simple,2018,congressional
Bob Menendez,/candidate/26961/bob-menendez,won,Democratic,2018,congressional
Natalie Rivera,/candidate/184167/natalie-rivera,lost,For the People,2018,congressional
Murray Sabrin,/candidate/17453/murray-sabrin,lost,Libertarian,2018,congressional
Hank Schroeder,/candidate/144733/hank-schroeder,lost,Economic Growth,2018,congressional
Paul Dilks,/candidate/179635/paul-dilks,lost,Republican,2018,congressional
Paul Hamlin,/candidate/184168/paul-hamlin,lost,We Deserve Better,2018,congressional
Mohammad Kabir,/candidate/176668/mohammad-kabir,lost,Your Voice Hard,2018,congressional
Donald Norcross,/candidate/116277/donald-norcross,won,Democratic,2018,congressional
Robert Shapiro,/candidate/142494/robert-shapiro,lost,Libertarian,2018,congressional
William Benfer,/candidate/184169/william-benfer,lost,Other,2018,congressional
Steven Fenichel,/candidate/43409/steven-fenichel,lost,Time For Truth,2018,congressional
Seth Grossman,/candidate/144493/seth-grossman,lost,Republican,2018,congressional
John Ordille,/candidate/142300/john-ordille,lost,Libertarian,2018,congressional
Anthony Parisi Sanchez,/candidate/176667/anthony-parisi-sanchez,lost,Cannot Be Bought,2018,congressional
Jeff Van Drew,/candidate/24685/jeff-van-drew,won,Democratic,2018,congressional
"Lawrence Berlinski, Jr.",/candidate/172071/lawrence-berlinski-jr,lost,Constitution,2018,congressional
Andy Kim,/candidate/179640/andy-kim,won,Democratic,2018,congressional
Tom MacArthur,/candidate/152113/tom-macarthur,lost,Republican,2018,congressional
Brian Reynolds,/candidate/184170/brian-reynolds,lost,Check This Column,2018,congressional
Michael Rufo,/candidate/184171/michael-rufo,lost,Libertarian,2018,congressional
Chris Smith,/candidate/26952/chris-smith,won,Republican,2018,congressional
"Edward Stackhouse, Jr.",/candidate/145149/edward-stackhouse-jr,lost,Ed the Barber,2018,congressional
Felicia Stoler,/candidate/184172/felicia-stoler,lost,The Inclusion Candidate,2018,congressional
Josh Welle,/candidate/179642/josh-welle,lost,Democratic,2018,congressional
Allen Yusufov,/candidate/184173/allen-yusufov,lost,Time for Change,2018,congressional
Wendy Goetz,/candidate/184174/wendy-goetz,lost,"Trade, Health, Environment",2018,congressional
Joshua Gottheimer,/candidate/169202/joshua-gottheimer,won,Democratic,2018,congressional
"John McCann, Jr.",/candidate/179643/john-mccann-jr,lost,Republican,2018,congressional
James Tosone,/candidate/176671/james-tosone,lost,Libertarian,2018,congressional
"Frank Pallone, Jr.",/candidate/26951/frank-pallone-jr,won,Democratic,2018,congressional
Rich Pezzullo,/candidate/497/rich-pezzullo,lost,Republican,2018,congressional
Leonard Lance,/candidate/4443/leonard-lance,lost,Republican,2018,congressional
Tom Malinowski,/candidate/179645/tom-malinowski,won,Democratic,2018,congressional
Gregg Mele,/candidate/184175/gregg-mele,lost,"Freedom, Responsibility, Action",2018,congressional
Diane Moxley,/candidate/184176/diane-moxley,lost,Green Party,2018,congressional
Dan Delaney,/candidate/172085/dan-delaney,lost,Libertarian,2018,congressional
Mahmoud Mahmoud,/candidate/184177/mahmoud-mahmoud,lost,Socialist,2018,congressional
John Muniz,/candidate/179648/john-muniz,lost,Republican,2018,congressional
Albio Sires,/candidate/22510/albio-sires,won,Democratic,2018,congressional
Claudio Belusic,/candidate/172313/claudio-belusic,lost,Libertarian,2018,congressional
Eric Fisher,/candidate/176307/eric-fisher,lost,Republican,2018,congressional
"Bill Pascrell, Jr.",/candidate/478/bill-pascrell-jr,won,Democratic,2018,congressional
Scott DiRoma,/candidate/184178/scott-diroma,lost,Libertarian,2018,congressional
Cynthia Johnson,/candidate/184179/cynthia-johnson,lost,C4C,2018,congressional
Agha Khan,/candidate/169207/agha-khan,lost,Republican,2018,congressional
Joanne Miller,/candidate/24807/joanne-miller,lost,Never Give Up,2018,congressional
"Don Payne, Jr.",/candidate/90668/don-payne-jr,won,Democratic,2018,congressional
Robert Crook,/candidate/184180/robert-crook,lost,"Honesty, Integrity, Compassion",2018,congressional
Ryan Martinez,/candidate/184182/ryan-martinez,lost,Libertarian,2018,congressional
Mikie Sherrill,/candidate/179651/mikie-sherrill,won,Democratic,2018,congressional
Jay Webber,/candidate/43279/jay-webber,lost,Republican,2018,congressional
Daryl Kipnis,/candidate/176291/daryl-kipnis,lost,Republican,2018,congressional
Bonnie Watson Coleman,/candidate/24799/bonnie-watson-coleman,won,Democratic,2018,congressional
"Aubrey Dunn, Jr.",/candidate/102411/aubrey-dunn-jr,unknown,Libertarian,2018,congressional
Martin Heinrich,/candidate/74517/martin-heinrich,won,Democratic,2018,congressional
Gary Johnson,/candidate/22377/gary-johnson,lost,Libertarian,2018,congressional
