name,url,status,party,year,election
"Juan Hidalgo, Jr.",/candidate/169101/juan-hidalgo-jr,lost,Republican,2016,congressional
Juan Vargas,/candidate/29100/juan-vargas,won,Democratic,2016,congressional
Denise Gitsham,/candidate/166295/denise-gitsham,lost,Republican,2016,congressional
Scott Peters,/candidate/70351/scott-peters,won,Democratic,2016,congressional
Susan Davis,/candidate/8168/susan-davis,won,Democratic,2016,congressional
James Veltmeyer,/candidate/169116/james-veltmeyer,lost,Republican,2016,congressional
Michael Bennet,/candidate/110942/michael-bennet,won,Democratic,2016,congressional
Dan Chapin,/candidate/153020/dan-chapin,lost,Unaffiliated,2016,congressional
Paul Fiorino,/candidate/69366/paul-fiorino,lost,Unaffiliated,2016,congressional
Darryl Glenn,/candidate/71536/darryl-glenn,lost,Republican,2016,congressional
Bill Hammons,/candidate/108538/bill-hammons,lost,Unity Party,2016,congressional
Arn Menconi,/candidate/80669/arn-menconi,lost,Green Party,2016,congressional
Lily Williams,/candidate/155083/lily-williams,lost,Libertarian,2016,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,2016,congressional
Darrell Dinges,/candidate/155075/darrell-dinges,lost,Libertarian,2016,congressional
Charles Stockham,/candidate/169609/charles-stockham,lost,Republican,2016,congressional
Richard Longstreth,/candidate/175655/richard-longstreth,lost,Libertarian,2016,congressional
Nicholas Morse,/candidate/169610/nicholas-morse,lost,Republican,2016,congressional
Jared Polis,/candidate/106220/jared-polis,won,Democratic,2016,congressional
Gaylon Kent,/candidate/135679/gaylon-kent,lost,Libertarian,2016,congressional
Gail Schwartz,/candidate/65721/gail-schwartz,lost,Democratic,2016,congressional
Scott Tipton,/candidate/65403/scott-tipton,won,Republican,2016,congressional
Ken Buck,/candidate/125319/ken-buck,won,Republican,2016,congressional
Bruce Griffith,/candidate/175657/bruce-griffith,lost,Libertarian,2016,congressional
Bob Seay,/candidate/169709/bob-seay,lost,Democratic,2016,congressional
"Curtis Imrie, Jr.",/candidate/29939/curtis-imrie-jr,lost,Unaffiliated,2016,congressional
Doug Lamborn,/candidate/2698/doug-lamborn,won,Republican,2016,congressional
Mike McRedmond,/candidate/175658/mike-mcredmond,lost,Libertarian,2016,congressional
Misty Plowright,/candidate/169703/misty-plowright,lost,Democratic,2016,congressional
Morgan Carroll,/candidate/30084/morgan-carroll,lost,Democratic,2016,congressional
Michael Coffman,/candidate/1535/michael-coffman,won,Republican,2016,congressional
Norman Olsen,/candidate/53429/norman-olsen,lost,Libertarian,2016,congressional
Robert Worthey,/candidate/175659/robert-worthey,lost,Green Party,2016,congressional
George Athanasopoulos,/candidate/169707/george-athanasopoulos,lost,Republican,2016,congressional
Martin Buchanan,/candidate/109810/martin-buchanan,lost,Libertarian,2016,congressional
Ed Perlmutter,/candidate/2653/ed-perlmutter,won,Democratic,2016,congressional
Richard Blumenthal,/candidate/1568/richard-blumenthal,won,"Democratic, Working Families",2016,congressional
Dan Carter,/candidate/126636/dan-carter,lost,Republican,2016,congressional
Richard Lion,/candidate/30215/richard-lion,lost,Libertarian,2016,congressional
Jeff Russell,/candidate/143352/jeff-russell,lost,Green Party,2016,congressional
Matthew Corey,/candidate/143349/matthew-corey,lost,Republican,2016,congressional
Mike DeRosa,/candidate/53570/mike-derosa,lost,Green Party,2016,congressional
John Larson,/candidate/17188/john-larson,won,"Democratic, Working Families",2016,congressional
Joe Courtney,/candidate/30333/joe-courtney,won,"Democratic, Working Families",2016,congressional
Daria Novak,/candidate/126629/daria-novak,lost,Republican,2016,congressional
Jonathan Pelto,/candidate/175736/jonathan-pelto,lost,Green Party,2016,congressional
Daniel Reale,/candidate/128036/daniel-reale,lost,Libertarian,2016,congressional
Angel Cadena,/candidate/154952/angel-cadena,lost,Republican,2016,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,"Democratic, Working Families",2016,congressional
Jim Himes,/candidate/106744/jim-himes,won,Democratic,2016,congressional
John Shaban,/candidate/126733/john-shaban,lost,"Independent, Republican",2016,congressional
Clay Cope,/candidate/173245/clay-cope,lost,"Independent, Republican",2016,congressional
Elizabeth Esty,/candidate/72826/elizabeth-esty,won,"Democratic, Working Families",2016,congressional
Martin Moulton,/candidate/174986/martin-moulton,lost,Independent,2016,congressional
Eleanor Norton,/candidate/775/eleanor-norton,won,Democratic,2016,congressional
Lino Stracuzzi,/candidate/137157/lino-stracuzzi,lost,Green Party,2016,congressional
Lisa Blunt Rochester,/candidate/173249/lisa-blunt-rochester,won,Democratic,2016,congressional
Scott Gesty,/candidate/142559/scott-gesty,lost,Libertarian,2016,congressional
Mark Perri,/candidate/143233/mark-perri,lost,Green Party,2016,congressional
Hans Reigle,/candidate/174069/hans-reigle,lost,Republican,2016,congressional
Basil Dalack,/candidate/172435/basil-dalack,lost,No Party Affiliation,2016,congressional
Anton Khoury,/candidate/172453/anton-khoury,lost,No Party Affiliation,2016,congressional
Steven Machat,/candidate/172456/steven-machat,lost,No Party Affiliation,2016,congressional
Patrick Murphy,/candidate/137652/patrick-murphy,lost,Democratic,2016,congressional
Bruce Nathan,/candidate/172457/bruce-nathan,lost,No Party Affiliation,2016,congressional
Marco Rubio,/candidate/1601/marco-rubio,won,Republican,2016,congressional
Paul Stanton,/candidate/172461/paul-stanton,lost,Libertarian Party of Florida,2016,congressional
Charles Tolbert,/candidate/134912/charles-tolbert,lost,Write-In,2016,congressional
Angela Walls-Windhauser,/candidate/172463/angela-walls-windhauser,lost,No Party Affiliation,2016,congressional
Matt Gaetz,/candidate/117101/matt-gaetz,won,Republican,2016,congressional
Steven Specht,/candidate/172518/steven-specht,lost,Democratic,2016,congressional
Walter Dartland,/candidate/173490/walter-dartland,lost,Democratic,2016,congressional
Neal Dunn,/candidate/166297/neal-dunn,won,Republican,2016,congressional
Rob Lapham,/candidate/155114/rob-lapham,lost,Libertarian Party of Florida,2016,congressional
Kenneth McGurn,/candidate/173416/kenneth-mcgurn,lost,Democratic,2016,congressional
Tom Wells,/candidate/173417/tom-wells,lost,No Party Affiliation,2016,congressional
Ted Yoho,/candidate/137622/ted-yoho,won,Republican,2016,congressional
David Bruderly,/candidate/30946/david-bruderly,lost,Democratic,2016,congressional
Gary Koniz,/candidate/117150/gary-koniz,lost,No Party Affiliation,2016,congressional
John Rutherford,/candidate/172542/john-rutherford,won,Republican,2016,congressional
"Al Lawson, Jr.",/candidate/24263/al-lawson-jr,won,Democratic,2016,congressional
Glo Smith,/candidate/146130/glo-smith,lost,Republican,2016,congressional
Ron DeSantis,/candidate/137630/ron-desantis,won,Republican,2016,congressional
Bill McCullough,/candidate/172560/bill-mccullough,lost,Democratic,2016,congressional
John Mica,/candidate/26805/john-mica,lost,Republican,2016,congressional
Stephanie Murphy,/candidate/173426/stephanie-murphy,won,Democratic,2016,congressional
Bill Posey,/candidate/24280/bill-posey,won,Republican,2016,congressional
Bill Stinson,/candidate/173246/bill-stinson,lost,No Party Affiliation,2016,congressional
Corry Westbrook,/candidate/146134/corry-westbrook,lost,Democratic,2016,congressional
Wayne Liebnitzky,/candidate/172581/wayne-liebnitzky,lost,Republican,2016,congressional
Darren Soto,/candidate/67618/darren-soto,won,Democratic,2016,congressional
Val Demings,/candidate/137637/val-demings,won,Democratic,2016,congressional
Thuy Lowe,/candidate/146131/thuy-lowe,lost,Republican,2016,congressional
Dave Koller,/candidate/146180/dave-koller,lost,Democratic,2016,congressional
Bruce Riggs III,/candidate/124361/bruce-riggs-iii,lost,No Party Affiliation,2016,congressional
Daniel Webster,/candidate/24302/daniel-webster,won,Republican,2016,congressional
Gus Bilirakis,/candidate/17318/gus-bilirakis,won,Republican,2016,congressional
Robert Tager,/candidate/172611/robert-tager,lost,Democratic,2016,congressional
"Charlie Crist, Jr.",/candidate/24311/charlie-crist-jr,won,Democratic,2016,congressional
David Jolly,/candidate/146146/david-jolly,lost,Republican,2016,congressional
Kathy Castor,/candidate/53825/kathy-castor,won,Democratic,2016,congressional
Christine Quinn,/candidate/172629/christine-quinn,lost,Republican,2016,congressional
James Lange,/candidate/172634/james-lange,lost,Democratic,2016,congressional
Dennis Ross,/candidate/12813/dennis-ross,won,Republican,2016,congressional
Vern Buchanan,/candidate/66247/vern-buchanan,won,Republican,2016,congressional
Jan Schneider,/candidate/31281/jan-schneider,lost,Democratic,2016,congressional
April Freeman,/candidate/146150/april-freeman,lost,Democratic,2016,congressional
Tom Rooney,/candidate/107800/tom-rooney,won,Republican,2016,congressional
John Sawyer III,/candidate/101075/john-sawyer-iii,lost,Independent,2016,congressional
Brian Mast,/candidate/166245/brian-mast,won,Republican,2016,congressional
Randy Perkins,/candidate/172663/randy-perkins,lost,Democratic,2016,congressional
Carla Spalding,/candidate/166246/carla-spalding,lost,"No Party Affiliation, Republican",2016,congressional
Robert Neeld,/candidate/30998/robert-neeld,lost,Democratic,2016,congressional
Francis Rooney,/candidate/172678/francis-rooney,won,Republican,2016,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,2016,congressional
Gary Stein,/candidate/108022/gary-stein,lost,Republican,2016,congressional
Lois Frankel,/candidate/8102/lois-frankel,won,Democratic,2016,congressional
Paul Spain,/candidate/153825/paul-spain,lost,Republican,2016,congressional
Mike Trout,/candidate/137665/mike-trout,lost,Independent,2016,congressional
Ted Deutch,/candidate/67151/ted-deutch,won,Democratic,2016,congressional
Andrea McGee,/candidate/149728/andrea-mcgee,lost,Republican,2016,congressional
Don Endriss,/candidate/172700/don-endriss,lost,No Party Affiliation,2016,congressional
Joe Kaufman,/candidate/17350/joe-kaufman,lost,Republican,2016,congressional
Lyle Milstein,/candidate/149729/lyle-milstein,lost,No Party Affiliation,2016,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2016,congressional
Frederica Wilson,/candidate/17319/frederica-wilson,won,Democratic,2016,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2016,congressional
Alina Valdes,/candidate/172861/alina-valdes,lost,Democratic,2016,congressional
Carlos Curbelo,/candidate/137676/carlos-curbelo,won,Republican,2016,congressional
Joe Garcia,/candidate/124355/joe-garcia,lost,Democratic,2016,congressional
Jose Peixoto,/candidate/138248/jose-peixoto,lost,Independent,2016,congressional
Scott Fuhrman,/candidate/173424/scott-fuhrman,lost,Democratic,2016,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,2016,congressional
Jim Barksdale,/candidate/168127/jim-barksdale,lost,Democratic,2016,congressional
Allen Buckley,/candidate/32098/allen-buckley,lost,Libertarian,2016,congressional
Johnny Isakson,/candidate/1721/johnny-isakson,won,Republican,2016,congressional
Buddy Carter,/candidate/32085/buddy-carter,won,Republican,2016,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2016,congressional
Greg Duke,/candidate/151214/greg-duke,lost,Republican,2016,congressional
Drew Ferguson,/candidate/168132/drew-ferguson,won,Republican,2016,congressional
Angela Pendley,/candidate/169216/angela-pendley,lost,Democratic,2016,congressional
Victor Armendariz,/candidate/122236/victor-armendariz,lost,Republican,2016,congressional
"Hank Johnson, Jr.",/candidate/68070/hank-johnson-jr,won,Democratic,2016,congressional
Douglas Bell,/candidate/168137/douglas-bell,lost,Republican,2016,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,2016,congressional
Tom Price,/candidate/11853/tom-price,won,Republican,2016,congressional
Rodney Stooksbury,/candidate/168139/rodney-stooksbury,lost,Democratic,2016,congressional
Rashid Malik,/candidate/122645/rashid-malik,lost,Democratic,2016,congressional
Rob Woodall,/candidate/122251/rob-woodall,won,Republican,2016,congressional
James Harris,/candidate/168144/james-harris,lost,Democratic,2016,congressional
Austin Scott,/candidate/11812/austin-scott,won,Republican,2016,congressional
Doug Collins,/candidate/67851/doug-collins,won,Republican,2016,congressional
Jody Hice,/candidate/122246/jody-hice,won,Republican,2016,congressional
Barry Loudermilk,/candidate/31618/barry-loudermilk,won,Republican,2016,congressional
Don Wilson,/candidate/168150/don-wilson,lost,Democratic,2016,congressional
Rick Allen,/candidate/136062/rick-allen,won,Republican,2016,congressional
Tricia McCracken,/candidate/122199/tricia-mccracken,lost,Democratic,2016,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2016,congressional
"Tom Graves, Jr.",/candidate/31969/tom-graves-jr,won,Republican,2016,congressional
Joy Allison,/candidate/149750/joy-allison,lost,Constitution,2016,congressional
Jack Carroll,/candidate/17828/jack-carroll,lost,Republican,2016,congressional
John Giuffre,/candidate/119439/john-giuffre,lost,Other,2016,congressional
Michael Kokoski,/candidate/153260/michael-kokoski,lost,Libertarian,2016,congressional
Brian Schatz,/candidate/17852/brian-schatz,won,Democratic,2016,congressional
Calvin Griffin,/candidate/153265/calvin-griffin,lost,Non-partisan,2016,congressional
Colleen Hanabusa,/candidate/17745/colleen-hanabusa,won,Democratic,2016,congressional
Shirlene Ostrov,/candidate/172002/shirlene-ostrov,lost,Republican,2016,congressional
Alan J. Yim,/candidate/172013/alan-j-yim,lost,Libertarian,2016,congressional
Tulsi Gabbard,/candidate/129306/tulsi-gabbard,won,Democratic,2016,congressional
Angela Kaaihue,/candidate/171995/angela-kaaihue,lost,Republican,2016,congressional
Charles Aldrich,/candidate/146271/charles-aldrich,lost,Libertarian,2016,congressional
Chuck Grassley,/candidate/53293/chuck-grassley,won,Republican,2016,congressional
James Hennager,/candidate/17901/james-hennager,lost,New Independent Party,2016,congressional
Patty Judge,/candidate/6439/patty-judge,lost,Democratic,2016,congressional
Michael Luick-Thrams,/candidate/175121/michael-luick-thrams,lost,No Party Affiliation,2016,congressional
Rod Blum,/candidate/135714/rod-blum,won,Republican,2016,congressional
Monica Vernon,/candidate/73670/monica-vernon,lost,Democratic,2016,congressional
Dave Loebsack,/candidate/68964/dave-loebsack,won,Democratic,2016,congressional
Christopher Peters,/candidate/128045/christopher-peters,lost,Republican,2016,congressional
Claudia Addy,/candidate/175122/claudia-addy,lost,No Party Affiliation,2016,congressional
Joe Grandanette,/candidate/32502/joe-grandanette,lost,"No Party Affiliation, Republican",2016,congressional
Bryan Holder,/candidate/155344/bryan-holder,lost,Libertarian,2016,congressional
Jim Mowrer,/candidate/146169/jim-mowrer,lost,Democratic,2016,congressional
David Young,/candidate/155218/david-young,won,Republican,2016,congressional
Steve King,/candidate/10853/steve-king,won,Republican,2016,congressional
Kim Weaver,/candidate/168591/kim-weaver,lost,Democratic,2016,congressional
Mike Crapo,/candidate/26830/mike-crapo,won,Republican,2016,congressional
Jerry Sturgill,/candidate/168190/jerry-sturgill,lost,Democratic,2016,congressional
"Ray Writz, Jr.",/candidate/56774/ray-writz-jr,lost,Constitution,2016,congressional
Raúl Labrador,/candidate/57391/raul-labrador,won,Republican,2016,congressional
James Piotrowski,/candidate/168047/james-piotrowski,lost,Democratic,2016,congressional
Jennifer Martinez,/candidate/168194/jennifer-martinez,lost,Democratic,2016,congressional
Mike Simpson,/candidate/2917/mike-simpson,won,Republican,2016,congressional
Anthony Tomkins,/candidate/168192/anthony-tomkins,lost,Constitution,2016,congressional
Tammy Duckworth,/candidate/57442/tammy-duckworth,won,Democratic,2016,congressional
