name,url,status,party,year,election
Gabrielle Giffords,/candidate/28507/gabrielle-giffords,won,Democratic,2006,congressional
Randy Graf,/candidate/28163/randy-graf,lost,Republican,2006,congressional
David Nolan,/candidate/66137/david-nolan,lost,Libertarian,2006,congressional
Jay Quick,/candidate/69344/jay-quick,lost,Independent,2006,congressional
Todd Chretien,/candidate/59795/todd-chretien,lost,Green Party,2006,congressional
Marsha Feinland,/candidate/16581/marsha-feinland,lost,Peace and Freedom,2006,congressional
Dianne Feinstein,/candidate/53273/dianne-feinstein,won,Democratic,2006,congressional
Don Grundmann,/candidate/29304/don-grundmann,lost,,2006,congressional
Michael Metti,/candidate/16605/michael-metti,lost,Libertarian,2006,congressional
Richard Mountjoy,/candidate/3590/richard-mountjoy,lost,Republican,2006,congressional
Pamela Elizondo,/candidate/16873/pamela-elizondo,lost,Green,2006,congressional
John Jones,/candidate/56547/john-jones,lost,Republican,2006,congressional
Timothy Stock,/candidate/56548/timothy-stock,lost,Peace and Freedom,2006,congressional
Mike Thompson,/candidate/3564/mike-thompson,won,Democratic,2006,congressional
"Wally Herger, Jr.",/candidate/26728/wally-herger-jr,won,Republican,2006,congressional
E. Kent Hinesley,/candidate/57043/e-kent-hinesley,lost,Libertarian,2006,congressional
Arjinderpal Singh Sekhon,/candidate/28846/arjinderpal-singh-sekhon,lost,Democratic,2006,congressional
William Durston,/candidate/59796/william-durston,lost,Democratic,2006,congressional
Dan Lungren,/candidate/16730/dan-lungren,won,Republican,2006,congressional
Mike Roskey,/candidate/59797/mike-roskey,lost,Peace and Freedom,2006,congressional
Art Tuma,/candidate/16540/art-tuma,lost,Libertarian,2006,congressional
Charles Brown,/candidate/59800/charles-brown,lost,Democratic,2006,congressional
John Doolittle,/candidate/26743/john-doolittle,won,Republican,2006,congressional
Dan Warren,/candidate/59802/dan-warren,lost,Libertarian,2006,congressional
Jeff Kravitz,/candidate/59804/jeff-kravitz,lost,Green,2006,congressional
Doris Matsui,/candidate/28593/doris-matsui,won,Democratic,2006,congressional
John Reiger,/candidate/29583/john-reiger,lost,Peace and Freedom,2006,congressional
Xiaochin Claire Yan,/candidate/59803/xiaochin-claire-yan,lost,Republican,2006,congressional
Richard Friesen,/candidate/59807/richard-friesen,lost,Libertarian,2006,congressional
Todd Lewis Hooper,/candidate/59806/todd-lewis-hooper,lost,Republican,2006,congressional
Lynn Woolsey,/candidate/26733/lynn-woolsey,won,Democratic,2006,congressional
Camden McConnell,/candidate/59809/camden-mcconnell,lost,Libertarian,2006,congressional
George Miller,/candidate/26734/george-miller,won,Democratic,2006,congressional
Philip Berg,/candidate/59813/philip-berg,lost,Libertarian,2006,congressional
Mike DeNunzio,/candidate/59810/mike-denunzio,lost,Republican,2006,congressional
Kristine Keefer,/candidate/59812/kristine-keefer,lost,Green,2006,congressional
Nancy Pelosi,/candidate/26732/nancy-pelosi,won,Democratic,2006,congressional
Jim Eyer,/candidate/29081/jim-eyer,lost,Libertarian,2006,congressional
Barbara Lee,/candidate/8315/barbara-lee,won,Democratic,2006,congressional
"John den Dulk, Jr.",/candidate/59814/john-den-dulk-jr,lost,Republican,2006,congressional
Darcy Pearl Linn,/candidate/59815/darcy-pearl-linn,lost,Republican,2006,congressional
Ellen Tauscher,/candidate/94/ellen-tauscher,won,Democratic,2006,congressional
Jerry McNerney,/candidate/29474/jerry-mcnerney,won,Democratic,2006,congressional
Richard Pombo,/candidate/26740/richard-pombo,lost,Republican,2006,congressional
Tom Lantos,/candidate/26739/tom-lantos,won,Democratic,2006,congressional
Mike Moloney,/candidate/16877/mike-moloney,lost,Republican,2006,congressional
George Bruno,/candidate/29753/george-bruno,lost,Republican,2006,congressional
Pete Stark,/candidate/26736/pete-stark,won,Democratic,2006,congressional
Carol Brouillet,/candidate/56920/carol-brouillet,lost,Green,2006,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,2006,congressional
Brian Holtz,/candidate/29084/brian-holtz,lost,Libertarian,2006,congressional
Thomas Robinson Smith,/candidate/56919/thomas-robinson-smith,lost,Republican,2006,congressional
Raymond Chukwu,/candidate/29475/raymond-chukwu,lost,Republican,2006,congressional
Mike Honda,/candidate/9674/mike-honda,won,Democratic,2006,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,2006,congressional
Charel Winston,/candidate/56921/charel-winston,lost,Republican,2006,congressional
Anthony De Maio,/candidate/56922/anthony-de-maio,lost,Republican,2006,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,2006,congressional
Dennis Cardoza,/candidate/9680/dennis-cardoza,won,Democratic,2006,congressional
John Kanno,/candidate/57147/john-kanno,lost,Republican,2006,congressional
T.J. Cox,/candidate/57197/tj-cox,lost,Democratic,2006,congressional
George Radanovich,/candidate/21911/george-radanovich,won,Republican,2006,congressional
Jim Costa,/candidate/3577/jim-costa,won,Democratic,2006,congressional
Ernest Steven Haze,/candidate/57314/ernest-steven-haze,lost,Democratic,2006,congressional
John Roger Miller,/candidate/57315/john-roger-miller,lost,Green,2006,congressional
Devin Nunes,/candidate/16725/devin-nunes,won,Republican,2006,congressional
Sharon Beery,/candidate/57213/sharon-beery,lost,Democratic,2006,congressional
Kevin McCarthy,/candidate/28918/kevin-mccarthy,won,Republican,2006,congressional
Lois Capps,/candidate/16886/lois-capps,won,Democratic,2006,congressional
Victor Tognazzini,/candidate/58040/victor-tognazzini,lost,Republican,2006,congressional
Elton Gallegly,/candidate/26750/elton-gallegly,won,Republican,2006,congressional
Jill Martinez,/candidate/59818/jill-martinez,lost,Democratic,2006,congressional
David Erickson,/candidate/59821/david-erickson,lost,Libertarian,2006,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,2006,congressional
Robert Rodriguez,/candidate/59820/robert-rodriguez,lost,Democratic,2006,congressional
Ted Brown,/candidate/9771/ted-brown,lost,Libertarian,2006,congressional
David Dreier,/candidate/26765/david-dreier,won,Republican,2006,congressional
Elliott Graham,/candidate/58178/elliott-graham,lost,,2006,congressional
Cynthia Rodriguez Matthews,/candidate/28822/cynthia-rodriguez-matthews,lost,Democratic,2006,congressional
Peter Hankwitz,/candidate/58179/peter-hankwitz,lost,Republican,2006,congressional
Brad Sherman,/candidate/142/brad-sherman,won,Democratic,2006,congressional
Howard Berman,/candidate/26756/howard-berman,won,Democratic,2006,congressional
Byron De Lear,/candidate/57308/byron-de-lear,lost,Green,2006,congressional
Stanley Kimmel Kesselman,/candidate/57307/stanley-kimmel-kesselman,lost,Republican,2006,congressional
Kelley Ross,/candidate/9758/kelley-ross,lost,Libertarian,2006,congressional
William Bodell,/candidate/28722/william-bodell,lost,Republican,2006,congressional
Jim Keller,/candidate/58183/jim-keller,lost,Libertarian,2006,congressional
Lynda Llamas,/candidate/58184/lynda-llamas,lost,Peace and Freedom,2006,congressional
William Paparian,/candidate/58182/william-paparian,lost,Green,2006,congressional
Adam Schiff,/candidate/9489/adam-schiff,won,Democratic,2006,congressional
Adele Cannon,/candidate/58186/adele-cannon,lost,Peace and Freedom,2006,congressional
David Nelson Jones,/candidate/58185/david-nelson-jones,lost,Republican,2006,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,2006,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,2006,congressional
Leland Thomas Faegre,/candidate/16793/leland-thomas-faegre,lost,Libertarian,2006,congressional
Hilda Solis,/candidate/3585/hilda-solis,won,Democratic,2006,congressional
Diane Watson,/candidate/3587/diane-watson,won,Democratic,2006,congressional
Wayne Miller,/candidate/16538/wayne-miller,lost,Republican,2006,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,2006,congressional
Paul Ireland,/candidate/57293/paul-ireland,lost,Libertarian,2006,congressional
Gordon Michael Mego,/candidate/505/gordon-michael-mego,lost,,2006,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,2006,congressional
Mike Binkley,/candidate/165/mike-binkley,lost,Libertarian,2006,congressional
Brian Gibson,/candidate/57295/brian-gibson,lost,Republican,2006,congressional
Jane Harman,/candidate/26768/jane-harman,won,Democratic,2006,congressional
James Smith,/candidate/29599/james-smith,lost,Peace and Freedom,2006,congressional
Peter Mathews,/candidate/29305/peter-mathews,lost,Democratic,2006,congressional
Juanita Millender-McDonald,/candidate/183/juanita-millender-mcdonald,won,Democratic,2006,congressional
Herbert Peters,/candidate/29387/herbert-peters,lost,Libertarian,2006,congressional
Grace Napolitano,/candidate/8393/grace-napolitano,won,Democratic,2006,congressional
Sidney Street,/candidate/57316/sidney-street,lost,Republican,2006,congressional
James Andion,/candidate/57277/james-andion,lost,Republican,2006,congressional
Linda Sánchez,/candidate/29674/linda-sanchez,won,Democratic,2006,congressional
Florice Orea Hoffman,/candidate/57278/florice-orea-hoffman,lost,Democratic,2006,congressional
Philip Inman,/candidate/56905/philip-inman,lost,Libertarian,2006,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,2006,congressional
Louie Contreras,/candidate/56906/louie-contreras,lost,Democratic,2006,congressional
Jerry Lewis,/candidate/26769/jerry-lewis,won,Republican,2006,congressional
Gary Miller,/candidate/8346/gary-miller,won,Republican,2006,congressional
"Joe Baca, Sr.",/candidate/8039/joe-baca-sr,won,Democratic,2006,congressional
Scott Folkens,/candidate/56907/scott-folkens,lost,Republican,2006,congressional
Kevin Akin,/candidate/195/kevin-akin,lost,Peace and Freedom,2006,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,2006,congressional
Louis Vandenberg,/candidate/29449/louis-vandenberg,lost,Democratic,2006,congressional
Mary Bono Mack,/candidate/1434/mary-bono-mack,won,Republican,2006,congressional
David Roth,/candidate/57327/david-roth,lost,Democratic,2006,congressional
Martin Schwimmer,/candidate/57328/martin-schwimmer,unknown,Democratic,2006,congressional
Jim Brandt,/candidate/28738/jim-brandt,lost,Democratic,2006,congressional
Dennis Chang,/candidate/57329/dennis-chang,lost,Libertarian,2006,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,2006,congressional
Tan Nguyen,/candidate/29746/tan-nguyen,lost,Republican,2006,congressional
Loretta Sanchez,/candidate/203/loretta-sanchez,won,Democratic,2006,congressional
John Campbell III,/candidate/29368/john-campbell-iii,won,Republican,2006,congressional
Bruce David Cohen,/candidate/28750/bruce-david-cohen,lost,Libertarian,2006,congressional
Steve Young,/candidate/58713/steve-young,lost,Democratic,2006,congressional
Jeeni Criscenzo,/candidate/56909/jeeni-criscenzo,lost,Democratic,2006,congressional
Lars Grossmith,/candidate/29434/lars-grossmith,lost,Libertarian,2006,congressional
Darrell Issa,/candidate/16553/darrell-issa,won,Republican,2006,congressional
Brian Bilbray,/candidate/21916/brian-bilbray,won,Republican,2006,congressional
Francine Busby,/candidate/28563/francine-busby,lost,Democratic,2006,congressional
William Griffith,/candidate/29048/william-griffith,unknown,Independent,2006,congressional
Paul King,/candidate/16614/paul-king,lost,Libertarian,2006,congressional
Miriam McCombe Clark,/candidate/220/miriam-mccombe-clark,lost,Peace and Freedom,2006,congressional
Bob Filner,/candidate/26774/bob-filner,won,Democratic,2006,congressional
Dan Litwin,/candidate/57353/dan-litwin,lost,Libertarian,2006,congressional
Blake Linden Miles,/candidate/29672/blake-linden-miles,lost,Republican,2006,congressional
Mike Benoit,/candidate/29420/mike-benoit,lost,Libertarian,2006,congressional
Duncan Hunter,/candidate/26776/duncan-hunter,won,Republican,2006,congressional
John Rinaldi,/candidate/57343/john-rinaldi,lost,Democratic,2006,congressional
Susan Davis,/candidate/8168/susan-davis,won,Democratic,2006,congressional
Ernest Lippe,/candidate/212/ernest-lippe,lost,Libertarian,2006,congressional
John Woodrum,/candidate/57357/john-woodrum,lost,Republican,2006,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,2006,congressional
Thomas Kelly,/candidate/69358/thomas-kelly,lost,Green,2006,congressional
Joseph Calhoun,/candidate/69360/joseph-calhoun,lost,Green,2006,congressional
Rich Mancuso,/candidate/65569/rich-mancuso,lost,Republican,2006,congressional
Norman Olsen,/candidate/53429/norman-olsen,lost,Libertarian,2006,congressional
Mark Udall,/candidate/12329/mark-udall,won,Democratic,2006,congressional
John Salazar,/candidate/29778/john-salazar,won,Democratic,2006,congressional
Bert Sargent,/candidate/66093/bert-sargent,lost,Libertarian,2006,congressional
Scott Tipton,/candidate/65403/scott-tipton,lost,Republican,2006,congressional
Eric Eidsness,/candidate/69364/eric-eidsness,lost,Reform,2006,congressional
Marilyn Musgrave,/candidate/2703/marilyn-musgrave,won,Republican,2006,congressional
Angie Paccione,/candidate/29829/angie-paccione,lost,Democratic,2006,congressional
John Fawcett,/candidate/66296/john-fawcett,lost,Democratic,2006,congressional
Doug Lamborn,/candidate/2698/doug-lamborn,won,Republican,2006,congressional
Tom Tancredo,/candidate/17030/tom-tancredo,won,Republican,2006,congressional
Bill Winter,/candidate/65320/bill-winter,lost,Democratic,2006,congressional
Jack Woehr,/candidate/16966/jack-woehr,lost,Libertarian,2006,congressional
Dave Chandler,/candidate/29783/dave-chandler,lost,Green,2006,congressional
Roger McCarville,/candidate/69365/roger-mccarville,lost,American Constitution Party,2006,congressional
Rick O'Donnell,/candidate/29839/rick-odonnell,lost,Republican,2006,congressional
Ed Perlmutter,/candidate/2653/ed-perlmutter,won,Democratic,2006,congressional
Ralph Ferrucci,/candidate/30513/ralph-ferrucci,lost,Green,2006,congressional
Timothy Knibbs,/candidate/746/timothy-knibbs,lost,Concerned Citizens,2006,congressional
Ned Lamont,/candidate/68381/ned-lamont,lost,Democratic,2006,congressional
Joe Lieberman,/candidate/53278/joe-lieberman,won,Connecticut For Lieberman,2006,congressional
Alan Schlesinger,/candidate/65938/alan-schlesinger,lost,Republican,2006,congressional
John Larson,/candidate/17188/john-larson,won,Democratic,2006,congressional
Scott MacLean,/candidate/68380/scott-maclean,lost,Republican,2006,congressional
Joe Courtney,/candidate/30333/joe-courtney,won,Democratic,2006,congressional
Robert Ruhl Simmons,/candidate/7274/robert-ruhl-simmons,lost,Republican,2006,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,2006,congressional
Daniel Sumrall,/candidate/65766/daniel-sumrall,lost,Green,2006,congressional
Joseph Vollano,/candidate/66211/joseph-vollano,lost,Republican,2006,congressional
Richard Duffee,/candidate/68807/richard-duffee,lost,Green,2006,congressional
Diane Farrell,/candidate/30479/diane-farrell,lost,Democratic,2006,congressional
Philip Maymin,/candidate/69392/philip-maymin,lost,Libertarian,2006,congressional
Christopher Shays,/candidate/26789/christopher-shays,won,Republican,2006,congressional
Nancy Johnson,/candidate/26791/nancy-johnson,lost,Republican,2006,congressional
Chris Murphy,/candidate/17189/chris-murphy,won,Democratic,2006,congressional
Tom Carper,/candidate/22421/tom-carper,won,Democratic,2006,congressional
William Morris,/candidate/30697/william-morris,lost,Libertarian,2006,congressional
Jan Ting,/candidate/68994/jan-ting,lost,Republican,2006,congressional
Michael Berg,/candidate/68995/michael-berg,lost,Green,2006,congressional
Mike Castle,/candidate/26792/mike-castle,won,Republican,2006,congressional
Karen Hartley-Nagle,/candidate/30685/karen-hartley-nagle,lost,Independent Party of Delaware,2006,congressional
Dennis Spivack,/candidate/68997/dennis-spivack,lost,Democratic,2006,congressional
Floyd Ray Frazier,/candidate/68206/floyd-ray-frazier,lost,No Party Affiliation,2006,congressional
Katherine Harris,/candidate/1617/katherine-harris,lost,Republican,2006,congressional
Brian Moore,/candidate/30971/brian-moore,lost,No Party Affiliation,2006,congressional
"Bill Nelson, Sr.",/candidate/1606/bill-nelson-sr,won,Democratic,2006,congressional
Belinda Noah,/candidate/1629/belinda-noah,lost,No Party Affiliation,2006,congressional
Lawrence Scott,/candidate/65038/lawrence-scott,lost,Write-In,2006,congressional
Bernard Senter,/candidate/65039/bernard-senter,lost,Write-In,2006,congressional
Roy Tanner,/candidate/65040/roy-tanner,lost,No Party Affiliation,2006,congressional
Jeff Miller,/candidate/17276/jeff-miller,won,Republican,2006,congressional
Joe Roberts,/candidate/67141/joe-roberts,lost,Democratic,2006,congressional
"Allen Boyd, Jr.",/candidate/729/allen-boyd-jr,won,Democratic,2006,congressional
Corrine Brown,/candidate/26797/corrine-brown,won,Democratic,2006,congressional
John Blade,/candidate/67142/john-blade,lost,Write-In,2006,congressional
Ander Crenshaw,/candidate/31130/ander-crenshaw,won,Republican,2006,congressional
Robert Harms,/candidate/65568/robert-harms,lost,Democratic,2006,congressional
Ginny Brown-Waite,/candidate/8077/ginny-brown-waite,won,Republican,2006,congressional
John Russell,/candidate/30887/john-russell,lost,Democratic,2006,congressional
David Bruderly,/candidate/30946/david-bruderly,lost,Democratic,2006,congressional
Cliff Stearns,/candidate/26803/cliff-stearns,won,Republican,2006,congressional
John Chagnon,/candidate/68040/john-chagnon,lost,Democratic,2006,congressional
John Mica,/candidate/26805/john-mica,won,Republican,2006,congressional
Clay Hill,/candidate/17325/clay-hill,lost,Write-In,2006,congressional
Wes Hoaglund,/candidate/68186/wes-hoaglund,lost,No Party Affiliation,2006,congressional
Richard Keller,/candidate/30865/richard-keller,won,Republican,2006,congressional
D.J. Mauro,/candidate/68187/dj-mauro,lost,Write-In,2006,congressional
Larry Sapp,/candidate/68188/larry-sapp,lost,Write-In,2006,congressional
Charlie Stuart,/candidate/68189/charlie-stuart,lost,Democratic,2006,congressional
Gus Bilirakis,/candidate/17318/gus-bilirakis,won,Republican,2006,congressional
Phyllis Busansky,/candidate/68190/phyllis-busansky,lost,Democratic,2006,congressional
Andrew Pasayan,/candidate/31250/andrew-pasayan,lost,Write-In,2006,congressional
Salvatore Fiorella,/candidate/68192/salvatore-fiorella,lost,Write-In,2006,congressional
Samm Simpson,/candidate/68193/samm-simpson,lost,Democratic,2006,congressional
Bill Young,/candidate/26802/bill-young,won,Republican,2006,congressional
"Eddie Adams, Jr.",/candidate/68194/eddie-adams-jr,lost,Republican,2006,congressional
Kathy Castor,/candidate/53825/kathy-castor,won,Democratic,2006,congressional
Jim Greenwald,/candidate/67139/jim-greenwald,lost,Write-In,2006,congressional
R.J. Spencer,/candidate/68062/rj-spencer,lost,Write-In,2006,congressional
Edward Bowlin III,/candidate/67302/edward-bowlin-iii,lost,No Party Affiliation,2006,congressional
Adam Putnam,/candidate/12913/adam-putnam,won,Republican,2006,congressional
Joe Viscusi,/candidate/66246/joe-viscusi,lost,No Party Affiliation,2006,congressional
Vern Buchanan,/candidate/66247/vern-buchanan,won,Republican,2006,congressional
Christine Jennings,/candidate/31020/christine-jennings,lost,Democratic,2006,congressional
Dan,/candidate/66243/dan,lost,Write-In,2006,congressional
Richard Grayson,/candidate/874/richard-grayson,lost,Write-In,2006,congressional
Connie Mack IV,/candidate/53996/connie-mack-iv,won,Republican,2006,congressional
Robert Neeld,/candidate/30998/robert-neeld,lost,Democratic,2006,congressional
"Robert Bowman, Sr.",/candidate/67893/robert-bowman-sr,lost,Democratic,2006,congressional
David Weldon,/candidate/22159/david-weldon,won,Republican,2006,congressional
Mark Foley,/candidate/22160/mark-foley,lost,Republican,2006,congressional
Tim Mahoney,/candidate/68195/tim-mahoney,won,Democratic,2006,congressional
Emmie Lee Ross,/candidate/68196/emmie-lee-ross,lost,No Party Affiliation,2006,congressional
"Kendrick Meek, Sr.",/candidate/8092/kendrick-meek-sr,won,Democratic,2006,congressional
Eric Simpson,/candidate/68198/eric-simpson,lost,Write-In,2006,congressional
David Patlak,/candidate/68200/david-patlak,lost,Democratic,2006,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,2006,congressional
Margaret Trowe,/candidate/68201/margaret-trowe,lost,Write-In,2006,congressional
Robert Wexler,/candidate/882/robert-wexler,won,Democratic,2006,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2006,congressional
Lincoln Diaz-Balart,/candidate/26796/lincoln-diaz-balart,won,Republican,2006,congressional
Frank Gonzalez,/candidate/31279/frank-gonzalez,lost,Democratic,2006,congressional
Neil Evangelista,/candidate/30920/neil-evangelista,lost,No Party Affiliation,2006,congressional
Ron Klein,/candidate/24261/ron-klein,won,Democratic,2006,congressional
"E. Clay Shaw, Jr.",/candidate/26809/e-clay-shaw-jr,lost,Republican,2006,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,2006,congressional
Clint Curtis,/candidate/68202/clint-curtis,lost,Democratic,2006,congressional
Tom Feeney,/candidate/12856/tom-feeney,won,Republican,2006,congressional
Michael Calderin,/candidate/68204/michael-calderin,lost,Democratic,2006,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2006,congressional
Jack Kingston,/candidate/26816/jack-kingston,won,Republican,2006,congressional
Jim Nelson,/candidate/65213/jim-nelson,lost,Democratic,2006,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2006,congressional
Bradley Hughes,/candidate/65208/bradley-hughes,lost,Republican,2006,congressional
Mike McGraw,/candidate/65214/mike-mcgraw,lost,Democratic,2006,congressional
Lynn Westmoreland,/candidate/8001/lynn-westmoreland,won,Republican,2006,congressional
Catherine Davis,/candidate/31759/catherine-davis,lost,Republican,2006,congressional
"Hank Johnson, Jr.",/candidate/68070/hank-johnson-jr,won,Democratic,2006,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,2006,congressional
Tom Price,/candidate/11853/tom-price,won,Republican,2006,congressional
Steve Sinton,/candidate/66299/steve-sinton,lost,Democratic,2006,congressional
Allan Burns,/candidate/68071/allan-burns,lost,Democratic,2006,congressional
John Linder,/candidate/26825/john-linder,won,Republican,2006,congressional
Michael Collins,/candidate/26818/michael-collins,lost,Republican,2006,congressional
Jim Marshall,/candidate/31916/jim-marshall,won,Democratic,2006,congressional
John Bradbury,/candidate/67977/john-bradbury,lost,Democratic,2006,congressional
Nathan Deal,/candidate/26824/nathan-deal,won,Republican,2006,congressional
Bob Longwith,/candidate/67978/bob-longwith,lost,Democratic,2006,congressional
R. Terry Holley,/candidate/31692/r-terry-holley,lost,Democratic,2006,congressional
"Charles Norwood, Jr.",/candidate/22030/charles-norwood-jr,won,Republican,2006,congressional
Phil Gingrey,/candidate/17644/phil-gingrey,won,Republican,2006,congressional
Patrick Samuel Pillion,/candidate/66297/patrick-samuel-pillion,lost,Democratic,2006,congressional
John Barrow,/candidate/31780/john-barrow,won,Democratic,2006,congressional
Max Burns,/candidate/32069/max-burns,lost,Republican,2006,congressional
Deborah Honeycutt,/candidate/66356/deborah-honeycutt,lost,Republican,2006,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2006,congressional
"Daniel Akaka, Sr.",/candidate/53286/daniel-akaka-sr,won,Democratic,2006,congressional
Charles Amsterdam,/candidate/67288/charles-amsterdam,lost,No Party,2006,congressional
Jerry Carter,/candidate/67101/jerry-carter,unknown,No Party,2006,congressional
Gerald Coffee,/candidate/32153/gerald-coffee,unknown,Republican,2006,congressional
Edward Koch,/candidate/65748/edward-koch,unknown,Republican,2006,congressional
"Jeff Mallan, Jr.",/candidate/1189/jeff-mallan-jr,lost,Libertarian,2006,congressional
Cynthia Thielen,/candidate/2606/cynthia-thielen,lost,Republican,2006,congressional
Neil Abercrombie,/candidate/26827/neil-abercrombie,won,Democratic,2006,congressional
Rodney Aka,/candidate/65014/rodney-aka,unknown,No Party,2006,congressional
Richard Hough II,/candidate/65750/richard-hough-ii,lost,Republican,2006,congressional
Kirk Caldwell,/candidate/67261/kirk-caldwell,unknown,Republican,2006,congressional
Daniel De Gracia II,/candidate/65753/daniel-de-gracia-ii,unknown,Democratic,2006,congressional
Mike Gabbard,/candidate/67633/mike-gabbard,unknown,Republican,2006,congressional
Christopher Hannigan,/candidate/67623/christopher-hannigan,unknown,No Party,2006,congressional
