name,url,status,party,year,election
Blanca Guerra,/candidate/141235/blanca-guerra,lost,Libertarian,2012,congressional
Gabby Saucedo Mercer,/candidate/141236/gabby-saucedo-mercer,lost,Republican,2012,congressional
Paul Gosar,/candidate/123491/paul-gosar,won,Republican,2012,congressional
Richard Grayson,/candidate/874/richard-grayson,lost,Americans Elect,2012,congressional
Joe Pamelia,/candidate/141239/joe-pamelia,lost,Libertarian,2012,congressional
Johnnie Robinson,/candidate/141237/johnnie-robinson,lost,Democratic,2012,congressional
Spencer Morgan,/candidate/141242/spencer-morgan,lost,Democratic,2012,congressional
Matt Salmon,/candidate/22184/matt-salmon,won,Republican,2012,congressional
Jack Anderson,/candidate/141243/jack-anderson,lost,Libertarian,2012,congressional
Matt Jette,/candidate/123535/matt-jette,lost,Democratic,2012,congressional
Mark Salazar,/candidate/143437/mark-salazar,lost,Green,2012,congressional
David Schweikert,/candidate/106387/david-schweikert,won,Republican,2012,congressional
Joe Cobb,/candidate/68729/joe-cobb,lost,Libertarian,2012,congressional
Ed Pastor,/candidate/26719/ed-pastor,won,Democratic,2012,congressional
Ron Barber,/candidate/137292/ron-barber,lost,Democratic,2012,congressional
Jesse Kelly,/candidate/123529/jesse-kelly,lost,Republican,2012,congressional
Charlie Manolakis,/candidate/137296/charlie-manolakis,lost,Green Party,2012,congressional
Stephen Dolgos,/candidate/141244/stephen-dolgos,lost,Other,2012,congressional
Trent Franks,/candidate/28399/trent-franks,won,Republican,2012,congressional
Gene Scharer,/candidate/141245/gene-scharer,lost,Democratic,2012,congressional
Powell Gammill,/candidate/28430/powell-gammill,lost,Libertarian,2012,congressional
Vernon Parker,/candidate/123505/vernon-parker,lost,Republican,2012,congressional
Kyrsten Sinema,/candidate/28338/kyrsten-sinema,won,Democratic,2012,congressional
Elizabeth Emken,/candidate/120046/elizabeth-emken,lost,Republican,2012,congressional
Dianne Feinstein,/candidate/53273/dianne-feinstein,won,Democratic,2012,congressional
Doug LaMalfa,/candidate/29713/doug-lamalfa,won,Republican,2012,congressional
Jim Reed,/candidate/120029/jim-reed,lost,Democratic,2012,congressional
Jared Huffman,/candidate/59849/jared-huffman,won,Democratic,2012,congressional
Daniel Roberts,/candidate/136143/daniel-roberts,lost,Republican,2012,congressional
John Garamendi,/candidate/29664/john-garamendi,won,Democratic,2012,congressional
Kimberly Vann,/candidate/82173/kimberly-vann,lost,Republican,2012,congressional
Tom McClintock,/candidate/9715/tom-mcclintock,won,Republican,2012,congressional
Jack Uppal,/candidate/136148/jack-uppal,lost,Democratic,2012,congressional
"Joseph Loftin, Jr.",/candidate/138265/joseph-loftin-jr,lost,Republican,2012,congressional
Mike Thompson,/candidate/3564/mike-thompson,won,Democratic,2012,congressional
Doris Matsui,/candidate/28593/doris-matsui,won,Democratic,2012,congressional
"Joseph McCray, Sr.",/candidate/138266/joseph-mccray-sr,lost,Republican,2012,congressional
Ami Bera,/candidate/120030/ami-bera,won,Democratic,2012,congressional
Dan Lungren,/candidate/16730/dan-lungren,lost,Republican,2012,congressional
Paul Cook,/candidate/58121/paul-cook,won,Republican,2012,congressional
Gregg Imus,/candidate/136165/gregg-imus,lost,Republican,2012,congressional
Ricky Gill,/candidate/136175/ricky-gill,lost,Republican,2012,congressional
Jerry McNerney,/candidate/29474/jerry-mcnerney,won,Democratic,2012,congressional
Jeff Denham,/candidate/28769/jeff-denham,won,Republican,2012,congressional
Jose Hernandez,/candidate/136183/jose-hernandez,lost,Democratic,2012,congressional
Virginia Fuller,/candidate/104245/virginia-fuller,lost,Republican,2012,congressional
George Miller,/candidate/26734/george-miller,won,Democratic,2012,congressional
John Dennis,/candidate/120040/john-dennis,lost,Republican,2012,congressional
Nancy Pelosi,/candidate/26732/nancy-pelosi,won,Democratic,2012,congressional
Barbara Lee,/candidate/8315/barbara-lee,won,Democratic,2012,congressional
Marilyn Singleton,/candidate/136202/marilyn-singleton,lost,Independent,2012,congressional
Deborah Bacigalupi,/candidate/138275/deborah-bacigalupi,lost,Republican,2012,congressional
Jackie Speier,/candidate/8425/jackie-speier,won,Democratic,2012,congressional
Pete Stark,/candidate/26736/pete-stark,lost,Democratic,2012,congressional
Eric Swalwell,/candidate/129529/eric-swalwell,won,Democratic,2012,congressional
Jim Costa,/candidate/3577/jim-costa,won,Democratic,2012,congressional
Brian Whelan,/candidate/136223/brian-whelan,lost,Republican,2012,congressional
Mike Honda,/candidate/9674/mike-honda,won,Democratic,2012,congressional
Evelyn Li,/candidate/138277/evelyn-li,lost,Republican,2012,congressional
Dave Chapman,/candidate/120053/dave-chapman,lost,Republican,2012,congressional
Anna Eshoo,/candidate/26741/anna-eshoo,won,Democratic,2012,congressional
Zoe Lofgren,/candidate/21899/zoe-lofgren,won,Democratic,2012,congressional
Robert Murray,/candidate/104372/robert-murray,lost,Republican,2012,congressional
Sam Farr,/candidate/26745/sam-farr,won,Democratic,2012,congressional
Jeffrey Taylor,/candidate/104265/jeffrey-taylor,lost,Republican,2012,congressional
John Hernandez,/candidate/29743/john-hernandez,lost,Democratic,2012,congressional
David Valadao,/candidate/120200/david-valadao,won,Republican,2012,congressional
Otto Lee,/candidate/70871/otto-lee,lost,Democratic,2012,congressional
Devin Nunes,/candidate/16725/devin-nunes,won,Republican,2012,congressional
Kevin McCarthy,/candidate/28918/kevin-mccarthy,won,Republican,2012,congressional
Terry Phillips,/candidate/136302/terry-phillips,lost,Independent,2012,congressional
Lois Capps,/candidate/16886/lois-capps,won,Democratic,2012,congressional
Abel Maldonado,/candidate/16814/abel-maldonado,lost,Republican,2012,congressional
Buck McKeon,/candidate/26755/buck-mckeon,won,Republican,2012,congressional
Lee Rogers,/candidate/136338/lee-rogers,lost,Democratic,2012,congressional
Julia Brownley,/candidate/59904/julia-brownley,won,Democratic,2012,congressional
Tony Strickland,/candidate/16765/tony-strickland,lost,Republican,2012,congressional
Judy Chu,/candidate/16539/judy-chu,won,Democratic,2012,congressional
Jack Orswell,/candidate/137159/jack-orswell,lost,Republican,2012,congressional
Phil Jennerjahn,/candidate/120092/phil-jennerjahn,lost,Republican,2012,congressional
Adam Schiff,/candidate/9489/adam-schiff,won,Democratic,2012,congressional
Tony Cárdenas,/candidate/9754/tony-cardenas,won,Democratic,2012,congressional
"David Hernandez, Jr.",/candidate/29476/david-hernandez-jr,lost,No Party Affiliation,2012,congressional
Howard Berman,/candidate/26756/howard-berman,lost,Democratic,2012,congressional
Brad Sherman,/candidate/142/brad-sherman,won,Democratic,2012,congressional
Robert Dutton,/candidate/28838/robert-dutton,lost,Republican,2012,congressional
Gary Miller,/candidate/8346/gary-miller,won,Republican,2012,congressional
Norma Macias,/candidate/126793/norma-macias,lost,,2012,congressional
David Miller,/candidate/120297/david-miller,lost,Republican,2012,congressional
Grace Napolitano,/candidate/8393/grace-napolitano,won,Democratic,2012,congressional
Bill Bloomfield,/candidate/137164/bill-bloomfield,lost,Independent,2012,congressional
Henry Waxman,/candidate/26753/henry-waxman,won,Democratic,2012,congressional
Xavier Becerra,/candidate/26754/xavier-becerra,won,Democratic,2012,congressional
Stephen Smith,/candidate/120088/stephen-smith,lost,Republican,2012,congressional
"Joe Baca, Sr.",/candidate/8039/joe-baca-sr,lost,Democratic,2012,congressional
Gloria Negrete McLeod,/candidate/16492/gloria-negrete-mcleod,won,Democratic,2012,congressional
Mary Bono Mack,/candidate/1434/mary-bono-mack,lost,Republican,2012,congressional
Raul Ruiz,/candidate/136407/raul-ruiz,won,Democratic,2012,congressional
Karen Bass,/candidate/28963/karen-bass,won,Democratic,2012,congressional
Morgan Osborne,/candidate/142679/morgan-osborne,lost,Republican,2012,congressional
Benjamin Campos,/candidate/136408/benjamin-campos,lost,Republican,2012,congressional
Linda Sánchez,/candidate/29674/linda-sanchez,won,Democratic,2012,congressional
Jay Chen,/candidate/136411/jay-chen,lost,Democratic,2012,congressional
Ed Royce,/candidate/26772/ed-royce,won,Republican,2012,congressional
Lucille Roybal-Allard,/candidate/26766/lucille-roybal-allard,won,Democratic,2012,congressional
David Sanchez,/candidate/137169/david-sanchez,lost,Democratic,2012,congressional
Mark Takano,/candidate/22337/mark-takano,won,Democratic,2012,congressional
John Tavaglione,/candidate/82827/john-tavaglione,lost,Republican,2012,congressional
Ken Calvert,/candidate/26777/ken-calvert,won,Republican,2012,congressional
Michael Williamson,/candidate/104288/michael-williamson,lost,Democratic,2012,congressional
Bob Flores,/candidate/137171/bob-flores,lost,Democratic,2012,congressional
Maxine Waters,/candidate/26759/maxine-waters,won,Democratic,2012,congressional
Janice Hahn,/candidate/70502/janice-hahn,won,Democratic,2012,congressional
John Lauro,/candidate/137173/john-lauro,lost,,2012,congressional
Laura Richardson,/candidate/69508/laura-richardson,lost,Democratic,2012,congressional
John Campbell III,/candidate/29368/john-campbell-iii,won,Republican,2012,congressional
Sukhee Kang,/candidate/70190/sukhee-kang,lost,Democratic,2012,congressional
Jerry Hayden,/candidate/136416/jerry-hayden,lost,Republican,2012,congressional
Loretta Sanchez,/candidate/203/loretta-sanchez,won,Democratic,2012,congressional
Gary DeLong,/candidate/70448/gary-delong,lost,Republican,2012,congressional
Alan Lowenthal,/candidate/16469/alan-lowenthal,won,Democratic,2012,congressional
Dana Rohrabacher,/candidate/26763/dana-rohrabacher,won,Republican,2012,congressional
Ron Varasteh,/candidate/138296/ron-varasteh,lost,Democratic,2012,congressional
Darrell Issa,/candidate/16553/darrell-issa,won,Republican,2012,congressional
Jerry Tetalman,/candidate/136417/jerry-tetalman,lost,Democratic,2012,congressional
Duncan Hunter,/candidate/104308/duncan-hunter,won,Republican,2012,congressional
David Secor,/candidate/136419/david-secor,lost,Democratic,2012,congressional
Michael Crimmins,/candidate/104313/michael-crimmins,lost,Republican,2012,congressional
Juan Vargas,/candidate/29100/juan-vargas,won,Democratic,2012,congressional
Brian Bilbray,/candidate/21916/brian-bilbray,lost,Republican,2012,congressional
Scott Peters,/candidate/70351/scott-peters,won,Democratic,2012,congressional
Susan Davis,/candidate/8168/susan-davis,won,Democratic,2012,congressional
Nick Popaditch,/candidate/120116/nick-popaditch,lost,Republican,2012,congressional
Frank Atwood,/candidate/29779/frank-atwood,lost,Libertarian,2012,congressional
Diana DeGette,/candidate/561/diana-degette,won,Democratic,2012,congressional
Thomas Juniel,/candidate/142806/thomas-juniel,lost,Unaffiliated,2012,congressional
Danny Stroud,/candidate/125470/danny-stroud,lost,Republican,2012,congressional
Gary Swing,/candidate/14995/gary-swing,lost,Green Party,2012,congressional
Susan Hall,/candidate/142808/susan-hall,lost,Green Party,2012,congressional
Randy Luallin,/candidate/142807/randy-luallin,lost,Libertarian,2012,congressional
Kevin Lundberg,/candidate/16898/kevin-lundberg,lost,Republican,2012,congressional
Jared Polis,/candidate/106220/jared-polis,won,Democratic,2012,congressional
Tisha Casida,/candidate/135673/tisha-casida,lost,Unaffiliated,2012,congressional
Gregory Gilman,/candidate/125328/gregory-gilman,lost,Libertarian,2012,congressional
Sal Pace,/candidate/106588/sal-pace,lost,Democratic,2012,congressional
Scott Tipton,/candidate/65403/scott-tipton,won,Republican,2012,congressional
Doug Aden,/candidate/125329/doug-aden,lost,American Constitution Party,2012,congressional
Cory Gardner,/candidate/30004/cory-gardner,won,Republican,2012,congressional
Josh Gilliland,/candidate/142810/josh-gilliland,lost,Libertarian,2012,congressional
Brandon Shaffer,/candidate/29854/brandon-shaffer,lost,Democratic,2012,congressional
Dave Anderson,/candidate/135692/dave-anderson,lost,Independent,2012,congressional
Kenneth Harvell,/candidate/138589/kenneth-harvell,lost,American Constitution Party,2012,congressional
Doug Lamborn,/candidate/2698/doug-lamborn,won,Republican,2012,congressional
Misha Luzov,/candidate/142811/misha-luzov,lost,Green Party,2012,congressional
Jim Pirtle,/candidate/135691/jim-pirtle,lost,Libertarian,2012,congressional
Michael Coffman,/candidate/1535/michael-coffman,won,Republican,2012,congressional
Joe Miklosi,/candidate/106458/joe-miklosi,lost,Democratic,2012,congressional
Kathy Polhemus,/candidate/142813/kathy-polhemus,lost,Unaffiliated,2012,congressional
Patrick Provost,/candidate/142812/patrick-provost,lost,Libertarian,2012,congressional
Buck Bailey,/candidate/125345/buck-bailey,lost,Libertarian,2012,congressional
Douglas Campbell,/candidate/29892/douglas-campbell,lost,American Constitution Party,2012,congressional
"Joe Coors, Jr.",/candidate/135695/joe-coors-jr,lost,Republican,2012,congressional
Ed Perlmutter,/candidate/2653/ed-perlmutter,won,Democratic,2012,congressional
Linda McMahon,/candidate/126623/linda-mcmahon,lost,Republican,2012,congressional
Chris Murphy,/candidate/17189/chris-murphy,won,Democratic,2012,congressional
Paul Passarelli,/candidate/137606/paul-passarelli,lost,Libertarian,2012,congressional
Matthew Corey,/candidate/143349/matthew-corey,lost,No Party Affiliation,2012,congressional
Mike DeRosa,/candidate/53570/mike-derosa,lost,Green,2012,congressional
John Decker,/candidate/140896/john-decker,lost,Republican,2012,congressional
John Larson,/candidate/17188/john-larson,won,Democratic,2012,congressional
Colin Bennett,/candidate/30172/colin-bennett,lost,Green,2012,congressional
Joe Courtney,/candidate/30333/joe-courtney,won,Democratic,2012,congressional
Paul Formica,/candidate/68405/paul-formica,lost,Republican,2012,congressional
Daniel Reale,/candidate/128036/daniel-reale,lost,Libertarian,2012,congressional
Rosa DeLauro,/candidate/26788/rosa-delauro,won,Democratic,2012,congressional
Wayne Winsley,/candidate/137607/wayne-winsley,lost,Republican,2012,congressional
Jim Himes,/candidate/106744/jim-himes,won,Democratic,2012,congressional
Steve Obsitnik,/candidate/137591/steve-obsitnik,lost,Republican,2012,congressional
Elizabeth Esty,/candidate/72826/elizabeth-esty,won,Democratic,2012,congressional
John Pistone,/candidate/137599/john-pistone,lost,Independent,2012,congressional
Andrew Roraback,/candidate/7244/andrew-roraback,lost,Republican,2012,congressional
Bruce Majors,/candidate/141291/bruce-majors,lost,Libertarian Party,2012,congressional
Eleanor Norton,/candidate/775/eleanor-norton,won,Democratic,2012,congressional
Lino Stracuzzi,/candidate/137157/lino-stracuzzi,lost,DC Statehood Green Party,2012,congressional
Tom Carper,/candidate/22421/tom-carper,won,Democratic,2012,congressional
Andrew Groff,/candidate/143230/andrew-groff,lost,Green,2012,congressional
Alexander Pires,/candidate/143231/alexander-pires,lost,Independent,2012,congressional
Kevin Wade,/candidate/143229/kevin-wade,lost,Republican,2012,congressional
Bernie August,/candidate/143232/bernie-august,lost,Green,2012,congressional
"John Carney, Jr.",/candidate/53658/john-carney-jr,won,Democratic,2012,congressional
Scott Gesty,/candidate/142559/scott-gesty,lost,Libertarian,2012,congressional
Thomas Kovach,/candidate/110895/thomas-kovach,lost,Republican,2012,congressional
Piotr Blass,/candidate/31261/piotr-blass,lost,Write-In,2012,congressional
Chris Borgia,/candidate/137896/chris-borgia,lost,"Independent, No Party Affiliation",2012,congressional
Naomi Craine,/candidate/22311/naomi-craine,lost,Write-In,2012,congressional
Bill Gaylor,/candidate/137897/bill-gaylor,lost,"Independent, No Party Affiliation",2012,congressional
Lionel Long,/candidate/142607/lionel-long,lost,Write-In,2012,congressional
Connie Mack IV,/candidate/53996/connie-mack-iv,lost,Republican,2012,congressional
Robert Monroe,/candidate/142608/robert-monroe,lost,Write-In,2012,congressional
"Bill Nelson, Sr.",/candidate/1606/bill-nelson-sr,won,Democratic,2012,congressional
Lawrence Scott,/candidate/65038/lawrence-scott,lost,Write-In,2012,congressional
Jim Bryan,/candidate/107652/jim-bryan,lost,Democratic,2012,congressional
William Drummond II,/candidate/137617/william-drummond-ii,lost,Write-In,2012,congressional
Calen Fretts,/candidate/137616/calen-fretts,lost,Libertarian,2012,congressional
Jeff Miller,/candidate/17276/jeff-miller,won,Republican,2012,congressional
"Al Lawson, Jr.",/candidate/24263/al-lawson-jr,lost,Democratic,2012,congressional
Floyd Miller,/candidate/53924/floyd-miller,lost,Write-In,2012,congressional
Steve Southerland,/candidate/124329/steve-southerland,won,Republican,2012,congressional
Philip Dodds,/candidate/142247/philip-dodds,lost,No Party Affiliation,2012,congressional
"J.R. Gaillot, Jr.",/candidate/137623/jr-gaillot-jr,lost,Democratic,2012,congressional
Michael Ricks,/candidate/142609/michael-ricks,lost,Write-In,2012,congressional
Ted Yoho,/candidate/137622/ted-yoho,won,Republican,2012,congressional
Ander Crenshaw,/candidate/31130/ander-crenshaw,won,Republican,2012,congressional
Jim Klauder,/candidate/137625/jim-klauder,lost,No Party Affiliation,2012,congressional
Gary Koniz,/candidate/117150/gary-koniz,lost,Write-In,2012,congressional
Corrine Brown,/candidate/26797/corrine-brown,won,Democratic,2012,congressional
Eileen Fleming,/candidate/137640/eileen-fleming,lost,"Independent, No Party Affiliation",2012,congressional
LeAnne Kolb,/candidate/137627/leanne-kolb,lost,Republican,2012,congressional
Bruce Riggs III,/candidate/124361/bruce-riggs-iii,lost,Write-In,2012,congressional
Heather Beaven,/candidate/117030/heather-beaven,lost,Democratic,2012,congressional
Ron DeSantis,/candidate/137630/ron-desantis,won,Republican,2012,congressional
Jason Kendall,/candidate/137632/jason-kendall,lost,Democratic,2012,congressional
Fred Marra,/candidate/142610/fred-marra,lost,Write-In,2012,congressional
John Mica,/candidate/26805/john-mica,won,Republican,2012,congressional
Richard Gillmor,/candidate/137634/richard-gillmor,lost,"Independent, No Party Affiliation",2012,congressional
Bill Posey,/candidate/24280/bill-posey,won,Republican,2012,congressional
Shannon Roberts,/candidate/117218/shannon-roberts,lost,Democratic,2012,congressional
Alan Grayson,/candidate/68184/alan-grayson,won,Democratic,2012,congressional
Todd Long,/candidate/117162/todd-long,lost,Republican,2012,congressional
Val Demings,/candidate/137637/val-demings,lost,Democratic,2012,congressional
Naipaul Seegolam,/candidate/142611/naipaul-seegolam,lost,Write-In,2012,congressional
Daniel Webster,/candidate/24302/daniel-webster,won,Republican,2012,congressional
Rich Nugent,/candidate/124333/rich-nugent,won,Republican,2012,congressional
H. Werder,/candidate/31038/h-werder,lost,Democratic,2012,congressional
Gus Bilirakis,/candidate/17318/gus-bilirakis,won,Republican,2012,congressional
Paul Elliott,/candidate/142250/paul-elliott,lost,No Party Affiliation,2012,congressional
John Russell,/candidate/30887/john-russell,lost,"Independent, No Party Affiliation",2012,congressional
Jonathan Snow,/candidate/137641/jonathan-snow,lost,Democratic,2012,congressional
Jessica Ehrlich,/candidate/137644/jessica-ehrlich,lost,Democratic,2012,congressional
Bill Young,/candidate/26802/bill-young,won,Republican,2012,congressional
Kathy Castor,/candidate/53825/kathy-castor,won,Democratic,2012,congressional
"E.J. Otero, Jr.",/candidate/137648/ej-otero-jr,lost,Republican,2012,congressional
Dennis Ross,/candidate/12813/dennis-ross,won,Republican,2012,congressional
Vern Buchanan,/candidate/66247/vern-buchanan,won,Republican,2012,congressional
Keith Fitzgerald,/candidate/68136/keith-fitzgerald,lost,Democratic,2012,congressional
Tom Baumann,/candidate/142612/tom-baumann,lost,Write-In,2012,congressional
William Bronson,/candidate/140358/william-bronson,lost,Democratic,2012,congressional
Tom Rooney,/candidate/107800/tom-rooney,won,Republican,2012,congressional
Marilyn Holloman,/candidate/142613/marilyn-holloman,lost,Write-In,2012,congressional
Patrick Murphy,/candidate/137652/patrick-murphy,won,Democratic,2012,congressional
Allen West,/candidate/124348/allen-west,lost,Republican,2012,congressional
Trey Radel,/candidate/137658/trey-radel,won,Republican,2012,congressional
James Roach,/candidate/117740/james-roach,lost,Democratic,2012,congressional
Brandon Smith,/candidate/139392/brandon-smith,lost,No Party Affiliation,2012,congressional
Anthony Dutrow,/candidate/50128/anthony-dutrow,lost,Write-In,2012,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,2012,congressional
Randall Terry,/candidate/67729/randall-terry,lost,No Party Affiliation,2012,congressional
Ted Deutch,/candidate/67151/ted-deutch,won,Democratic,2012,congressional
Cesar Henao,/candidate/142253/cesar-henao,lost,No Party Affiliation,2012,congressional
Mike Trout,/candidate/137665/mike-trout,lost,No Party Affiliation,2012,congressional
Lois Frankel,/candidate/8102/lois-frankel,won,Democratic,2012,congressional
Adam Hasner,/candidate/31241/adam-hasner,lost,Republican,2012,congressional
Karen Harrington,/candidate/124346/karen-harrington,lost,Republican,2012,congressional
Ilya Katz,/candidate/137673/ilya-katz,lost,No Party Affiliation,2012,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2012,congressional
Frederica Wilson,/candidate/17319/frederica-wilson,won,Democratic,2012,congressional
VoteforEddie .com,/candidate/139393/voteforeddie-com,lost,No Party Affiliation,2012,congressional
Stanley Blumenthal,/candidate/124345/stanley-blumenthal,lost,No Party Affiliation,2012,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2012,congressional
Angel Fernandez,/candidate/142256/angel-fernandez,lost,No Party Affiliation,2012,congressional
Joe Garcia,/candidate/124355/joe-garcia,won,Democratic,2012,congressional
Jose Peixoto,/candidate/138248/jose-peixoto,lost,No Party Affiliation,2012,congressional
David Rivera,/candidate/31234/david-rivera,lost,Republican,2012,congressional
Thomas Cruz-Wiggins,/candidate/138247/thomas-cruz-wiggins,lost,No Party Affiliation,2012,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,2012,congressional
Manny Yevancey,/candidate/138258/manny-yevancey,lost,Democratic,2012,congressional
Jack Kingston,/candidate/26816/jack-kingston,won,Republican,2012,congressional
Lesli Messinger,/candidate/140201/lesli-messinger,lost,Democratic,2012,congressional
Tyson Begly,/candidate/136041/tyson-begly,lost,Republican,2012,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2012,congressional
Lynn Westmoreland,/candidate/8001/lynn-westmoreland,won,Republican,2012,congressional
"Hank Johnson, Jr.",/candidate/68070/hank-johnson-jr,won,Democratic,2012,congressional
Chris Vaughn,/candidate/136046/chris-vaughn,lost,Republican,2012,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,2012,congressional
Kevin Lewis,/candidate/143217/kevin-lewis,lost,Non-partisan,2012,congressional
Howard Stopeck,/candidate/136048/howard-stopeck,lost,Republican,2012,congressional
Wayne Hecht,/candidate/136049/wayne-hecht,unknown,Independent,2012,congressional
Jeff Kazanow,/candidate/140206/jeff-kazanow,lost,Democratic,2012,congressional
Tom Price,/candidate/11853/tom-price,won,Republican,2012,congressional
Steve Reilly,/candidate/140208/steve-reilly,lost,Democratic,2012,congressional
Rob Woodall,/candidate/122251/rob-woodall,won,Republican,2012,congressional
Austin Scott,/candidate/11812/austin-scott,won,Republican,2012,congressional
Doug Collins,/candidate/67851/doug-collins,won,Republican,2012,congressional
Jody Cooley,/candidate/140210/jody-cooley,lost,Democratic,2012,congressional
Paul Broun,/candidate/70001/paul-broun,won,Republican,2012,congressional
Phil Gingrey,/candidate/17644/phil-gingrey,won,Republican,2012,congressional
Patrick Thompson,/candidate/122649/patrick-thompson,lost,Democratic,2012,congressional
Lee Anderson,/candidate/84624/lee-anderson,lost,Republican,2012,congressional
John Barrow,/candidate/31780/john-barrow,won,Democratic,2012,congressional
S. Malik,/candidate/140217/s-malik,lost,Republican,2012,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2012,congressional
Daniel Grant,/candidate/140218/daniel-grant,lost,Democratic,2012,congressional
"Tom Graves, Jr.",/candidate/31969/tom-graves-jr,won,Republican,2012,congressional
Jonathan Blas Diaz,/candidate/143509/jonathan-blas-diaz,unknown,Independent,2012,congressional
Madeleine Bordallo,/candidate/1751/madeleine-bordallo,won,Democratic,2012,congressional
"Frank Flores Blas, Jr.",/candidate/143508/frank-flores-blas-jr,lost,Republican,2012,congressional
Heath Beasley,/candidate/140350/heath-beasley,lost,No Party Affiliation,2012,congressional
Mazie Hirono,/candidate/1677/mazie-hirono,won,Democratic,2012,congressional
Linda Lingle,/candidate/17856/linda-lingle,lost,Republican,2012,congressional
Charles Djou,/candidate/17827/charles-djou,lost,Republican,2012,congressional
Colleen Hanabusa,/candidate/17745/colleen-hanabusa,won,Democratic,2012,congressional
Kawika Crowley,/candidate/140353/kawika-crowley,lost,Republican,2012,congressional
Tulsi Gabbard,/candidate/129306/tulsi-gabbard,won,Democratic,2012,congressional
